Posicoes do VANT [X Y Z qX qY qZ qW]

[
 5.85468e-321 0 6.9012e-310 -nan -nan -nan -nan;
 1.9651 1.94955 7.9957 -0.00174415 0.00390576 0.999991 7.18604e-05;
 1.9651 1.94955 7.9957 -0.00174415 0.00390576 0.999991 7.18604e-05;
 1.96467 1.95045 7.99575 -0.00187644 0.00394896 0.99999 0.000105409;
 1.96355 1.95171 7.99639 0.00130219 0.00215459 0.999997 0.000184308;
 1.96148 1.95193 7.99809 0.0224477 -0.0151744 0.999633 0.000794721;
 1.95547 1.94805 7.99975 0.0333428 -0.028441 0.999038 0.00125606;
 1.94432 1.93857 8.00092 0.0303261 -0.028725 0.999126 0.00154451;
 1.92989 1.92586 8.0011 0.0210592 -0.0197772 0.999581 0.00172574;
 1.9116 1.9104 8.00138 0.0136568 -0.00991652 0.999856 0.00196286;
 1.89412 1.89601 8.00104 0.0105028 -0.00452669 0.999932 0.00206296;
 1.87713 1.88162 8.00059 0.0103949 -0.00423409 0.999935 0.00181918;
 1.85894 1.86582 7.99993 0.011121 -0.00651916 0.999916 0.0014544;
 1.84265 1.85094 7.99925 0.011219 -0.00846286 0.999901 0.000959431;
 1.82492 1.83449 7.9983 0.01117 -0.00911523 0.999896 0.000528353;
 1.80659 1.81799 7.99717 0.011053 -0.00853728 0.999902 0.000277242;
 1.78933 1.80257 7.99617 0.0110394 -0.00750219 0.999911 -4.21047e-05;
 1.7714 1.78696 7.99493 0.0108596 -0.00673633 0.999918 -0.000163951;
 1.7514 1.76977 7.99367 0.0108774 -0.00637876 0.99992 -0.000206562;
 1.73339 1.75381 7.99217 0.0108397 -0.00661961 0.999919 -0.000255874;
 1.71408 1.73634 7.99084 0.0107713 -0.00708833 0.999917 -0.000301055;
 1.69524 1.71944 7.99043 0.0108366 -0.00740951 0.999914 -0.000354919;
 1.67808 1.70417 7.99064 0.0108391 -0.00748536 0.999913 -0.000419909;
 1.65876 1.68788 7.99193 0.0109124 -0.00716781 0.999915 -0.000406633;
 1.6407 1.67293 7.99279 0.011068 -0.00691471 0.999915 -0.000532652;
 1.62279 1.65756 7.99395 0.0108231 -0.00681222 0.999918 -0.000523;
 1.60356 1.64057 7.99532 0.0106737 -0.00688312 0.999919 -0.000509598;
 1.58646 1.62486 7.99541 0.0106704 -0.00718903 0.999917 -0.000328366;
 1.56795 1.60799 7.99438 0.0104773 -0.00746212 0.999917 -0.000299116;
 1.54907 1.59153 7.99367 0.0105165 -0.00755801 0.999916 -0.000201293;
 1.53148 1.57655 7.99279 0.0108618 -0.00712507 0.999916 -0.000125092;
 1.51372 1.56179 7.99234 0.0112453 -0.00650966 0.999916 -0.000123827;
 1.49471 1.54554 7.99219 0.0113145 -0.00626014 0.999916 -0.000179756;
 1.47722 1.53037 7.99305 0.0110481 -0.00651218 0.999918 -0.000194845;
 1.45819 1.51404 7.9936 0.0107652 -0.00686059 0.999918 -0.000216298;
 1.44012 1.49939 7.99423 0.0106508 -0.00695151 0.999919 -0.000309864;
 1.42055 1.48373 7.99446 0.0109923 -0.00663164 0.999918 -0.000264303;
 1.40253 1.46941 7.99512 0.0114709 -0.00653512 0.999913 -0.000277874;
 1.38351 1.4536 7.99489 0.0115907 -0.00664646 0.999911 -0.000357574;
 1.36511 1.43746 7.99394 0.0113946 -0.0065747 0.999913 -0.000375908;
