Posicoes do VANT [X Y Z qX qY qZ qW]

[
 5.85468e-321 0 6.91454e-310 -nan -nan -nan -nan;
 1.99254 1.97466 8.00032 -0.0134053 0.0105821 0.999854 5.05762e-06;
 1.99254 1.97466 8.00032 -0.0134053 0.0105821 0.999854 5.05762e-06;
 1.99253 1.97489 8.00102 -0.0135847 0.010635 0.999851 5.87949e-05;
 1.99239 1.97566 8.00028 -0.0137641 0.00964854 0.999859 8.70332e-05;
 1.9919 1.97568 7.97098 -0.0138447 -0.00148405 0.999903 0.000224558;
 1.98712 1.97416 7.90028 0.0225187 -0.0870819 0.995931 0.00556848;
 1.9749 1.96938 7.84735 0.104692 -0.174013 0.978995 0.0181038;
 1.43818 1.55387 7.49144 -0.109354 0.144152 0.982603 0.0418782;
 1.43818 1.55387 7.49144 -0.109354 0.144152 0.982603 0.0418782;
 1.41453 1.52812 7.48858 -0.0686523 0.0922994 0.992418 0.0432966;
 1.41055 1.52014 7.48624 -0.0420866 0.0510412 0.996834 0.0440964;
 1.39846 1.50305 7.44033 0.000441559 -0.0402783 0.998118 0.046241;
 1.37651 1.47976 7.3411 0.0307386 -0.101584 0.993157 0.0487403;
 1.35494 1.46395 7.28397 0.0107599 -0.0708799 0.996177 0.0499117;
 1.32406 1.50008 6.97809 -0.00609088 -0.0469471 0.995071 0.087137;
 1.32406 1.50008 6.97809 -0.00609088 -0.0469471 0.995071 0.087137;
 1.31651 1.52618 6.91227 0.105297 -0.0895271 0.984991 0.103389;
 1.17808 1.55619 6.63603 0.0376975 0.00944861 0.992893 0.112483;
 1.17808 1.55619 6.63603 0.0376975 0.00944861 0.992893 0.112483;
 1.1728 1.5706 6.63556 0.0504187 0.0020476 0.992427 0.111995;
 1.16653 1.57773 6.63428 0.04318 -0.00143357 0.99282 0.111546;
 1.15536 1.58213 6.60493 -0.00525281 -0.00232157 0.993772 0.111288;
 1.14801 1.58397 6.54574 -0.0612871 -0.0258316 0.991515 0.111687;
 1.13486 1.59032 6.48456 -0.044513 -0.0621362 0.990428 0.114932;
