Posicoes do VANT [X Y Z qX qY qZ qW]

[
 5.85468e-321 0 6.92495e-310 -nan -nan -nan -nan;
 -1.94563 2.11556 7.99068 -0.00882984 0.00965514 0.999914 8.61482e-05;
 -1.94563 2.11556 7.99068 -0.00882984 0.00965514 0.999914 8.61482e-05;
 -1.94707 2.11488 7.99132 -0.00853769 0.00979828 0.999916 9.59684e-05;
 -1.9479 2.11662 7.99223 -0.00766054 0.010316 0.999917 2.94606e-05;
 -1.9476 2.11378 7.99911 0.0269771 0.0491282 0.998425 -0.0024779;
 -1.75663 1.97241 8.00322 -0.0676563 -0.0547936 0.996147 -0.0105864;
 -1.75663 1.97241 8.00322 -0.0676563 -0.0547936 0.996147 -0.0105864;
 -1.74048 1.96558 8.00178 -0.0602911 -0.0496814 0.996868 -0.0123196;
 -1.73566 1.96481 8.00186 -0.0335645 -0.0150259 0.999228 -0.0138521;
 -1.73083 1.96773 8.01029 0.0281494 0.0530249 0.998038 -0.0177792;
 -1.71702 1.95945 8.01552 0.0702147 0.110724 0.991134 -0.0215064;
 -1.51343 1.84898 8.01839 -0.0148094 -0.0119286 0.999563 -0.0226246;
 -1.51343 1.84898 8.01839 -0.0148094 -0.0119286 0.999563 -0.0226246;
 -1.4847 1.83093 8.01909 -0.0415354 -0.0365835 0.99818 -0.023922;
 -1.46493 1.82221 8.02187 -0.0404358 -0.0302137 0.998416 -0.0248336;
 -1.45398 1.81626 8.03076 0.0222766 0.0368423 0.998666 -0.0285154;
 -1.43764 1.80703 8.03565 0.0652525 0.0974932 0.992588 -0.0317253;
 -1.40652 1.78153 8.03677 0.0659606 0.111461 0.991041 -0.0326114;
 -1.24781 1.65263 8.03622 0.0129826 0.0248204 0.999149 -0.0302651;
 -1.24781 1.65263 8.03622 0.0129826 0.0248204 0.999149 -0.0302651;
 -1.21378 1.62312 8.04107 -0.0221544 0.00442408 0.999272 -0.0307407;
 -1.18239 1.60211 8.04504 -0.0524694 -0.0232466 0.997862 -0.0312665;
 -1.16164 1.58892 8.0538 -0.00281294 0.0128077 0.999312 -0.0346941;
 -1.13551 1.57336 8.0592 0.0505596 0.0704771 0.995491 -0.0384083;
 -1.10427 1.54806 8.06115 0.0612207 0.0948629 0.992828 -0.039317;
 -1.06228 1.51618 8.06118 0.0461404 0.0839643 0.994653 -0.038552;
 -1.01107 1.47463 8.06086 0.0206515 0.0561292 0.997519 -0.0371361;
 -0.965219 1.4412 8.06071 -0.00470334 0.0327299 0.998826 -0.0354149;
 -0.918839 1.40636 8.0619 0.00465397 0.028633 0.998975 -0.0347346;
 -0.87691 1.37612 8.06218 0.026341 0.0380935 0.998327 -0.0346184;
 -0.832637 1.3387 8.06112 0.0373119 0.0495543 0.997496 -0.0339655;
 -0.784029 1.29845 8.06081 0.0345655 0.0547627 0.99736 -0.0328477;
 -0.738033 1.25727 8.06071 0.0251362 0.0528284 0.99779 -0.0314923;
 -0.686092 1.2145 8.06146 0.0167969 0.0473132 0.998287 -0.0300541;
 -0.639052 1.17425 8.06246 0.015143 0.0431974 0.998535 -0.0288686;
 -0.587443 1.13099 8.06367 0.0197173 0.0427739 0.9985 -0.027935;
 -0.540986 1.08956 8.06457 0.0244598 0.0447628 0.998329 -0.027139;
 -0.493919 1.04791 8.06592 0.0255856 0.046945 0.998223 -0.0263202;
 -0.44358 1.00084 8.06709 0.022997 0.0480126 0.998257 -0.0254901;
 -0.395421 0.958244 8.06895 0.0193629 0.0478049 0.998369 -0.0244817;
 -0.343763 0.911443 8.0711 0.0172087 0.0467801 0.998476 -0.0236932;
 -0.295069 0.868719 8.07158 0.017282 0.0458323 0.998536 -0.0229654;
 -0.243134 0.821925 8.07232 0.0184807 0.0455971 0.99854 -0.0222916;
 -0.194013 0.778887 8.07327 0.0186642 0.0458629 0.998539 -0.021613;
 -0.141702 0.731892 8.07413 0.0179603 0.0461967 0.998553 -0.020872;
 -0.0866578 0.686162 8.07478 0.0153128 0.0465462 0.9986 -0.0199209;
 -0.0366844 0.644293 8.0755 0.01158 0.0466464 0.998662 -0.0190721;
 0.0143718 0.604174 8.07661 0.00889234 0.0465362 0.99871 -0.0182612;
 0.0689061 0.56187 8.07872 0.00681025 0.0462231 0.998754 -0.0175504;
 0.12002 0.524685 8.08151 0.00373435 0.0458729 0.9988 -0.0167649;
 0.174344 0.485907 8.08544 0.00120889 0.0457146 0.998825 -0.0160166;
 0.224306 0.452496 8.08938 -0.00171698 0.0451075 0.998863 -0.0153434;
 0.27701 0.418225 8.09414 -0.00519967 0.0280138 0.999489 -0.0145222;
 0.326788 0.387045 8.09954 -0.00622011 0.0119244 0.999812 -0.0139845;
 0.366486 0.360302 8.10348 -0.00551462 0.00959138 0.999846 -0.0136122;
 0.402758 0.336787 8.10672 -0.00375997 0.0197877 0.999709 -0.0132938;
 0.439801 0.312529 8.11163 -0.00404877 0.0487719 0.998718 -0.0129529;
 0.477996 0.292395 8.11479 -0.00760721 0.0710095 0.997371 -0.0123136;
 0.525121 0.272013 8.11751 -0.0117836 0.0696387 0.997437 -0.0114804;
 0.577272 0.254083 8.11991 -0.0139286 0.0542436 0.998372 -0.0107802;
 0.625961 0.239197 8.12333 -0.0135246 0.0400838 0.999052 -0.0103118;
 0.677192 0.226168 8.12666 -0.0109963 0.0386585 0.999141 -0.0100953;
 0.723378 0.215033 8.12918 -0.010784 0.0453994 0.998861 -0.00992179;
 0.772159 0.206358 8.13182 -0.0151634 0.0516043 0.998507 -0.00957876;
 0.826072 0.19841 8.13484 -0.0213162 0.052921 0.998329 -0.00914957;
 0.881281 0.194097 8.13715 -0.0243142 0.0493603 0.998448 -0.00864659;
 0.932204 0.191922 8.13946 -0.0222808 0.0446262 0.998721 -0.00830053;
 0.986609 0.190525 8.14149 -0.016322 0.0421066 0.998947 -0.00806779;
 1.03491 0.190462 8.14312 -0.0153276 0.0427783 0.998935 -0.00793625;
 1.0828 0.190414 8.14545 -0.020009 0.0450074 0.998757 -0.00762466;
 1.13368 0.192611 8.14836 -0.026186 0.0467936 0.998536 -0.00707907;
 1.1811 0.196288 8.14985 -0.0278075 0.0467669 0.998496 -0.00674265;
 1.23228 0.203544 8.14989 -0.0223374 0.0453362 0.998701 -0.00643962;
 1.27976 0.210379 8.14983 -0.0163445 0.0439616 0.99888 -0.00626998;
 1.33072 0.218543 8.15048 -0.0145128 0.0435939 0.998926 -0.00591678;
 1.38187 0.225352 8.15168 -0.0183296 0.0441892 0.998839 -0.0056339;
 1.42872 0.234707 8.15257 -0.0229283 0.0444245 0.998735 -0.0053092;
 1.47547 0.243985 8.15272 -0.0254441 0.0289466 0.999245 -0.00488212;
 1.52358 0.256335 8.15213 -0.0233121 0.0296008 0.999278 -0.00485565;
 1.56658 0.267094 8.15071 -0.0160557 0.0420434 0.998974 -0.00496991;
 1.61388 0.279117 8.14979 -0.00911819 0.0513427 0.998626 -0.00512586;
 1.65969 0.287481 8.14866 -0.00865002 0.0523606 0.998578 -0.00496266;
 1.71067 0.296639 8.14618 -0.0145212 0.0477604 0.998743 -0.0045758;
 1.7585 0.303661 8.14396 -0.0219814 0.0405255 0.998928 -0.00427222;
 1.80806 0.313908 8.14123 -0.021932 0.0358456 0.999108 -0.00407206;
 1.85291 0.322801 8.13879 -0.0132286 0.0373835 0.999205 -0.00420373;
 1.90082 0.332332 8.13656 -0.00271075 0.0433549 0.999046 -0.00454646;
 1.94987 0.337874 8.13414 0.000861784 0.0478222 0.998845 -0.00468129;
 1.99542 0.341467 8.1314 -0.00635725 0.0470879 0.998861 -0.00444898;
 2.04198 0.342942 8.12803 -0.0168913 0.0425415 0.998943 -0.00415892;
 2.0915 0.348355 8.12393 -0.0184275 0.0380938 0.999096 -0.00404732;
 2.13696 0.35275 8.11988 -0.00688909 0.0371909 0.999276 -0.00421591;
 2.18389 0.356815 8.11571 0.00921773 0.0399927 0.999146 -0.00468551;
 2.23106 0.355149 8.11191 0.0150591 0.0437426 0.998918 -0.00483854;
 2.274 0.35126 8.10766 0.00862305 0.0460115 0.998893 -0.00454638;
 2.32215 0.34346 8.10391 -0.00700196 0.0442441 0.998988 -0.00394908;
 2.36547 0.338518 8.10057 -0.0171402 0.0396736 0.999059 -0.0035475;
 2.40904 0.334135 8.0978 -0.0136916 0.0364031 0.999237 -0.00344706;
 2.45533 0.331049 8.09436 0.0022635 0.0361706 0.999336 -0.00370403;
 2.50074 0.324258 8.09164 0.0143969 0.0262802 0.999543 -0.00394743;
 2.53956 0.316958 8.08939 0.0100461 0.0300407 0.999492 -0.00364865;
 2.58111 0.305582 8.08609 -0.00384929 0.043123 0.999058 -0.0030261;
 2.62066 0.2976 8.07353 -0.0160747 0.0515713 0.998537 -0.00245691;
 2.66239 0.287172 7.9922 -0.0300328 0.0601253 0.997738 -0.0016863;
 2.70031 0.280722 7.88864 -0.0156203 0.0439004 0.998913 -0.00103441;
 2.74179 0.273348 7.78147 0.00543763 0.0177885 0.999827 -0.00075034;
 2.77526 0.264637 7.68355 0.0149118 0.00283064 0.999885 -0.000486543;
 2.8062 0.250795 7.59054 0.00484021 0.0123468 0.999912 5.50859e-05;
 2.83319 0.239944 7.5944 -0.00779035 0.0179085 0.999809 0.000531092;
 2.86152 0.228684 7.60374 -0.043542 0.0544858 0.997564 0.00148016;
 2.88669 0.220065 7.54067 -0.0885445 0.114652 0.989448 0.00283956;
 2.92421 0.21924 7.43542 -0.0839487 0.112827 0.990038 0.0069316;
 2.96766 0.228934 7.33833 -0.0102131 0.0219867 0.999633 0.0120971;
