Posicoes do VANT [X Y Z qX qY qZ qW]

[
 5.85468e-321 0 6.92562e-310 -nan -nan -nan -nan;
 2.02932 2.0283 7.99888 -0.00985124 0.0045006 0.999941 2.77748e-05;
 2.02932 2.0283 7.99888 -0.00985124 0.0045006 0.999941 2.77748e-05;
 2.03049 2.02747 7.99814 -0.0101096 0.00466904 0.999938 7.60329e-05;
 2.03189 2.02727 8.00001 0.00731181 -0.00903928 0.999932 0.000949779;
 2.0284 2.02242 8.00417 0.0548469 -0.0584187 0.996776 0.00396121;
 1.84705 1.82956 7.99641 -0.0518981 0.0605601 0.996725 0.0133887;
 1.84705 1.82956 7.99641 -0.0518981 0.0605601 0.996725 0.0133887;
 1.8474 1.82388 7.99601 -0.0294711 0.0303744 0.999 0.0143872;
 1.85113 1.82105 7.99819 0.00218273 -0.00781955 0.999847 0.0154973;
 1.84876 1.81372 8.00265 0.0494443 -0.0615732 0.996702 0.0186695;
 1.7273 1.69514 7.99801 -0.0218036 0.0241836 0.99916 0.0248977;
 1.7273 1.69514 7.99801 -0.0218036 0.0241836 0.99916 0.0248977;
 1.7063 1.67463 7.99623 -0.0466872 0.0560226 0.996997 0.0260471;
 1.6978 1.66442 7.99799 -0.0211999 0.0367434 0.998728 0.0272652;
 1.69192 1.65428 8.00228 0.0421592 -0.0339113 0.998079 0.0301723;
 1.67953 1.63457 8.00173 0.0723776 -0.084804 0.993244 0.0321998;
 1.65319 1.60331 7.99836 0.0609121 -0.0834026 0.994121 0.0325158;
 1.47107 1.40832 7.9939 -0.0422793 0.0424746 0.997669 0.0326348;
 1.47107 1.40832 7.9939 -0.0422793 0.0424746 0.997669 0.0326348;
 1.45358 1.38546 7.99272 -0.0571717 0.0590978 0.996063 0.0331128;
 1.44442 1.37089 7.99463 -0.0293875 0.0358679 0.99836 0.0335596;
 1.43998 1.36042 8.00031 0.0378747 -0.0343652 0.998029 0.0363595;
 1.42682 1.34136 8.0013 0.0696557 -0.0858419 0.993141 0.0380796;
 1.31611 1.23678 7.90964 -0.0380324 0.017436 0.998439 0.0370033;
 1.31611 1.23678 7.90964 -0.0380324 0.017436 0.998439 0.0370033;
 1.30272 1.23954 7.9318 -0.00678728 0.0321591 0.998836 0.0353155;
 1.29316 1.23913 7.93517 0.00832518 0.0223216 0.999127 0.0343186;
 1.28668 1.23374 7.94038 0.0118583 -0.0336336 0.998804 0.0334576;
 1.27096 1.22451 7.94153 -0.0095989 -0.0746547 0.996667 0.0314531;
 1.2454 1.21862 7.94049 -0.016107 -0.0702529 0.996967 0.0293721;
 1.1464 1.18361 7.93951 0.0577182 -0.0114133 0.997945 0.0253764;
 1.1464 1.18361 7.93951 0.0577182 -0.0114133 0.997945 0.0253764;
 1.11672 1.15584 7.94123 0.0249127 -0.00801506 0.999337 0.0253133;
 1.08777 1.12505 7.94651 -0.0137889 0.0126941 0.999461 0.026937;
 1.06555 1.10341 7.94798 0.0068114 -0.015096 0.999415 0.0299265;
 1.03817 1.07704 7.94702 0.034152 -0.0445401 0.997932 0.0313182;
 1.00759 1.04752 7.94576 0.0443237 -0.0533344 0.997095 0.0314955;
 0.967502 1.0083 7.94326 0.0379718 -0.0439716 0.997834 0.0308574;
 0.929861 0.969712 7.9418 0.0168627 -0.0289278 0.999 0.0296339;
 0.88712 0.927271 7.94114 -0.00905408 -0.0188641 0.999386 0.0281071;
 0.850648 0.892843 7.93982 -0.00917027 -0.0182751 0.99943 0.0268628;
 0.810163 0.857669 7.93875 0.0142477 -0.0239986 0.999272 0.0260158;
 0.773588 0.823762 7.93849 0.0322316 -0.030388 0.998696 0.0253698;
 0.734447 0.785995 7.93768 0.0343468 -0.0327659 0.998574 0.0244178;
 0.693002 0.743177 7.93709 0.0181696 -0.0310548 0.999081 0.0232779;
 0.649238 0.700059 7.93667 -0.00955948 -0.0202563 0.999508 0.0219496;
 0.612029 0.665528 7.93734 -0.012433 -0.00591152 0.999678 0.0213115;
 0.573213 0.631019 7.9373 0.0154377 -0.0157303 0.999525 0.0215583;
 0.538993 0.597995 7.93782 0.0323063 -0.0310808 0.998758 0.0217208;
 0.50153 0.561612 7.93885 0.0242044 -0.0387957 0.998733 0.0209916;
 0.45869 0.522373 7.94129 -0.00287256 -0.0306904 0.999328 0.0198441;
 0.414782 0.486427 7.94393 -0.0175205 -0.00377905 0.999668 0.0184941;
 0.379916 0.458704 7.94713 -0.0118488 0.00433773 0.999762 0.0178124;
 0.345093 0.431227 7.95073 0.0052105 -0.0159604 0.9997 0.0178472;
 0.313242 0.404153 7.95361 0.0151096 -0.037842 0.99901 0.017844;
 0.278288 0.37624 7.93784 0.00517514 -0.0504491 0.998569 0.0169852;
 0.241143 0.346012 7.85128 -0.0315229 -0.0523839 0.998022 0.0146218;
 0.19985 0.321467 7.74246 -0.0366164 -0.0191065 0.999072 0.0121993;
 0.165048 0.307095 7.67787 -0.0190242 0.00783383 0.999733 0.0105656;
 0.135369 0.29809 7.69975 0.00262315 0.0058606 0.999929 0.0100028;
 0.111974 0.288647 7.71036 0.0222829 -0.0184212 0.999538 0.00937653;
 0.0839437 0.27458 7.71117 0.00540801 -0.0482803 0.998786 0.00814243;
 0.053761 0.260039 7.69111 -0.0361308 -0.0570327 0.997701 0.00587068;
 0.0191092 0.246011 7.60008 -0.0788591 -0.0300808 0.996429 0.00243739;
 -0.0114555 0.242556 7.49624 -0.0580708 0.0123535 0.998236 -0.000766525;
 -0.037062 0.246557 7.39798 0.000238842 0.0287047 0.999584 -0.00267898;
 -0.0563988 0.24648 7.31954 0.0249118 0.0153747 0.999567 -0.00288516;
 -0.0691045 0.231923 7.33641 0.00207489 -0.0106149 0.999937 -0.00297182;
 -0.0824705 0.218942 7.32911 -0.0559173 -0.0548119 0.996919 -0.00469676;
 -0.100559 0.214424 7.2482 -0.14484 -0.0970577 0.984617 -0.011468;
 -0.131388 0.229571 7.1421 -0.143785 -0.0387172 0.988477 -0.0272063;
 -0.160773 0.2622 7.04228 -0.0350061 0.0506424 0.997222 -0.0419408;
 -0.176248 0.289755 6.95214 0.0475334 0.0825071 0.994164 -0.0507145;
 -0.172497 0.29326 6.88671 0.0394249 0.0424721 0.996826 -0.0545904;
 -0.160349 0.283618 6.90226 -0.0276138 -0.0271616 0.997609 -0.0572407;
 -0.161182 0.283854 6.91716 -0.103902 -0.105377 0.987083 -0.0613809;
 -0.181205 0.302801 6.92637 -0.121935 -0.0928529 0.985712 -0.0698662;
 -0.210918 0.339329 6.94105 -0.0346222 0.0269102 0.99548 -0.0842469;
 -0.227645 0.369158 6.95296 0.0733707 0.127739 0.984313 -0.0970978;
 -0.180006 0.329292 6.89802 -0.0976739 -0.103986 0.980948 -0.131863;
 -0.180006 0.329292 6.89802 -0.0976739 -0.103986 0.980948 -0.131863;
 -0.200464 0.348084 6.89195 -0.0397216 -0.0428737 0.988876 -0.136778;
 -0.217694 0.360404 6.87205 0.014515 0.0331963 0.989562 -0.139479;
 -0.233889 0.368752 6.78654 0.0631995 0.110863 0.981699 -0.141359;
 -0.22582 0.355678 6.71702 0.0438689 0.0853714 0.985001 -0.143386;
 -0.198976 0.328331 6.72017 -0.0276373 -0.00492637 0.9891 -0.144546;
 -0.183221 0.313677 6.73335 -0.107622 -0.112752 0.976991 -0.145577;
 -0.187691 0.31919 6.73939 -0.0990282 -0.112272 0.977304 -0.149885;
 -0.20393 0.334548 6.7465 -0.00452159 -0.00609127 0.987283 -0.158791;
 -0.219124 0.346807 6.75209 0.0762824 0.111202 0.977292 -0.163451;
 -0.124207 0.272667 6.76523 -0.127695 -0.140853 0.967722 -0.165433;
 -0.124207 0.272667 6.76523 -0.127695 -0.140853 0.967722 -0.165433;
 -0.128735 0.287144 6.76612 -0.0622527 -0.096637 0.978567 -0.170858;
 -0.148494 0.312942 6.76191 -0.00850928 -0.0205188 0.984169 -0.175837;
 -0.161997 0.328974 6.76203 0.00929045 0.0272656 0.98341 -0.179095;
 -0.172284 0.34096 6.76069 0.0407753 0.0863943 0.979026 -0.179948;
 -0.16586 0.339249 6.75989 0.0202126 0.0974927 0.979105 -0.177314;
 -0.147243 0.333203 6.76526 -0.057619 -0.00469485 0.982649 -0.176235;
 -0.134505 0.33576 6.76461 -0.0952773 -0.095976 0.975412 -0.174018;
 -0.135875 0.35302 6.7386 -0.0710806 -0.108268 0.976366 -0.173018;
 -0.145912 0.370642 6.68581 -0.0237821 -0.0605429 0.982579 -0.174089;
 -0.172157 0.395659 6.69736 0.0353444 0.0335405 0.983552 -0.17393;
 -0.185725 0.405589 6.69902 0.0766674 0.123886 0.974473 -0.170811;
 -0.186273 0.402038 6.67485 0.0738092 0.162403 0.969812 -0.166259;
 -0.0989187 0.334966 6.59623 -0.0766167 -0.136861 0.97421 -0.162215;
 -0.0989187 0.334966 6.59623 -0.0766167 -0.136861 0.97421 -0.162215;
 -0.259502 0.379846 6.48897 -0.011287 -0.00787346 0.987719 -0.155631;
 -0.259502 0.379846 6.48897 -0.011287 -0.00787346 0.987719 -0.155631;
 -0.263238 0.376452 6.48216 -0.00372243 0.0167067 0.98807 -0.153052;
 -0.26525 0.372928 6.47887 0.0102262 0.0437652 0.987554 -0.150721;
 -0.258176 0.361754 6.44641 0.0325293 0.0799373 0.985049 -0.149099;
 -0.249399 0.34726 6.34921 0.0345228 0.0723936 0.985701 -0.148194;
 -0.234271 0.32756 6.24482 -0.0126486 0.0116778 0.988895 -0.147617;
 -0.221219 0.310584 6.13594 -0.0315241 -0.0170599 0.988531 -0.146706;
 -0.213453 0.301999 6.07427 -0.0184644 -0.00358698 0.989182 -0.145484;
 -0.207003 0.297974 6.08722 0.0118571 0.0341863 0.988883 -0.144228;
 -0.193003 0.286894 6.08505 0.0389781 0.0895997 0.984945 -0.142602;
 -0.174243 0.271107 6.05044 0.0380467 0.10678 0.983583 -0.140412;
 -0.148272 0.247383 5.95214 0.00681712 0.0773102 0.987304 -0.13859;
