Posicoes do VANT [X Y Z qX qY qZ qW]

[
 5.85468e-321 0 6.90353e-310 -nan -nan -nan -nan;
 2.13099 1.88644 7.95097 -0.0141197 -0.00362678 0.999894 -0.000134111;
 2.13099 1.88644 7.95097 -0.0141197 -0.00362678 0.999894 -0.000134111;
 2.13218 1.89004 7.94993 -0.0138395 -0.00362811 0.999898 -0.000115693;
 2.13261 1.89284 7.94554 0.0054798 -0.00956669 0.999939 0.000343413;
 2.13156 1.89153 7.93871 0.0250032 -0.0175194 0.999533 0.000996351;
 2.12801 1.88483 7.93146 0.0256546 -0.0193041 0.999484 0.00125155;
 2.12216 1.87166 7.92357 0.0157612 -0.0158656 0.999749 0.00117354;
 2.11491 1.85753 7.91815 0.00563215 -0.0109245 0.999924 0.00111352;
 2.10671 1.84179 7.91293 0.00106285 -0.00803078 0.999967 0.000908644;
 2.09836 1.82741 7.90807 0.000237006 -0.00753976 0.999971 0.000593385;
 2.08914 1.81185 7.9036 0.000839142 -0.00819087 0.999966 0.000236149;
 2.08011 1.79623 7.89981 0.00152054 -0.00896135 0.999959 3.27481e-05;
 2.07214 1.78153 7.89686 0.00155379 -0.00927733 0.999956 -7.37991e-05;
 2.0634 1.76651 7.89365 0.00114713 -0.0094038 0.999955 -8.43358e-05;
 2.05377 1.74986 7.88978 0.000998503 -0.00922547 0.999957 -0.00010836;
 2.04443 1.73395 7.88592 0.000884042 -0.00907526 0.999958 -0.00024854;
 2.03446 1.71599 7.8808 0.000538255 -0.00897549 0.99996 -0.000249594;
 2.025 1.69937 7.87608 0.000219861 -0.00895649 0.99996 -0.000223589;
 2.01498 1.68123 7.87131 2.10072e-05 -0.0088274 0.999961 -0.000117969;
 2.00531 1.66483 7.86622 4.56437e-05 -0.00871807 0.999962 -0.000138874;
 1.99514 1.64699 7.86095 4.35917e-05 -0.00849598 0.999964 -0.000100942;
 1.98481 1.62867 7.85585 -0.000273242 -0.00845379 0.999964 -0.000183507;
 1.97533 1.6115 7.85164 -0.000588943 -0.0085579 0.999963 -0.000226329;
 1.96561 1.59463 7.84758 -0.000642155 -0.00863881 0.999962 -0.000173519;
 1.95526 1.57643 7.84348 -0.000746031 -0.00878587 0.999961 -6.65499e-05;
 1.94549 1.56028 7.83977 -0.000685246 -0.00879119 0.999961 -4.02081e-05;
 1.93518 1.54304 7.83666 -0.000518612 -0.0087928 0.999961 -0.000107685;
 1.92525 1.52708 7.83432 -0.000704294 -0.00858286 0.999963 -3.22423e-05;
 1.91448 1.50969 7.83243 -0.000466672 -0.00822651 0.999966 -9.27231e-06;
 1.90186 1.49444 7.83094 -0.000189237 -0.00794345 0.999968 1.85025e-05;
 1.88966 1.47838 7.8295 8.12756e-05 -0.00790689 0.999969 5.47066e-05;
 1.87937 1.46384 7.82871 0.000105959 -0.00837675 0.999965 3.11044e-05;
 1.86854 1.44787 7.8265 -9.43954e-05 -0.00869511 0.999962 -2.17478e-05;
 1.85775 1.43183 7.82385 -0.000144313 -0.00859503 0.999963 4.32427e-05;
 1.84828 1.41692 7.82332 -0.000129242 -0.00823028 0.999966 -9.48304e-06;
 1.83884 1.40177 7.82282 -0.000260203 -0.00810697 0.999967 -7.84353e-05;
 1.82889 1.38578 7.82242 -0.000465879 -0.00818845 0.999966 2.0947e-05;
 1.81983 1.37126 7.82197 -0.000215689 -0.00818788 0.999966 2.67211e-05;
 1.80946 1.35569 7.82178 -0.00024971 -0.00809028 0.999967 -2.7269e-05;
 1.79957 1.34146 7.82145 -0.000109877 -0.00814811 0.999967 -2.46981e-05;
 1.78854 1.32581 7.82167 3.53503e-05 -0.00819692 0.999966 0.000131835;
 1.77735 1.31004 7.82277 0.000144916 -0.00829518 0.999966 6.59598e-05;
 1.76812 1.29603 7.82417 0.000139382 -0.00852655 0.999964 3.41389e-05;
 1.75834 1.2813 7.82561 0.000218165 -0.00880417 0.999961 2.58782e-05;
 1.7497 1.26768 7.82714 0.000284196 -0.008894 0.99996 6.93737e-05;
 1.74018 1.25289 7.82772 0.000236224 -0.00908485 0.999959 2.34336e-05;
 1.73159 1.23938 7.82797 0.000317925 -0.0092837 0.999957 1.85025e-05;
 1.72298 1.22589 7.82929 0.000268831 -0.00946202 0.999955 0.000101911;
 1.71355 1.21066 7.83163 0.000405666 -0.00974408 0.999952 0.000228099;
 1.70382 1.19502 7.8343 0.000666629 -0.00980661 0.999952 9.55469e-05;
 1.69513 1.18057 7.83721 0.000715983 -0.00977904 0.999952 5.85841e-05;
 1.68554 1.16483 7.84083 0.000671224 -0.00976813 0.999952 -7.16075e-05;
 1.67628 1.14993 7.8439 0.000648762 -0.00995421 0.99995 -5.51702e-05;
 1.66652 1.13483 7.8462 0.000803281 -0.00990269 0.999951 -8.34508e-06;
 1.65558 1.11829 7.84914 0.000888725 -0.0100082 0.99995 3.81008e-05;
 1.6441 1.10146 7.85242 0.000671411 -0.0100464 0.999949 6.33467e-05;
 1.63318 1.08604 7.85504 0.000460388 -0.0100132 0.99995 0.000103597;
 1.62176 1.07087 7.85756 0.000561825 -0.00997035 0.99995 8.65696e-05;
 1.61001 1.05441 7.85985 0.000867763 -0.00983274 0.999951 0.000107685;
 1.59966 1.03923 7.86113 0.00123934 -0.00968164 0.999952 0.000113038;
 1.58819 1.02289 7.86237 0.00133782 -0.00962613 0.999953 9.11215e-05;
 1.57744 1.00786 7.86408 0.00148097 -0.00959302 0.999953 0.000124502;
