Posicoes do VANT [X Y Z qX qY qZ qW]

[
 5.85468e-321 0 6.89986e-310 -nan -nan -nan -nan;
 -1.99249 2.02441 7.97287 -0.00886224 0.010554 0.999905 7.86882e-05;
 -1.99249 2.02441 7.97287 -0.00886224 0.010554 0.999905 7.86882e-05;
 -1.99166 2.02462 7.97413 -0.00850081 0.0103552 0.99991 3.83536e-06;
 -1.99014 2.02377 7.97943 0.0252167 0.0410703 0.998835 -0.00226493;
 -1.98179 2.01581 7.9822 0.0670993 0.0941578 0.993277 -0.00580206;
 -1.80037 1.86611 7.97841 -0.0607038 -0.0516327 0.996747 -0.0120545;
 -1.80037 1.86611 7.97841 -0.0607038 -0.0516327 0.996747 -0.0120545;
 -1.77864 1.85014 7.97881 -0.058585 -0.0533915 0.99676 -0.0136917;
 -1.77031 1.84517 7.98644 0.00502868 0.011595 0.99976 -0.0179044;
 -1.75975 1.83692 7.99221 0.0653815 0.0899825 0.993536 -0.0226927;
 -1.59373 1.72098 7.99492 -0.0479665 -0.0435927 0.997625 -0.0232932;
 -1.59373 1.72098 7.99492 -0.0479665 -0.0435927 0.997625 -0.0232932;
 -1.57835 1.71566 7.99481 -0.0351423 -0.0375504 0.998413 -0.0229466;
 -1.56996 1.71295 8.00216 0.0256548 0.0276975 0.998972 -0.0251002;
 -1.55528 1.70167 8.00686 0.0720515 0.0940068 0.992583 -0.0274017;
 -1.45311 1.62375 8.00574 0.0129121 0.0532259 0.998175 -0.0254269;
 -1.45311 1.62375 8.00574 0.0129121 0.0532259 0.998175 -0.0254269;
 -1.39446 1.58571 8.01056 -0.0206101 -0.0108953 0.999385 -0.0262071;
 -1.36914 1.56852 8.017 -0.0110204 -0.0188695 0.999368 -0.0280427;
 -1.3422 1.54835 8.02219 0.0302786 0.0230018 0.998801 -0.0308435;
 -1.31549 1.52366 8.02378 0.0512153 0.0667015 0.995939 -0.032162;
 -1.27701 1.48888 8.02439 0.0463863 0.0791053 0.995283 -0.0316623;
 -1.23485 1.451 8.02328 0.0334281 0.0665083 0.996756 -0.0305966;
 -1.18525 1.40952 8.02292 0.0253753 0.0462177 0.998178 -0.0293498;
 -1.13564 1.36675 8.02252 0.0257177 0.0345416 0.998674 -0.0282205;
 -1.09168 1.3279 8.02262 0.0277584 0.0351596 0.998629 -0.0270923;
 -1.04893 1.28746 8.02199 0.0278692 0.0413954 0.998422 -0.0257565;
 -1.00259 1.24299 8.02184 0.0265331 0.0467939 0.998251 -0.0245007;
 -0.95911 1.20117 8.02167 0.0251385 0.048482 0.998236 -0.0232724;
 -0.910483 1.15723 8.02118 0.0248273 0.0471212 0.998332 -0.0222886;
 -0.865185 1.1159 8.02061 0.0255321 0.0450515 0.99843 -0.0213468;
 -0.815329 1.07047 8.01976 0.0259024 0.0440763 0.998479 -0.0206259;
 -0.769344 1.02811 8.01874 0.0257051 0.0440262 0.998507 -0.0196247;
 -0.718602 0.981573 8.01723 0.0250732 0.0444996 0.99852 -0.0186625;
 -0.671886 0.938391 8.0155 0.0241954 0.0450553 0.998533 -0.0178124;
 -0.620544 0.891532 8.01459 0.0233418 0.0450702 0.998568 -0.0169286;
 -0.573137 0.848351 8.01407 0.0230539 0.0446977 0.998603 -0.0161847;
 -0.521292 0.801287 8.0127 0.0230676 0.0443912 0.99863 -0.0153738;
 -0.473599 0.758279 8.01175 0.02336 0.0442637 0.998638 -0.0147035;
 -0.421911 0.711599 8.01114 0.021383 0.044471 0.998685 -0.0139268;
 -0.370241 0.665558 8.01118 0.0165552 0.0448018 0.998776 -0.0128857;
 -0.322254 0.6236 8.01164 0.0153122 0.0451625 0.998789 -0.0120723;
 -0.274434 0.583154 8.01164 0.0157426 0.0453288 0.998782 -0.0114505;
 -0.223044 0.540063 8.01208 0.0111706 0.0452879 0.998856 -0.0105072;
 -0.175346 0.502567 8.01319 0.00228493 0.045243 0.998928 -0.00950289;
 -0.123468 0.465385 8.01539 -0.00339284 0.0356824 0.999321 -0.00850578;
 -0.0734154 0.432589 8.0174 -0.00228982 0.015396 0.99985 -0.00756595;
 -0.0317218 0.404937 8.01939 0.00154789 0.00690247 0.999952 -0.0067416;
 0.0077756 0.37729 8.02148 0.00302378 0.0128011 0.999895 -0.00611492;
 0.0414368 0.352654 8.02478 0.00260242 0.0377072 0.999269 -0.00564591;
 0.0757789 0.329567 8.02804 -0.00203096 0.0640836 0.997929 -0.00515831;
 0.118153 0.30529 8.02938 -0.00646104 0.0715815 0.997405 -0.00425784;
 0.166731 0.284089 8.03056 -0.00417777 0.061054 0.998119 -0.00369885;
 0.214261 0.265277 8.03227 2.43398e-05 0.0462719 0.998924 -0.00312978;
