Posicoes do VANT [X Y Z qX qY qZ qW]

[
 5.85468e-321 0 6.90603e-310 -nan -nan -nan -nan;
 -2.02099 2.09109 8.06745 -0.00634132 0.0106012 0.999924 0.000118643;
 -2.02099 2.09109 8.06745 -0.00634132 0.0106012 0.999924 0.000118643;
 -2.02062 2.09138 8.06781 -0.00629398 0.0107688 0.999922 8.81712e-05;
 -2.02067 2.09 8.05944 -0.0065545 0.0136161 0.999886 3.49819e-05;
 -2.02069 2.08902 7.99967 -0.000400516 0.0564908 0.998402 -0.00116452;
 -1.23317 1.38152 7.62123 -0.198268 -0.21655 0.952587 -0.079831;
 -1.23317 1.38152 7.62123 -0.198268 -0.21655 0.952587 -0.079831;
 -1.13494 1.33063 7.55205 0.01387 0.0486509 0.993816 -0.0988501;
 -1.13494 1.33063 7.55205 0.01387 0.0486509 0.993816 -0.0988501;
 -1.10957 1.31627 7.48917 0.12121 0.0525636 0.985471 -0.106731;
 -1.06438 1.19104 7.3212 -0.165861 -0.173575 0.963494 -0.118498;
 -1.06438 1.19104 7.3212 -0.165861 -0.173575 0.963494 -0.118498;
 -1.09352 1.19474 7.2277 -0.211604 -0.166992 0.953984 -0.131347;
 -1.14625 1.24414 7.16276 -0.120486 -0.0878745 0.978803 -0.140375;
 -1.20739 1.31129 7.09458 0.0606142 0.0496261 0.98528 -0.151944;
 -1.34244 1.15425 6.68618 -0.237448 -0.0803856 0.92523 -0.284791;
 -1.34244 1.15425 6.68618 -0.237448 -0.0803856 0.92523 -0.284791;
 -1.37741 1.17023 6.63376 -0.15333 -0.0323851 0.93956 -0.304413;
 -1.4002 1.2242 6.64207 -0.00958184 0.0318296 0.948491 -0.315054;
 -1.29923 0.977106 6.26095 -0.074992 -0.0833388 0.939769 -0.322901;
 -1.29923 0.977106 6.26095 -0.074992 -0.0833388 0.939769 -0.322901;
 -1.27741 0.939967 6.25232 -0.0688807 -0.0836551 0.941024 -0.320518;
 -1.26998 0.922787 6.24159 -0.0388595 -0.036507 0.945951 -0.319898;
 -1.25976 0.903198 6.18258 -0.00287837 0.0452683 0.946704 -0.318894;
 -0.778605 0.893318 5.77533 0.0724638 -0.105721 0.962199 -0.240304;
 -0.778605 0.893318 5.77533 0.0724638 -0.105721 0.962199 -0.240304;
 -0.74911 0.901034 5.77161 0.0558531 -0.0850601 0.965726 -0.238785;
 -0.739989 0.903445 5.76706 0.020737 -0.0303162 0.970565 -0.238021;
 -0.726116 0.905593 5.71037 -0.00395924 0.0520742 0.970494 -0.2354;
 -0.444232 0.411482 5.33196 -0.130589 -0.0658385 0.949686 -0.276963;
 -0.444232 0.411482 5.33196 -0.130589 -0.0658385 0.949686 -0.276963;
 -0.434281 0.395545 5.3296 -0.0614124 -0.0275871 0.957674 -0.279872;
 -0.426401 0.382243 5.32629 -0.00371306 0.0122474 0.959692 -0.280761;
 0.029994 0.660464 4.98422 -0.0129557 0.0249868 0.972869 -0.229638;
 0.029994 0.660464 4.98422 -0.0129557 0.0249868 0.972869 -0.229638;
 0.0340034 0.661196 4.98255 -0.0035993 0.0145209 0.973404 -0.228604;
 0.0374623 0.659184 4.97888 0.00318518 0.0075688 0.973705 -0.227667;
 0.597744 0.437814 4.62744 -0.0305847 -0.236645 0.950614 -0.198488;
 0.612322 0.424012 4.57289 0.0105661 0.105846 0.973606 -0.201932;
 0.612322 0.424012 4.57289 0.0105661 0.105846 0.973606 -0.201932;
 0.725935 0.368384 4.39751 -0.0393346 -0.155918 0.966985 -0.197695;
 0.725935 0.368384 4.39751 -0.0393346 -0.155918 0.966985 -0.197695;
 0.702041 0.374683 4.3261 -0.0365678 -0.124199 0.971229 -0.199879;
 0.656926 0.393291 4.33617 -0.00965533 -0.0208595 0.97905 -0.202319;
 0.83375 0.432517 3.99627 0.0378145 -0.0747834 0.9832 -0.162159;
 0.83375 0.432517 3.99627 0.0378145 -0.0747834 0.9832 -0.162159;
 0.851709 0.436431 3.99436 0.0307265 -0.0595812 0.984517 -0.161964;
 1.06375 0.406757 3.70671 -0.00243403 -0.0385466 0.987734 -0.151293;
 1.06375 0.406757 3.70671 -0.00243403 -0.0385466 0.987734 -0.151293;
 1.11403 0.391554 3.71754 -0.0266004 -0.122493 0.980549 -0.151032;
 1.1381 0.387398 3.71471 -0.0300084 -0.115721 0.981219 -0.151386;
 1.22503 0.38588 3.35854 -0.0464169 -0.0321617 0.986681 -0.152552;
 1.22503 0.38588 3.35854 -0.0464169 -0.0321617 0.986681 -0.152552;
 1.23887 0.398485 3.31139 -0.0310234 -0.0437873 0.986724 -0.153284;
 1.23697 0.450028 3.19302 0.020988 0.167907 0.974635 -0.146469;
 1.23697 0.450028 3.19302 0.020988 0.167907 0.974635 -0.146469;
 1.52046 0.506883 2.84654 -0.0135141 0.0248465 0.989553 -0.14137;
 1.52046 0.506883 2.84654 -0.0135141 0.0248465 0.989553 -0.14137;
 1.57524 0.528427 2.86234 0.0215713 -0.0400226 0.989022 -0.140597;
 1.61999 0.547072 2.85792 0.0340408 -0.0807967 0.98633 -0.139519;
 1.65194 0.562187 2.79915 0.0414956 -0.0736103 0.986929 -0.137224;
 1.67443 0.57123 2.71033 0.0550779 0.0448879 0.989017 -0.129603;
 1.70041 0.566498 2.62145 0.131325 0.12882 0.974592 -0.127789;
 1.74285 0.535722 2.5178 0.136345 0.0958105 0.976896 -0.13381;
 1.785 0.490363 2.41115 0.0870675 0.019244 0.986123 -0.140034;
 1.82288 0.430651 2.29961 0.0415986 0.00539135 0.989181 -0.140577;
 1.85648 0.374716 2.20653 0.0427746 0.0854216 0.985542 -0.139929;
 1.90345 0.31015 2.10069 0.0690676 0.170995 0.972753 -0.140506;
 1.96806 0.241348 1.99702 0.0856726 0.173643 0.970611 -0.142905;
 2.05445 0.156028 1.87965 0.0642016 0.0968947 0.982495 -0.145577;
 2.13631 0.0747785 1.77135 0.0392014 0.00698793 0.988303 -0.147216;
 2.21053 -0.00987726 1.65736 0.0212256 -0.0203399 0.988621 -0.147527;
 2.26937 -0.0822412 1.56076 -0.0102327 0.05874 0.987472 -0.146098;
 2.33601 -0.151883 1.45272 -0.0234267 0.141976 0.979217 -0.142928;
 2.41579 -0.207886 1.35013 -0.0297031 0.135965 0.980472 -0.138947;
 2.5133 -0.259636 1.23597 -0.0317247 0.0671248 0.987909 -0.136101;
 2.59784 -0.296813 1.13276 -0.0546415 -0.0119813 0.989304 -0.134714;
 2.67283 -0.321862 1.02691 -0.10861 -0.0220998 0.984474 -0.136109;
 2.72965 -0.325792 0.925815 -0.117988 0.0201743 0.982993 -0.139272;
 2.79536 -0.313904 0.814761 -0.0962133 0.053955 0.983802 -0.141301;
 2.85883 -0.290587 0.715648 -0.0739524 0.0039933 0.987579 -0.138573;
 2.91802 -0.259757 0.605432 -0.0658942 -0.0617568 0.986541 -0.136309;
 2.95464 -0.219857 0.496899 -0.0799272 -0.106038 0.981655 -0.136826;
]
