Posicoes do VANT [X Y Z qX qY qZ qW]

[
 5.85468e-321 0 6.94728e-310 -nan -nan -nan -nan;
 1.96272 2.03851 8.02079 -0.00957165 0.0150993 0.99984 0.000105662;
 1.96272 2.03851 8.02079 -0.00957165 0.0150993 0.99984 0.000105662;
 1.965 2.03834 8.02049 -0.00938391 0.0149935 0.999844 0.000182917;
 1.96546 2.03727 8.02747 0.0250367 -0.0189406 0.999506 0.00177392;
 1.95968 2.03007 8.03352 0.062603 -0.0683138 0.995689 0.00417654;
 1.76567 1.84827 8.04748 -0.0402401 0.0537773 0.997692 0.00996878;
 1.76567 1.84827 8.04748 -0.0402401 0.0537773 0.997692 0.00996878;
 1.76669 1.84427 8.05028 -0.019631 0.0208494 0.999542 0.0097583;
 1.76676 1.83955 8.05815 0.0258384 -0.0278523 0.999216 0.0111734;
 1.75893 1.82887 8.06549 0.0473173 -0.0612507 0.996913 0.0131995;
 1.60547 1.70982 8.08069 -0.035264 0.0540601 0.997788 0.0158884;
 1.60547 1.70982 8.08069 -0.035264 0.0540601 0.997788 0.0158884;
 1.58229 1.69212 8.08317 -0.0447735 0.069343 0.996449 0.0165963;
 1.5709 1.68235 8.09096 0.00469667 0.0181432 0.999663 0.0179548;
 1.56142 1.67147 8.09699 0.0595877 -0.0565356 0.99641 0.0205045;
 1.54007 1.64958 8.09942 0.0723032 -0.0875063 0.993298 0.0217493;
 1.36576 1.49042 8.10687 -0.030595 0.0327025 0.998765 0.021504;
 1.36576 1.49042 8.10687 -0.030595 0.0327025 0.998765 0.021504;
 1.32986 1.45855 8.11151 -0.0535014 0.066547 0.996101 0.0222006;
 1.30768 1.4374 8.12012 -0.0149171 0.0372715 0.998918 0.023456;
 1.29078 1.41865 8.12704 0.0420328 -0.0315107 0.998284 0.0258592;
 1.26788 1.39336 8.1301 0.0502957 -0.0735447 0.99566 0.0268959;
 1.11583 1.26819 8.13965 -0.0190955 0.0238309 0.999174 0.0268174;
 1.11583 1.26819 8.13965 -0.0190955 0.0238309 0.999174 0.0268174;
 1.09244 1.25045 8.14126 -0.0350022 0.0445809 0.998028 0.0269645;
