Posicoes do VANT [X Y Z qX qY qZ qW]

[
 5.85468e-321 0 6.91436e-310 -nan -nan -nan -nan;
 2.25583 1.80462 7.97686 -0.0191009 -0.00353095 0.999811 -4.26948e-05;
 2.25583 1.80462 7.97686 -0.0191009 -0.00353095 0.999811 -4.26948e-05;
 2.25465 1.80428 7.97571 -0.0151402 -0.00481238 0.999874 7.42627e-05;
 2.24986 1.80388 7.97516 0.0274525 -0.0202885 0.999416 0.00139439;
 2.24373 1.79188 7.97184 0.0554254 -0.0346792 0.997857 0.00272998;
 2.17156 1.63572 7.95734 -0.0389459 0.0451034 0.998209 0.00520653;
 2.17156 1.63572 7.95734 -0.0389459 0.0451034 0.998209 0.00520653;
 2.17796 1.62621 7.95581 -0.0180433 0.0219249 0.999578 0.00605102;
 2.18826 1.61315 7.9569 0.0248757 -0.0264364 0.999309 0.00797511;
 2.18846 1.59621 7.95688 0.0431826 -0.0602174 0.997209 0.00914346;
 2.11578 1.45486 7.95197 -0.0377409 0.0502837 0.997975 0.00964784;
 2.11578 1.45486 7.95197 -0.0377409 0.0502837 0.997975 0.00964784;
 2.11529 1.43915 7.95118 -0.0299581 0.0414059 0.998641 0.0101633;
 2.12258 1.42395 7.95332 0.0140222 -0.0104102 0.999776 0.0119234;
 2.12382 1.40435 7.95324 0.0401848 -0.0542489 0.997629 0.0133732;
 2.11739 1.37746 7.95219 0.0362528 -0.0598994 0.997454 0.0135293;
 2.03405 1.25229 7.95119 -0.0252302 0.0264482 0.999249 0.0128693;
 2.03405 1.25229 7.95119 -0.0252302 0.0264482 0.999249 0.0128693;
 2.02691 1.2257 7.95281 -0.0407182 0.0439329 0.998115 0.0133217;
 2.02523 1.20693 7.95651 -0.00487382 0.0103868 0.999824 0.0148402;
 2.02511 1.18507 7.95878 0.0271294 -0.035529 0.998864 0.0164796;
 1.97382 1.07315 7.96888 -0.028744 0.031192 0.998984 0.0151938;
 1.97382 1.07315 7.96888 -0.028744 0.031192 0.998984 0.0151938;
 1.9691 1.05361 7.97255 -0.0314353 0.0406089 0.998567 0.0150488;
 1.97321 1.03757 7.97828 0.000237155 0.000516766 0.99987 0.0161284;
 1.97259 1.02048 7.98362 0.0189578 -0.0414525 0.998816 0.0170143;
 1.96677 0.998464 7.9873 0.0132544 -0.0425384 0.998865 0.0168265;
 1.93053 0.928374 7.99322 -0.00716436 0.00859458 0.999828 0.0147839;
 1.93053 0.928374 7.99322 -0.00716436 0.00859458 0.999828 0.0147839;
 1.92674 0.90786 7.9963 -0.0143549 0.0169129 0.999646 0.0147202;
 1.92219 0.888451 8.00043 0.00656418 -0.00773961 0.999826 0.0156695;
 1.9179 0.866612 8.00212 0.0115377 -0.0351102 0.999186 0.01615;
 1.90577 0.844276 8.00406 0.00439796 -0.030539 0.999397 0.015897;
 1.89263 0.818945 8.0058 -0.00299714 -0.0107723 0.99982 0.0153386;
 1.87864 0.797471 8.00872 -0.00394707 0.00154834 0.999884 0.0146225;
 1.8678 0.773471 8.01283 0.00285371 -0.0095081 0.99985 0.0141711;
 1.85528 0.752056 8.01609 0.00756964 -0.0260226 0.999539 0.0136729;
 1.84132 0.726606 8.01938 0.00538657 -0.031481 0.999407 0.0128711;
 1.82339 0.703739 8.02283 -0.00121975 -0.015187 0.999812 0.0119928;
 1.80709 0.678698 8.02681 -0.00531866 0.00249487 0.999921 0.011146;
 1.79268 0.657849 8.03064 -0.00508924 0.00813282 0.9999 0.0103564;
 1.7823 0.634785 8.03501 -0.00287476 0.00307668 0.999943 0.00976399;
 1.7722 0.61475 8.0382 -0.00128532 -0.00513218 0.999945 0.00909238;
 1.76311 0.591194 8.04202 -0.00198603 -0.0104557 0.999908 0.00837239;
 1.75072 0.569173 8.04517 -0.0034051 -0.0109439 0.999904 0.00776977;
 1.74189 0.548145 8.04872 -0.00370972 -0.00901123 0.999927 0.00707941;
 1.73049 0.529116 8.05131 -0.00275666 -0.00748695 0.999947 0.00648716;
 1.72091 0.508289 8.05486 -0.00144479 -0.00701549 0.999958 0.00576653;
 1.71019 0.490332 8.0582 -0.00151332 -0.00770135 0.999956 0.00516223;
 1.70052 0.470047 8.06235 -0.00196571 -0.00841075 0.999952 0.00454621;
 1.6892 0.4525 8.0666 -0.00213073 -0.00884441 0.99995 0.00407172;
 1.67899 0.432206 8.07198 -0.0020358 -0.00959535 0.999946 0.00355762;
 1.66679 0.414551 8.07721 -0.00255442 -0.0224038 0.999741 0.0030602;
 1.65365 0.394124 8.08312 -0.00346068 -0.0325052 0.999462 0.00269179;
 1.63589 0.376531 8.08915 -0.0050982 -0.0333665 0.999428 0.00211889;
 1.61575 0.356943 8.09701 -0.005838 -0.0268737 0.999621 0.00151623;
 1.5912 0.339079 8.10368 -0.00584655 -0.0201669 0.999779 0.00107883;
 1.57 0.321225 8.10987 -0.00571258 -0.0166301 0.999845 0.000671652;
 1.54424 0.303618 8.11648 -0.00732145 -0.0164527 0.999838 0.000172423;
 1.52206 0.286762 8.12219 -0.00957915 -0.0178304 0.999795 -0.000129602;
 1.49727 0.272029 8.12746 -0.0117715 -0.0190476 0.999749 -0.000477777;
 1.46607 0.259438 8.13219 -0.0121068 -0.019114 0.999744 -0.000765302;
 1.43878 0.247032 8.13621 -0.0118616 -0.0181425 0.999764 -0.00112085;
 1.41267 0.237379 8.13931 -0.0130974 -0.0175275 0.99976 -0.001382;
 1.39012 0.227451 8.14204 -0.0153106 -0.0177655 0.999724 -0.00166455;
 1.36446 0.218877 8.14499 -0.0180657 -0.0179199 0.999674 -0.00202448;
 1.34284 0.210724 8.14778 -0.0191954 -0.0182175 0.999647 -0.00236225;
 1.31744 0.204086 8.15069 -0.0185993 -0.0183806 0.999655 -0.00263384;
 1.29616 0.199167 8.15207 -0.0188716 -0.0184779 0.999647 -0.00283779;
 1.27115 0.196369 8.15462 -0.0202275 -0.0186773 0.999616 -0.00315895;
 1.24861 0.193612 8.15743 -0.0215214 -0.0188466 0.999585 -0.00339425;
 1.22567 0.193174 8.15935 -0.021748 -0.0189447 0.999577 -0.00361021;
 1.20295 0.193293 8.1619 -0.0206057 -0.0190083 0.9996 -0.00382386;
 1.1798 0.195084 8.16328 -0.0193717 -0.0191525 0.999621 -0.00392197;
 1.15809 0.19622 8.16556 -0.0194613 -0.0193247 0.999615 -0.00419753;
 1.13233 0.198948 8.16874 -0.0207083 -0.019249 0.99959 -0.00442689;
 1.10964 0.201595 8.17153 -0.0208057 -0.0192574 0.999587 -0.00469115;
 1.08287 0.2058 8.17435 -0.0198417 -0.0193871 0.999604 -0.00482194;
 1.05939 0.209162 8.17608 -0.0181816 -0.0192005 0.999638 -0.00501025;
 1.03197 0.213436 8.17764 -0.0174813 -0.0190444 0.999652 -0.00517681;
 1.00782 0.216464 8.17953 -0.0177755 -0.0189431 0.999648 -0.00547323;
 0.98012 0.220325 8.18111 -0.0180631 -0.0190465 0.999639 -0.00580834;
 0.956711 0.223337 8.18152 -0.0176718 -0.0196137 0.999633 -0.00607463;
 0.929813 0.227311 8.18047 -0.0163728 -0.020048 0.999646 -0.00619108;
 0.903583 0.231045 8.1794 -0.0154827 -0.0201778 0.999656 -0.00641235;
 0.877482 0.234745 8.178 -0.0160735 -0.0198182 0.999653 -0.00661094;
 0.85272 0.237357 8.17613 -0.0167028 -0.0197225 0.999642 -0.00690698;
 0.824389 0.240461 8.17475 -0.0164411 -0.0199638 0.999641 -0.006956;
 0.79778 0.243988 8.17367 -0.0153901 -0.0202407 0.999652 -0.00708973;
 0.771879 0.247633 8.17343 -0.0148039 -0.0204391 0.999655 -0.00720998;
 0.744726 0.250953 8.17313 -0.0153282 -0.0205596 0.999644 -0.00737296;
 0.718005 0.25425 8.17203 -0.0161158 -0.020228 0.999637 -0.00749434;
 0.692273 0.257673 8.17127 -0.016477 -0.0200442 0.999634 -0.00768881;
 0.662823 0.261658 8.17052 -0.0163506 -0.0201905 0.999632 -0.0078104;
 0.634561 0.265307 8.16987 -0.0156512 -0.020191 0.999642 -0.00801271;
 0.607136 0.268724 8.16932 -0.0151257 -0.0200446 0.999652 -0.00806404;
 0.580753 0.271666 8.16865 -0.0158581 -0.0196229 0.999648 -0.00826373;
 0.550863 0.274819 8.16826 -0.0166215 -0.0195221 0.999636 -0.00839439;
 0.524624 0.277612 8.1675 -0.0166677 -0.0196396 0.999632 -0.00850148;
 0.495172 0.280851 8.16634 -0.0155443 -0.0198245 0.999645 -0.00867121;
 0.468804 0.283664 8.16471 -0.0147961 -0.0200941 0.99965 -0.00877518;
 0.43894 0.286564 8.16337 -0.015189 -0.0198759 0.999648 -0.00885632;
 0.412367 0.289345 8.16183 -0.0158087 -0.0197046 0.999641 -0.0089224;
 0.382414 0.292718 8.15911 -0.01573 -0.0191797 0.999652 -0.00894828;
 0.356066 0.295904 8.15667 -0.0143427 -0.0187787 0.99968 -0.0089863;
 0.326507 0.299246 8.15379 -0.0133749 -0.0185725 0.999696 -0.00912833;
 0.2975 0.301984 8.14994 -0.0136208 -0.0185889 0.999691 -0.00927315;
 0.269668 0.304201 8.14762 -0.0138152 -0.0182455 0.999693 -0.0094798;
 0.243215 0.306548 8.14488 -0.0135073 -0.0177693 0.999704 -0.00965458;
 0.213964 0.30896 8.14084 -0.0122914 -0.0175797 0.999722 -0.00981659;
 0.19663 0.310234 8.1371 -0.0118336 -0.0173313 0.999731 -0.00986451;
 0.160407 0.311958 8.10599 -0.0133054 -0.0128451 0.999779 -0.00995652;
 0.133782 0.312607 8.07346 -0.0133938 -0.00867441 0.999822 -0.0100315;
 0.109009 0.312796 8.02877 -0.0108486 -0.00470371 0.999879 -0.0101499;
 0.085903 0.311934 7.97508 -0.00677 -0.00269053 0.999921 -0.010286;
 0.0687392 0.309774 7.92089 -0.00075235 -0.00233265 0.999943 -0.0104203;
 0.0523318 0.305784 7.86588 0.00102461 -0.00292561 0.999941 -0.0103808;
 0.0426246 0.302406 7.82925 -0.000601725 -0.00328018 0.999941 -0.0103457;
 0.023741 0.293943 7.74287 -0.0102752 -0.00222978 0.99989 -0.0104466;
 0.0108524 0.28826 7.67547 -0.0113154 -0.00072404 0.999881 -0.0104638;
 0.00311536 0.284898 7.63528 -0.0088869 0.000429801 0.999904 -0.010647;
 -0.00725319 0.279142 7.57536 -0.0043922 0.00160089 0.999932 -0.0106987;
 -0.0160502 0.271592 7.50299 -0.0053755 0.00223181 0.999925 -0.0107321;
 -0.0259728 0.262059 7.38931 -0.0163753 0.00939764 0.999763 -0.0108673;
 -0.0292612 0.258854 7.34425 -0.0171781 0.0131176 0.999706 -0.0109916;
 -0.031519 0.25498 7.2849 -0.0115284 0.0177174 0.999714 -0.011187;
 -0.0295668 0.250468 7.22295 -0.00470331 0.0187243 0.999749 -0.0113429;
 -0.0260203 0.245477 7.16782 -0.0123571 0.0165718 0.999723 -0.0112293;
 -0.0203912 0.2412 7.11051 -0.0304424 0.0146349 0.999368 -0.0111022;
 -0.0144447 0.240519 7.05642 -0.0380587 0.0142078 0.999113 -0.0110713;
 -0.00688828 0.243633 6.9985 -0.0172162 0.013982 0.99969 -0.0113541;
 0.00209692 0.24596 6.94126 0.00606888 0.0136272 0.999821 -0.0116746;
 0.0120054 0.244355 6.88787 -0.00213538 0.0126845 0.99985 -0.0115968;
 0.0221609 0.241987 6.83335 -0.0278976 0.0111763 0.999483 -0.0114382;
 0.0340327 0.243804 6.77504 -0.0411543 0.00989375 0.999038 -0.0114601;
 0.0443598 0.249109 6.72203 -0.0197889 0.00917762 0.999694 -0.011631;
 0.055835 0.254093 6.66524 0.00894687 0.00900307 0.999849 -0.0118493;
 0.0671009 0.253974 6.60972 0.000255112 0.00911645 0.999888 -0.0118276;
 0.0778751 0.252099 6.5585 -0.0290917 0.00896131 0.999469 -0.011652;
 0.0882655 0.253282 6.50626 -0.0405415 0.00819509 0.999076 -0.0116639;
 0.100282 0.258795 6.44658 -0.0189634 0.0070292 0.999726 -0.0117655;
 0.110693 0.262819 6.38879 0.00755622 0.00551911 0.999886 -0.0118597;
 0.122497 0.26265 6.32333 0.000690502 0.00468817 0.999919 -0.0117738;
 0.132378 0.261148 6.26705 -0.0233664 0.00557304 0.999642 -0.0118057;
 0.143742 0.262764 6.21088 -0.0390383 0.00852354 0.999131 -0.0118682;
 0.153201 0.267222 6.14783 -0.036683 0.00699312 0.999233 -0.0118143;
 0.162966 0.274481 6.0813 -0.0100877 -0.00517849 0.99987 -0.0114544;
 0.169123 0.279272 6.01749 0.0117025 -0.0167078 0.999731 -0.0110313;
 0.172708 0.280319 5.943 -0.000381241 -0.0171418 0.999791 -0.0110977;
 0.171903 0.280155 5.88775 -0.0242163 -0.0127792 0.999562 -0.0112478;
