Posicoes do VANT [X Y Z qX qY qZ qW]

[
 5.85468e-321 0 6.92288e-310 -nan -nan -nan -nan;
 1.94103 2.0658 7.98149 -0.00368398 0.0124502 0.999916 -1.20119e-05;
 1.94103 2.0658 7.98149 -0.00368398 0.0124502 0.999916 -1.20119e-05;
 1.94172 2.06719 7.98126 -0.00343296 0.0125422 0.999915 9.77807e-06;
 1.94205 2.06853 7.98108 -0.00024756 0.00912089 0.999958 0.000155438;
 1.94095 2.06898 7.98042 0.0132724 -0.0110455 0.999851 0.000515793;
 1.93639 2.06669 7.97879 0.0190725 -0.02406 0.999528 0.000914207;
 1.92571 2.06012 7.9777 0.0162344 -0.0229923 0.999603 0.00103664;
 1.91275 2.0524 7.97663 0.00980089 -0.0120659 0.999879 0.00114382;
 1.89767 2.04324 7.97517 0.00546585 -0.00203291 0.999982 0.00126664;
 1.88401 2.0341 7.97281 0.00414777 0.00217025 0.999988 0.00147876;
 1.87013 2.02349 7.97015 0.00454098 0.00164419 0.999987 0.00159286;
 1.85695 2.0124 7.96802 0.0048671 -0.000901818 0.999986 0.00161481;
 1.84461 2.00134 7.9666 0.00469698 -0.00321703 0.999983 0.00155931;
 1.83073 1.98961 7.96524 0.00424862 -0.00350225 0.999984 0.00143514;
 1.81752 1.97845 7.96496 0.00415302 -0.00306306 0.999986 0.00115453;
 1.80339 1.96745 7.96427 0.0041601 -0.00241264 0.999988 0.000953362;
 1.78776 1.9555 7.96289 0.00453334 -0.0019421 0.999987 0.000868056;
 1.77293 1.94401 7.96268 0.00483732 -0.00212354 0.999986 0.000673633;
 1.75627 1.93111 7.96289 0.00503278 -0.00224269 0.999985 0.000500409;
 1.73957 1.91854 7.96145 0.00504942 -0.00221984 0.999985 0.000354961;
 1.72426 1.90678 7.95928 0.00473428 -0.00233527 0.999986 0.000297262;
 1.70828 1.89508 7.95791 0.00459409 -0.00262694 0.999986 0.000245548;
 1.69046 1.88209 7.95679 0.00466863 -0.00284836 0.999985 0.000190841;
 1.67269 1.86924 7.95429 0.00466686 -0.00288625 0.999985 0.000185657;
 1.65652 1.85693 7.95253 0.00415808 -0.00285588 0.999987 0.000194803;
 1.64031 1.8445 7.95118 0.0039013 -0.00310943 0.999988 9.33131e-05;
 1.62267 1.83071 7.94864 0.00409778 -0.00348471 0.999986 6.12815e-05;
 1.60473 1.817 7.9458 0.00414973 -0.00359071 0.999985 1.44142e-05;
 1.58813 1.80393 7.94275 0.00392636 -0.00355513 0.999986 4.00395e-06;
 1.56998 1.78949 7.93917 0.00355545 -0.00373445 0.999987 -4.84689e-06;
 1.55325 1.77564 7.93611 0.00311078 -0.00408469 0.999987 -6.36417e-05;
 1.53618 1.76188 7.93409 0.00298177 -0.0042227 0.999987 -2.57096e-05;
 1.51743 1.74689 7.93231 0.00330859 -0.0043422 0.999985 -2.95028e-07;
 1.49825 1.73189 7.9317 0.00345725 -0.0043384 0.999985 -3.61198e-05;
 1.48071 1.71761 7.93169 0.00330999 -0.00445578 0.999985 -6.77721e-05;
 1.4625 1.70414 7.93132 0.00303361 -0.00474727 0.999984 -7.32091e-05;
 1.44224 1.69003 7.93075 0.00297905 -0.00513729 0.999982 -0.000123532;
 1.42317 1.67724 7.92976 0.00305927 -0.00492055 0.999983 -9.48726e-05;
 1.40243 1.6633 7.92851 0.0030848 -0.00465126 0.999984 -0.000148525;
 1.38276 1.65109 7.92697 0.00311917 -0.0046897 0.999984 -0.000251785;
 1.36129 1.638 7.92543 0.00331613 -0.00469213 0.999983 -0.000245758;
 1.34167 1.62615 7.92396 0.00328826 -0.00482462 0.999983 -0.000212336;
 1.32067 1.61299 7.92279 0.00323496 -0.00514315 0.999982 -0.000261268;
 1.30076 1.60068 7.92219 0.00293209 -0.00517664 0.999982 -0.000279391;
 1.27918 1.58706 7.92186 0.0029981 -0.00489358 0.999984 -0.000233156;
 1.25921 1.57486 7.92116 0.00310434 -0.0048266 0.999983 -0.000322086;
 1.23786 1.56166 7.92 0.00335156 -0.00519185 0.999981 -0.000318925;
 1.21957 1.54761 7.91936 0.00360882 -0.00555429 0.999978 -0.000283901;
 1.19871 1.53324 7.91964 0.00330239 -0.005604 0.999979 -0.000248835;
 1.17878 1.52064 7.92063 0.0030805 -0.00538723 0.999981 -0.000299622;
 1.15778 1.50757 7.92214 0.0027398 -0.00549639 0.999981 -0.000292078;
 1.13867 1.4959 7.923 0.00318636 -0.00589321 0.999978 -0.000306618;
 1.11694 1.48358 7.92306 0.00315031 -0.00606007 0.999977 -0.000309821;
 1.09454 1.47141 7.92416 0.00336422 -0.00587896 0.999977 -0.000295618;
 1.07367 1.46066 7.92513 0.00338704 -0.00578883 0.999977 -0.000218405;
 1.05276 1.44996 7.92592 0.00326255 -0.00583518 0.999978 -0.000207995;
 1.02961 1.43794 7.92759 0.00309635 -0.00592241 0.999978 -0.000291572;
 1.00766 1.42654 7.92884 0.00285872 -0.00597511 0.999978 -0.000313825;
 0.983936 1.41415 7.92888 0.00249869 -0.0056623 0.999981 -0.000263291;
 0.962119 1.40291 7.92782 0.00254989 -0.00542719 0.999982 -0.000294311;
 0.938649 1.39055 7.9273 0.00265061 -0.00553108 0.999981 -0.000259625;
 0.917061 1.37904 7.9273 0.00284881 -0.00572727 0.999979 -0.00035298;
 0.893796 1.3668 7.92757 0.00301093 -0.00613923 0.999977 -0.000323646;
 0.870548 1.35472 7.92744 0.00304597 -0.0061316 0.999977 -0.00034337;
 0.848993 1.3439 7.92719 0.00305478 -0.00597026 0.999977 -0.00029722;
 0.827579 1.33311 7.92798 0.00313745 -0.00579383 0.999978 -0.000272226;
 0.80438 1.32144 7.92885 0.00312777 -0.0057505 0.999979 -0.000274924;
 0.782911 1.31091 7.92917 0.0030472 -0.00601637 0.999977 -0.000237961;
 0.759632 1.29916 7.92964 0.00325747 -0.00615217 0.999976 -0.000104145;
 0.738146 1.28798 7.93044 0.00342188 -0.00603896 0.999976 -0.00017609;
 0.714626 1.27565 7.93151 0.00339195 -0.00612123 0.999975 -0.000220049;
 0.692642 1.26404 7.93188 0.00340379 -0.00621497 0.999975 -0.000163024;
 0.669097 1.25075 7.93194 0.00319075 -0.00625524 0.999975 -0.00017963;
 0.647565 1.23814 7.93177 0.00322174 -0.00606999 0.999976 -0.000236655;
 0.624491 1.22462 7.93147 0.0033223 -0.00599311 0.999977 -0.000179588;
 0.603234 1.21254 7.93057 0.00356743 -0.00631905 0.999974 -0.000204581;
 0.579797 1.19946 7.92965 0.00397204 -0.00632168 0.999972 -0.000311676;
 0.558044 1.18736 7.92968 0.00386397 -0.00620463 0.999973 -0.000316523;
 0.534673 1.17405 7.93051 0.0036183 -0.00629374 0.999974 -0.000253387;
 0.511578 1.1607 7.9317 0.00376563 -0.0064652 0.999972 -0.00022401;
 0.490411 1.14845 7.93323 0.00404338 -0.00687532 0.999968 -0.000217604;
 0.469293 1.13592 7.9357 0.00415011 -0.00735037 0.999964 -0.000303837;
 0.445867 1.12199 7.93754 0.0039433 -0.00726129 0.999966 -0.000289001;
 0.423756 1.10895 7.93966 0.00381094 -0.00693592 0.999969 -0.000320358;
