Posicoes do VANT [X Y Z qX qY qZ qW]

[
 5.85468e-321 0 6.93839e-310 -nan -nan -nan -nan;
 1.97688 1.99957 7.96246 -0.00135865 0.0168026 0.999858 0.000127368;
 1.97688 1.99957 7.96246 -0.00135865 0.0168026 0.999858 0.000127368;
 1.97655 1.9987 7.96234 -0.00156355 0.0166588 0.99986 5.85841e-06;
 1.97592 1.99681 7.96595 0.0271019 -0.00815921 0.999599 0.00108347;
 1.97018 1.99043 7.9685 0.0716735 -0.0598021 0.995628 0.00342481;
 1.78947 1.8176 7.93937 -0.0422772 0.074342 0.996247 0.0133042;
 1.78947 1.8176 7.93937 -0.0422772 0.074342 0.996247 0.0133042;
 1.78873 1.80987 7.93253 -0.0213484 0.042288 0.998784 0.0136707;
 1.78962 1.80606 7.93137 0.0164645 -0.00246871 0.999754 0.0146522;
 1.78673 1.79616 7.93086 0.0682962 -0.0683586 0.995173 0.017104;
 1.64597 1.66922 7.90422 -0.0319157 0.0606001 0.997404 0.0222291;
 1.64597 1.66922 7.90422 -0.0319157 0.0606001 0.997404 0.0222291;
 1.63526 1.65853 7.8983 -0.022801 0.0516239 0.998168 0.0218201;
 1.63175 1.65244 7.89637 0.008776 0.0125536 0.99964 0.0220291;
 1.61788 1.63592 7.89444 0.0727158 -0.074474 0.994272 0.0242891;
 1.43224 1.49598 7.87119 -0.0356279 0.0788482 0.995986 0.022924;
 1.43224 1.49598 7.87119 -0.0356279 0.0788482 0.995986 0.022924;
 1.42027 1.48698 7.8657 -0.0201382 0.0527748 0.998152 0.0224243;
 1.41789 1.48341 7.86463 -0.000848081 0.0210779 0.999525 0.0224458;
 1.40996 1.4763 7.86505 0.0360842 -0.052018 0.997722 0.0232784;
 1.3916 1.46323 7.86282 0.0403036 -0.0783374 0.995832 0.0236281;
 1.30074 1.40009 7.68796 0.00121765 0.00960495 0.999677 0.0234992;
 1.30074 1.40009 7.68796 0.00121765 0.00960495 0.999677 0.0234992;
 1.28275 1.38397 7.697 -0.0272252 0.0304236 0.998899 0.0230928;
 1.26918 1.37354 7.69636 -0.0105541 0.0226041 0.999416 0.0233596;
 1.25422 1.36185 7.6962 0.0460812 -0.0330348 0.998076 0.0250911;
 1.23118 1.34205 7.69158 0.069897 -0.0699979 0.994751 0.0261758;
 1.0484 1.19513 7.66641 -0.0482392 0.065937 0.996324 0.0257672;
 1.0484 1.19513 7.66641 -0.0482392 0.065937 0.996324 0.0257672;
 1.02805 1.1801 7.66218 -0.041979 0.0657976 0.99663 0.0252349;
 1.0197 1.17468 7.66297 -0.00973801 0.0351814 0.999008 0.0255028;
 1.00906 1.16482 7.66467 0.0504395 -0.0380737 0.997627 0.0273354;
 0.986264 1.14618 7.66325 0.0585599 -0.0694328 0.995446 0.0289298;
 0.955963 1.1214 7.62345 0.0313216 -0.0471478 0.997918 0.0309113;
 0.936138 1.10731 7.56296 0.0115707 -0.0183321 0.999237 0.0324764;
 0.908748 1.08846 7.48136 -0.00689264 0.0154204 0.99929 0.0336877;
 0.887295 1.07187 7.48646 0.00547321 0.00283083 0.999435 0.0330259;
 0.868199 1.05604 7.49646 0.0400151 -0.0388991 0.997913 0.0324846;
 0.83952 1.03211 7.49169 0.0617617 -0.0636565 0.995531 0.0324313;
 0.802925 1.00065 7.48638 0.0546764 -0.0550473 0.99648 0.03175;
 0.771651 0.973185 7.48376 0.0276438 -0.0279821 0.998729 0.031505;
 0.740599 0.948498 7.48181 0.00276103 -0.00417764 0.999485 0.0316906;
 0.701493 0.916364 7.47895 -0.00796602 0.00503551 0.999461 0.0314512;
 0.664898 0.889605 7.47436 0.0157286 -0.0100961 0.999344 0.031007;
 0.62556 0.858261 7.46986 0.0347357 -0.0263604 0.998583 0.0305096;
 0.599082 0.837331 7.46688 0.0399214 -0.0321148 0.998229 0.0302198;
 0.556913 0.801655 7.46221 0.0281684 -0.0258077 0.998827 0.0297536;
 0.510872 0.763047 7.45742 -0.00575711 0.00299478 0.999537 0.0297421;
 0.472216 0.732413 7.45417 -0.00874179 0.0101138 0.999469 0.0297053;
 0.445564 0.711482 7.45167 0.00728989 -0.00522455 0.99952 0.0296563;
 0.409941 0.685767 7.44715 0.0248794 -0.0277491 0.998869 0.0295239;
 0.368773 0.653857 7.44248 0.0320631 -0.0362715 0.998409 0.0288977;
 0.326615 0.622779 7.43845 0.018462 -0.0212135 0.9992 0.0284173;
 0.280089 0.587125 7.39926 -0.0114028 0.0235879 0.999249 0.0285584;
 0.238992 0.559231 7.30476 -0.0354907 0.0571425 0.997315 0.0289398;
 0.218731 0.543975 7.2575 -0.028948 0.0491569 0.997958 0.0287282;
 0.209002 0.537412 7.26306 -0.0148431 0.0266062 0.999132 0.0284209;
 0.195264 0.527569 7.28234 0.0199027 -0.0367766 0.998712 0.0287375;
 0.173559 0.515495 7.27965 0.0341562 -0.0654887 0.996838 0.0292903;
 0.140995 0.498869 7.23228 0.0263746 -0.0423496 0.99831 0.0298005;
 0.10988 0.483758 7.13737 -0.00801145 0.0238378 0.999165 0.0321874;
 0.0856203 0.471798 7.03914 -0.0250622 0.0611459 0.997214 0.034615;
 0.0799053 0.467981 7.00699 -0.0201327 0.0553257 0.99765 0.0350596;
 0.0770063 0.465375 7.00086 -0.00192183 0.0157328 0.999253 0.0352362;
 0.0753704 0.460642 7.01582 0.0262778 -0.0492676 0.99782 0.0351796;
 0.0652148 0.455787 6.9871 0.0511262 -0.111589 0.991814 0.0352129;
 0.0391423 0.441439 6.91637 0.052082 -0.104704 0.99245 0.0369683;
 -0.00999951 0.417228 6.91144 0.00537922 -0.00192006 0.999234 0.0387237;
 -0.0430651 0.399529 6.90364 -0.0278053 0.0829134 0.995343 0.0405435;
 -0.0299532 0.415388 6.83416 0.0513397 -0.107355 0.990843 0.063787;
 -0.0299532 0.415388 6.83416 0.0513397 -0.107355 0.990843 0.063787;
 -0.0374188 0.413649 6.83638 0.032745 -0.0719822 0.994727 0.0653044;
 -0.0480719 0.412045 6.83937 0.0202355 -0.0386989 0.996853 0.0661566;
 -0.0673219 0.406391 6.83037 0.0282167 -0.0213331 0.997134 0.0668699;
 -0.0884108 0.396867 6.80429 0.0354351 -0.0199867 0.99695 0.0666012;
 -0.114165 0.379472 6.8246 0.0207882 -0.0309776 0.99719 0.0649651;
 -0.142912 0.363085 6.8257 0.0121898 -0.0454984 0.996888 0.0632122;
 -0.156831 0.357546 6.82342 0.0115072 -0.0447643 0.996961 0.0627117;
 -0.180427 0.347137 6.82105 0.008563 -0.0310438 0.99756 0.0619446;
 -0.218016 0.331042 6.78252 0.00358347 0.0126133 0.998075 0.060609;
 -0.246275 0.319072 6.71424 0.00384923 0.0455116 0.997196 0.0592765;
 -0.273058 0.302211 6.63417 0.00264382 0.0448662 0.997312 0.0578624;
 -0.284823 0.292814 6.62037 0.00138085 0.025054 0.998042 0.0572898;
 -0.302409 0.275474 6.54541 0.00128726 -0.0263925 0.998066 0.0562655;
 -0.332398 0.259866 6.47408 0.000937205 -0.0347066 0.997894 0.0547951;
 -0.371437 0.242442 6.4861 -0.0018434 0.0271199 0.998204 0.0533917;
 -0.391807 0.233168 6.49284 -0.0034789 0.0799565 0.995411 0.0524508;
 -0.411083 0.219913 6.47654 -0.00578534 0.163374 0.985267 0.0502385;
 -0.388306 0.169298 6.12262 -0.00616864 -0.000537302 0.999033 0.0435332;
 -0.388306 0.169298 6.12262 -0.00616864 -0.000537302 0.999033 0.0435332;
 -0.396444 0.166449 6.11903 -0.00766381 0.0193905 0.998872 0.0426567;
 -0.404306 0.163633 6.11327 -0.00557102 0.0376781 0.998412 0.0415009;
 -0.405239 0.162718 6.11048 -0.00435655 0.0467765 0.998048 0.0411545;
 -0.40789 0.160403 6.07658 -2.04096e-05 0.0676651 0.996906 0.0400038;
 -0.41237 0.158302 6.01549 -0.00311075 0.0760128 0.996311 0.0397166;
 -0.410757 0.155382 5.90682 -0.0198215 0.0666335 0.996779 0.0399912;
 -0.402964 0.156945 5.85848 -0.019486 0.0489488 0.997818 0.0397991;
 -0.384603 0.163697 5.87725 -0.00694426 0.0240831 0.998923 0.0390555;
 -0.368766 0.169584 5.88602 0.00752805 0.0366194 0.998579 0.0379802;
 -0.352728 0.173036 5.87451 0.00479873 0.0567613 0.997676 0.0373856;
 -0.332305 0.175738 5.86891 -0.0101633 0.060734 0.997399 0.0374637;
 -0.305977 0.181094 5.86411 -0.0218977 0.0513122 0.997744 0.0373522;
 -0.277715 0.189154 5.85938 -0.0172285 0.037102 0.998485 0.0367886;
 -0.254602 0.19704 5.85554 -0.00172583 0.0289714 0.998929 0.0360326;
 -0.22842 0.204372 5.85095 0.0137635 0.030613 0.998818 0.0351622;
 -0.20594 0.207583 5.84613 0.00970976 0.0381464 0.998617 0.0348442;
 -0.180318 0.209023 5.8422 -0.0104018 0.0421792 0.998437 0.035161;
 -0.172509 0.209685 5.84112 -0.0179253 0.0422696 0.998323 0.0352463;
 -0.164148 0.210614 5.84008 -0.0226807 0.0418119 0.998247 0.0352127;
 -0.137176 0.215409 5.83709 -0.015051 0.0378526 0.998568 0.0346831;
 -0.111912 0.221273 5.83357 0.0125929 0.0321982 0.99883 0.0338164;
 -0.0868021 0.223791 5.82865 0.0156003 0.0314954 0.998815 0.0336606;
 -0.0658076 0.222302 5.82339 -0.00198371 0.0338365 0.998849 0.0339344;
 -0.0402048 0.221302 5.81888 -0.020755 0.036704 0.998528 0.0341231;
 -0.0186411 0.222801 5.81476 -0.0232743 0.0376815 0.998444 0.0338736;
 0.00779167 0.228315 5.80929 -0.0155576 0.0369953 0.998638 0.0333328;
 0.029822 0.233628 5.75101 0.0188096 0.0341854 0.99871 0.0324964;
 0.0501152 0.235601 5.64664 0.046085 0.027517 0.998056 0.0316844;
 0.0616657 0.232371 5.57662 0.03366 0.0220824 0.998684 0.031763;
 0.0815535 0.223899 5.46839 -0.0066057 0.0160601 0.999334 0.0320945;
 0.0982419 0.217246 5.34992 -0.0314741 0.0159253 0.998861 0.0321432;
 0.111152 0.217634 5.25626 -0.0351095 0.0184365 0.998707 0.0318107;
 0.1184 0.219471 5.18865 -0.0222525 0.0206534 0.999046 0.0314028;
 0.130721 0.223636 5.07907 0.0151991 0.0232784 0.999146 0.0305773;
 0.143884 0.224128 4.97868 0.0367678 0.0217962 0.998637 0.0299432;
 0.155798 0.218125 4.87872 0.0145356 0.0151907 0.999332 0.0298862;
 0.162684 0.211796 4.80338 -0.0204607 0.0101926 0.999289 0.029975;
 0.170996 0.207997 4.70201 -0.0368923 0.0101578 0.998826 0.0297204;
 0.174701 0.21121 4.60036 -0.0283919 0.0145118 0.999068 0.0291015;
 0.179398 0.218527 4.49083 0.00134381 0.0181848 0.999429 0.0284636;
 0.182587 0.219196 4.38948 0.0297607 0.0146841 0.999063 0.0277681;
 0.186033 0.217492 4.31312 0.0334875 0.0102098 0.999005 0.0276182;
 0.186716 0.2086 4.21391 0.0172281 0.000178089 0.999481 0.0272106;
 0.185291 0.19876 4.10652 -0.0218394 -0.0140466 0.999313 0.0264295;
 0.17687 0.193617 4.00867 -0.0363771 -0.00512499 0.999002 0.025388;
 0.169638 0.194251 3.93496 -0.0279316 0.00885623 0.999264 0.0247426;
 0.161323 0.195087 3.83538 0.00363025 0.022962 0.999442 0.0239647;
 0.155925 0.193022 3.73591 0.0243825 0.0196488 0.999234 0.023481;
 0.152502 0.189195 3.66213 0.0238271 0.00548071 0.999429 0.0233099;
 0.142866 0.179708 3.55574 -0.00512273 -0.0148578 0.999615 0.0228767;
 0.130763 0.173997 3.45701 -0.0286605 -0.0203045 0.999134 0.0223193;
 0.112976 0.172563 3.35898 -0.0272714 0.0020124 0.999397 0.0214092;
 0.0949372 0.176086 3.25416 -0.0119477 0.0359041 0.999079 0.0202221;
 0.0861312 0.176306 3.18936 -0.000180873 0.0458219 0.998758 0.01958;
 0.0789801 0.177719 3.08379 0.0103015 0.0338399 0.999192 0.0190712;
 0.071938 0.174071 2.97812 -0.00237807 0.000910303 0.999819 0.0188555;
 0.0641737 0.17265 2.88172 -0.0175545 -0.00573417 0.999659 0.0184382;
 0.0520607 0.171538 2.78482 -0.0218908 0.0206228 0.999385 0.0180148;
 0.0428016 0.175341 2.67834 -0.0141554 0.0466214 0.998658 0.0175341;
 0.0397718 0.177568 2.58865 -0.00552297 0.0537099 0.998391 0.0173058;
 0.0437115 0.181737 2.48265 -0.00195689 0.0461282 0.998782 0.0174292;
 0.0471027 0.182459 2.41761 -0.00287923 0.0375209 0.999138 0.0175413;
 0.053697 0.18433 2.32042 -0.00894153 0.0234555 0.999527 0.0177829;
 0.0588829 0.186725 2.24664 -0.012389 0.0199431 0.999564 0.0178851;
 0.0641445 0.189036 2.14748 -0.0132146 0.0234669 0.999477 0.0179045;
 0.0711183 0.194508 2.04049 -0.0113591 0.0296169 0.999336 0.0179335;
 0.0793909 0.198919 1.9345 -0.0072765 0.0330096 0.99927 0.0178185;
 0.0890975 0.204623 1.83766 -0.00552782 0.0294105 0.999394 0.0177942;
 0.0970479 0.207211 1.76546 -0.00578033 0.0256352 0.999497 0.0177744;
 0.107381 0.212713 1.66866 -0.00695852 0.0204687 0.999606 0.0178862;
 0.116995 0.215535 1.57247 -0.00781463 0.0200786 0.999606 0.0179729;
 0.123665 0.218819 1.50019 -0.00803076 0.0215748 0.999573 0.018016;
 0.131879 0.223035 1.40491 -0.0102277 0.0189147 0.999606 0.0180365;
 0.138552 0.228861 1.30265 -0.0155956 -0.00241759 0.999712 0.0181043;
 0.139511 0.235382 1.23793 -0.0112083 -0.00550464 0.999762 0.0179015;
 0.136764 0.242134 1.19641 0.0035038 0.0205023 0.99963 0.0175266;
 0.134906 0.246843 1.1527 0.0113249 0.0395708 0.999004 0.0172059;
 0.136222 0.249342 1.09561 0.00740669 0.0421244 0.998937 0.0172172;
 0.140927 0.252251 1.02915 -0.000347028 0.0220083 0.99961 0.0171705;
 0.145645 0.251757 0.966563 -0.00455689 -0.000465815 0.999842 0.01718;
 0.14567 0.253714 0.910721 -0.00528549 -0.00846975 0.999802 0.0172008;
 0.143741 0.252972 0.83935 -0.00141201 0.00278008 0.999847 0.0171862;
