Posicoes do VANT [X Y Z qX qY qZ qW]

[
 5.85468e-321 0 6.92424e-310 -nan -nan -nan -nan;
 -1.92088 1.99717 8.06983 -0.000468555 0.0169834 0.999856 2.42344e-05;
 -1.92088 1.99717 8.06983 -0.000468555 0.0169834 0.999856 2.42344e-05;
 -1.92218 1.99599 8.06736 -0.000466547 0.016975 0.999856 9.73592e-06;
 -1.92027 1.99412 8.07752 0.0310217 0.0472976 0.998397 -0.00218266;
 -1.91061 1.98557 8.0915 0.0761664 0.103947 0.991645 -0.00588298;
 -1.7591 1.86386 8.10633 -0.0101987 0.00755932 0.999885 -0.00826753;
 -1.7591 1.86386 8.10633 -0.0101987 0.00755932 0.999885 -0.00826753;
 -1.72475 1.83766 8.11171 -0.0499013 -0.0408919 0.997873 -0.00937666;
 -1.7032 1.8215 8.12194 -0.016674 -0.0181937 0.999618 -0.0124348;
 -1.68357 1.80625 8.13371 0.051329 0.0597849 0.996727 -0.018053;
 -1.6575 1.78325 8.14044 0.0803677 0.111263 0.990308 -0.0212727;
 -1.46299 1.64056 8.15322 -0.00342296 0.00324044 0.999794 -0.019718;
 -1.46299 1.64056 8.15322 -0.00342296 0.00324044 0.999794 -0.019718;
 -1.42291 1.61238 8.15499 -0.031715 -0.0318866 0.99878 -0.020392;
 -1.39813 1.5936 8.16342 0.00490684 -0.00122598 0.999724 -0.0229571;
 -1.37447 1.57425 8.17017 0.0598249 0.0711962 0.99531 -0.0266609;
 -1.34126 1.54441 8.17307 0.0733783 0.106801 0.991174 -0.0279867;
 -1.30427 1.51058 8.12011 0.0636092 0.130467 0.989046 -0.0268388;
 -1.2573 1.47419 8.06334 0.0348839 0.105537 0.99348 -0.0253526;
 -1.07514 1.34955 8.09045 0.0416141 0.00645208 0.998828 -0.0238561;
 -1.07514 1.34955 8.09045 0.0416141 0.00645208 0.998828 -0.0238561;
 -1.02997 1.3059 8.0933 -0.00143523 0.00244997 0.999685 -0.0249267;
 -0.993409 1.27039 8.09765 -0.00196957 0.019459 0.999417 -0.0279906;
 -0.956571 1.236 8.09656 0.0343533 0.059744 0.997133 -0.0312583;
 -0.91499 1.19806 8.09132 0.0514881 0.0779762 0.995098 -0.0323862;
 -0.87127 1.158 8.08596 0.0507365 0.073897 0.995459 -0.0320502;
 -0.820294 1.11119 8.07912 0.0313115 0.0578969 0.997361 -0.0306421;
 -0.773305 1.06862 8.07385 0.0122201 0.0451187 0.998482 -0.029129;
 -0.722585 1.02631 8.06829 0.0204275 0.0435099 0.998436 -0.0285625;
 -0.67674 0.988691 8.06208 0.0374564 0.0495272 0.997677 -0.0280112;
 -0.630008 0.948747 8.05514 0.0430838 0.0541777 0.997235 -0.0270201;
 -0.578289 0.903075 8.0468 0.0296836 0.0550412 0.997726 -0.0251328;
 -0.525323 0.856949 8.03841 0.014145 0.0522436 0.998263 -0.0232879;
 -0.476433 0.816739 8.03142 0.0182653 0.0494856 0.998357 -0.022362;
 -0.427584 0.77736 8.02504 0.0324827 0.0481043 0.998076 -0.0217769;
 -0.375571 0.733656 8.017 0.0405411 0.0486065 0.997778 -0.020807;
 -0.328288 0.691769 8.00768 0.0323361 0.0500779 0.998032 -0.0194522;
 -0.277534 0.646936 7.99651 0.0107443 0.0513242 0.998468 -0.0176847;
 -0.230077 0.608348 7.98599 0.00203966 0.0514787 0.998536 -0.0164554;
 -0.178497 0.570556 7.97462 0.0183841 0.0507937 0.998408 -0.0162189;
 -0.13064 0.535664 7.96338 0.0382449 0.0501481 0.997876 -0.0162944;
 -0.0790114 0.495498 7.95022 0.0375349 0.0498465 0.997929 -0.015609;
 -0.0281098 0.455039 7.9376 0.016333 0.0378235 0.999042 -0.0147722;
 0.0164198 0.421041 7.92741 -0.00464255 0.0327317 0.999357 -0.0138999;
 0.0616756 0.388821 7.91646 -0.00450926 0.0314206 0.999412 -0.0129433;
 0.100602 0.363189 7.90617 0.00690862 0.0255671 0.999577 -0.0120547;
 0.136674 0.338361 7.89581 0.0155647 0.0242055 0.99952 -0.0114432;
 0.173152 0.311842 7.886 0.00941629 0.038823 0.999148 -0.0103347;
 0.210208 0.287094 7.87383 -0.00697783 0.0624462 0.997985 -0.00880932;
 0.24829 0.268499 7.86207 -0.01509 0.0725152 0.997224 -0.00756047;
 0.294676 0.254295 7.85052 -0.010868 0.0671261 0.997661 -0.00695528;
 0.338816 0.242753 7.83985 0.00496036 0.0551305 0.998444 -0.0067746;
 0.38289 0.231031 7.82876 0.0185754 0.0465506 0.998721 -0.00664694;
 0.429262 0.216521 7.81582 0.0102067 0.0463501 0.998857 -0.00571726;
 0.471533 0.20345 7.80286 -0.0134034 0.0513678 0.998581 -0.00423833;
 0.518355 0.194332 7.78838 -0.0262007 0.0558288 0.998091 -0.00319557;
 0.567013 0.191252 7.77438 -0.00922901 0.055623 0.998404 -0.00335046;
 0.612504 0.187703 7.76031 0.0160243 0.0523455 0.998493 -0.00389761;
 0.657875 0.181657 7.74724 0.00701441 0.0353703 0.999342 -0.00403202;
 0.703699 0.175572 7.73337 -0.0176225 0.0166277 0.999698 -0.00411682;
 0.743757 0.174289 7.71962 -0.0284518 0.0129184 0.999503 -0.00407054;
 0.776783 0.1776 7.70645 -0.022138 0.022176 0.999501 -0.00409343;
 0.808312 0.183554 7.695 0.00532118 0.046425 0.998894 -0.00527379;
 0.844764 0.18719 7.68278 0.0176919 0.0697174 0.997393 -0.00585432;
 0.887301 0.187034 7.66951 0.00945669 0.0735858 0.99723 -0.00531463;
 0.929228 0.186113 7.65803 -0.00976571 0.0473366 0.998821 -0.00447026;
 0.96973 0.187757 7.6472 -0.0224718 0.0167083 0.9996 -0.00406898;
 1.00739 0.192842 7.63827 -0.00272215 0.0224655 0.999731 -0.00501712;
 1.04206 0.197156 7.62861 0.0236446 0.0536336 0.99826 -0.00644333;
 1.07724 0.195937 7.61702 0.0222537 0.0745139 0.996951 -0.00643679;
 1.11818 0.191404 7.60572 0.000189189 0.073193 0.997303 -0.00542164;
 1.16587 0.188633 7.59425 -0.0197717 0.0413168 0.99894 -0.00452274;
 1.21101 0.191129 7.58246 -0.0257786 0.0086967 0.999621 -0.00417814;
 1.24544 0.196377 7.57259 -0.00475575 0.014964 0.999865 -0.00488301;
 1.27906 0.200873 7.56228 0.0264788 0.0492964 0.998413 -0.00635452;
 1.31345 0.199547 7.55141 0.0261295 0.0746621 0.996846 -0.00631764;
 1.35732 0.194219 7.53739 -0.00589221 0.0605968 0.99813 -0.00549511;
 1.39536 0.190822 7.47499 -0.0589856 0.0261067 0.997906 -0.00468867;
 1.4295 0.199824 7.42885 -0.0476069 0.0105685 0.998797 -0.00515287;
 1.46224 0.220523 7.44439 0.0209268 0.0313408 0.999265 -0.00707418;
 1.49489 0.234591 7.4401 0.0748683 0.074018 0.994399 -0.00929001;
 1.5302 0.235019 7.43236 0.0402718 0.0749714 0.996327 -0.00943917;
 1.57413 0.230519 7.42273 -0.0392713 0.0550818 0.997683 -0.00717196;
 1.6117 0.230144 7.36237 -0.112715 0.0318118 0.993106 -0.00491015;
 1.64631 0.250255 7.31105 -0.0797727 0.014019 0.996704 -0.00466747;
 1.67889 0.289565 7.32142 0.0309508 0.0128386 0.999423 -0.00563849;
 1.70794 0.316402 7.31949 0.131945 0.0445074 0.990237 -0.00638816;
 1.73607 0.318321 7.31218 0.092693 0.0769402 0.992714 -0.00261015;
 1.77114 0.30774 7.30524 -0.0237868 0.0829345 0.996263 0.00409933;
 1.81462 0.304583 7.29628 -0.0969702 0.0660907 0.993061 0.00771966;
 1.85436 0.311279 7.24666 -0.119663 0.0343138 0.992166 0.0104734;
 1.89332 0.337095 7.20297 -0.0545123 0.0153412 0.998344 0.0101585;
 1.92807 0.371369 7.21609 0.0774175 0.034439 0.996381 0.00675226;
 1.9591 0.388249 7.21462 0.103182 0.0533953 0.993219 0.00430147;
 1.9963 0.39008 7.20634 0.0080344 0.0654679 0.997792 0.0078335;
 2.0345 0.392292 7.20039 -0.0677292 0.0679923 0.995316 0.0116208;
 2.07662 0.405874 7.1923 -0.088071 0.0580759 0.994328 0.0134974;
 2.12359 0.432013 7.19002 1.67349e-05 0.045688 0.998892 0.0112942;
 2.16664 0.450517 7.18825 0.104332 0.0433039 0.99356 0.00878817;
 2.21203 0.451464 7.18136 0.101528 0.0350614 0.994181 0.00818858;
 2.25243 0.43772 7.17535 0.00702742 0.0378898 0.999186 0.0119663;
 2.29689 0.42479 7.16978 -0.0824425 0.0516134 0.995117 0.016771;
 2.34076 0.433995 7.16109 -0.102631 0.0595683 0.992749 0.0192039;
 2.38354 0.459144 7.15431 -0.0415828 0.0585948 0.997248 0.0182714;
 2.42661 0.480404 7.14997 0.0669156 0.0518897 0.996288 0.0154835;
 2.47358 0.48546 7.14223 0.095374 0.0315662 0.994845 0.0138384;
 2.51498 0.473966 7.13102 0.0600646 0.0117363 0.998033 0.0135957;
 2.54871 0.457046 7.12738 -0.0331931 0.0248947 0.998995 0.0169441;
 2.58322 0.452875 7.1224 -0.085468 0.0440169 0.995147 0.0209572;
 2.61742 0.46323 7.11954 -0.0107965 0.0565404 0.998151 0.019536;
 2.6539 0.470141 7.11707 0.0744411 0.0644082 0.995008 0.0164352;
 2.69756 0.461164 7.11037 0.100435 0.0521503 0.993465 0.0148592;
 2.73413 0.447037 7.05673 0.0817885 0.0241304 0.996266 0.0134865;
 2.76963 0.419552 7.03023 0.0206533 0.0126598 0.9996 0.0145719;
 2.80068 0.393514 7.04927 -0.0623549 0.0240406 0.997612 0.0174389;
 2.82851 0.380625 7.05695 -0.0377064 0.0535625 0.997735 0.0152904;
 2.86235 0.371981 7.05892 0.0393983 0.0771256 0.996187 0.0105599;
 2.90076 0.357169 7.05615 0.0750887 0.0760329 0.994239 0.00834819;
 2.93708 0.33767 7.00454 0.0850464 0.0517071 0.995014 0.00641614;
 2.97772 0.302344 6.97976 0.031221 0.0264939 0.999135 0.00730401;
 3.0143 0.268516 6.9974 -0.0467853 0.0312233 0.998367 0.00999171;
 3.05288 0.242653 6.99848 -0.0469173 0.0571681 0.997213 0.00980466;
 3.09516 0.226308 6.99697 0.0156002 0.0724948 0.997222 0.00696565;
 3.13979 0.209102 6.99578 0.0572351 0.0696437 0.995914 0.00537174;
 3.1895 0.1824 6.98849 0.0626025 0.0547903 0.99652 0.00523561;
 3.23288 0.154561 6.93439 0.0252052 0.0271285 0.999305 0.00425456;
 3.27226 0.130501 6.92132 -0.0262171 0.0104974 0.999593 0.00400745;
 3.30921 0.114114 6.93635 -0.031476 0.0148638 0.999387 0.00378011;
 3.34022 0.103174 6.92949 0.00228795 0.0437399 0.999038 0.0020813;
 3.37623 0.0910024 6.91869 0.0251777 0.0679124 0.997373 0.00078528;
 3.40873 0.078761 6.8589 0.0290864 0.0765525 0.996641 -0.000121636;
 3.44474 0.0648743 6.7476 -0.0176258 0.056154 0.998266 0.000358206;
 3.47918 0.0577947 6.64862 -0.0506524 0.0247087 0.99841 0.00076505;
 3.51317 0.0654914 6.61042 -0.0349817 0.00580033 0.999371 0.000671694;
 3.53997 0.0800866 6.63276 0.0140415 0.034145 0.999318 -0.00115369;
 3.56961 0.0909267 6.63558 0.0502208 0.0804259 0.995489 -0.00329285;
 3.60538 0.0932086 6.62969 0.0181934 0.0779067 0.996788 -0.0035958;
 3.63847 0.093588 6.56974 -0.0517072 0.0449982 0.997641 -0.00369185;
 3.6682 0.100158 6.46781 -0.0839263 0.0203287 0.996255 -0.00444426;
 3.69719 0.128737 6.42181 -0.0438924 0.00675452 0.998999 -0.00542704;
 3.72036 0.161764 6.43867 0.036375 0.0337417 0.998738 -0.007848;
 3.74698 0.186922 6.43866 0.0728291 0.0819344 0.99393 -0.00923024;
 3.78034 0.198679 6.43366 0.0237709 0.0771453 0.996697 -0.00890289;
 3.81622 0.206276 6.42958 -0.0460933 0.0340473 0.998319 -0.0086452;
 3.84834 0.22121 6.42493 -0.0781969 -0.000456442 0.996899 -0.00884161;
 3.87738 0.243535 6.37347 -0.0827356 -0.00760424 0.996493 -0.00993106;
 3.89876 0.277738 6.35292 -0.0276772 0.0060357 0.999532 -0.0115122;
 3.91589 0.309234 6.36924 0.0581713 0.0368438 0.997537 -0.0133474;
 3.93461 0.331216 6.36448 0.0751851 0.0778255 0.994058 -0.0117897;
 3.95361 0.344502 6.30781 0.0321485 0.102347 0.994194 -0.00833559;
 3.99148 0.352322 6.27354 -0.00986397 0.0592788 0.998163 -0.00771469;
 4.02782 0.361167 6.23684 -0.0491994 -0.0294345 0.998326 -0.00761328;
 4.05181 0.377567 6.1883 -0.0263371 -0.0489441 0.998407 -0.00969411;
 4.05587 0.396115 6.2068 0.0343721 0.0156619 0.99922 -0.0115461;
 4.06125 0.406428 6.22298 0.0832382 0.105193 0.990873 -0.0132911;
 4.08407 0.403131 6.22118 0.0573829 0.141853 0.988155 -0.0116026;
 4.11421 0.394126 6.16902 0.00824856 0.119429 0.992755 -0.0103356;
 4.1543 0.38849 6.1294 -0.0166573 0.0394985 0.999022 -0.0108174;
 4.18941 0.387789 6.09311 -0.0314813 -0.0828467 0.996009 -0.0105936;
