Posicoes do VANT [X Y Z qX qY qZ qW]

[
 1.61895e-319 6.90241e-310 2.71736e-322 -nan -nan -nan -nan;
 0.328488 -1.27103 8.48627 -0.206694 0.250486 0.941802 -0.0868555;
 0.649146 -1.21566 8.49878 -0.176176 0.293869 0.934807 -0.0934828;
 0.965818 -1.15099 8.51234 -0.198331 0.293054 0.930677 -0.092867;
 1.30962 -1.06428 8.52346 -0.227735 0.272901 0.930909 -0.084081;
 1.52958 -0.989638 8.53111 -0.26227 0.229635 0.933975 -0.0785716;
 1.89852 -0.831087 8.55028 -0.27 0.0993191 0.955769 -0.0611614;
 2.19433 -0.653011 8.58075 -0.154422 -0.0671061 0.984687 -0.0451953;
 2.458 -0.45157 8.60625 -0.213618 -0.177717 0.958808 -0.0589194;
 2.6558 -0.232924 8.6187 -0.167115 -0.275661 0.946138 -0.0301133;
 2.76211 -0.0222432 8.63269 -0.134081 -0.323835 0.936448 -0.014757;
 2.80175 0.185857 8.64099 -0.129499 -0.341179 0.930989 -0.00933578;
 2.75948 0.408093 8.65134 -0.126404 -0.350945 0.927806 -0.00591447;
 2.63949 0.629668 8.66048 -0.0566706 -0.356337 0.932094 0.0318428;
 2.45489 0.809604 8.67115 0.0169684 -0.365253 0.928308 0.0674318;
 2.18914 0.965888 8.67883 0.069413 -0.36685 0.923278 0.090331;
 1.99416 1.03593 8.68351 0.152493 -0.325528 0.925009 0.12303;
 1.54214 1.10602 8.69241 0.228705 -0.179271 0.940201 0.177704;
 1.24886 1.08868 8.70699 0.194635 0.0204446 0.965036 0.174369;
 1.08024 1.06138 8.72074 0.157403 0.107065 0.967787 0.164771;
 0.844835 1.00733 8.73884 0.210901 -0.0544542 0.963183 0.157586;
 0.644551 0.92315 8.74052 0.252395 -0.144959 0.942368 0.165002;
 0.478494 0.830229 8.74207 0.264236 -0.182277 0.932708 0.164349;
 0.169214 0.576558 8.73812 0.274587 -0.218075 0.921723 0.165748;
 -0.064482 0.343682 8.73508 0.299706 -0.186925 0.919979 0.169926;
 -0.303967 0.038536 8.73612 0.147354 -0.0426083 0.966551 0.20555;
 -0.445056 -0.145823 8.72158 0.0418488 0.0770068 0.97421 0.207925;
 -0.636152 -0.414338 8.64311 -0.0999117 0.216494 0.947794 0.21174;
 -0.801209 -0.65778 8.53603 -0.093805 0.300316 0.92689 0.204663;
 -0.860704 -0.821627 8.463 -0.0306244 0.260549 0.943505 0.202421;
 -0.860704 -0.821627 8.463 -0.0306244 0.260549 0.943505 0.202421;
 -0.860704 -0.821627 8.463 -0.0306244 0.260549 0.943505 0.202421;
]
