Posicoes do VANT [X Y Z qX qY qZ qW]

[
 5.85468e-321 0 6.92278e-310 -nan -nan -nan -nan;
 1.97173 1.96975 8.00563 0.00323402 0.00813232 0.999962 6.06915e-06;
 1.97173 1.96975 8.00563 0.00323402 0.00813232 0.999962 6.06915e-06;
 1.97201 1.96912 8.00581 0.00892808 0.00328255 0.999955 0.000169768;
 1.96956 1.96548 8.01279 0.0618504 -0.0488749 0.996884 0.00281431;
 1.95784 1.95263 8.01382 0.0903563 -0.0893036 0.991884 0.00521327;
 1.92934 1.92485 8.01065 0.0811424 -0.0869542 0.992881 0.0065299;
 1.71033 1.71342 8.00354 -0.0148389 0.0305222 0.999143 0.023698;
 1.71033 1.71342 8.00354 -0.0148389 0.0305222 0.999143 0.023698;
 1.70735 1.708 8.0044 0.0074444 0.00218597 0.999664 0.0247497;
 1.70209 1.70173 8.01108 0.0585659 -0.0538783 0.996449 0.0275103;
 1.68539 1.68699 8.01351 0.0640211 -0.0849301 0.993915 0.0286598;
 1.65436 1.66332 8.01351 0.0390869 -0.0559473 0.997225 0.029747;
 1.48731 1.51983 8.01872 -0.0305912 0.0431583 0.997941 0.0362543;
 1.48731 1.51983 8.01872 -0.0305912 0.0431583 0.997941 0.0362543;
 1.46931 1.50168 8.01833 -0.0303203 0.0497144 0.997616 0.0370264;
 1.45689 1.48669 8.02709 0.0402591 -0.0121505 0.998325 0.0397317;
 1.43973 1.46486 8.03069 0.0888138 -0.0739001 0.992391 0.0425539;
 1.41133 1.4311 8.02881 0.0891662 -0.0885706 0.991107 0.0437275;
 1.36738 1.38333 8.02455 0.0515895 -0.0582928 0.995996 0.0439651;
 1.21931 1.21951 8.02242 -0.0200629 0.0311916 0.998124 0.0487237;
 1.21931 1.21951 8.02242 -0.0200629 0.0311916 0.998124 0.0487237;
 1.2048 1.20081 8.02241 -0.0147405 0.0304184 0.998225 0.0490283;
 1.19201 1.18331 8.02849 0.0465804 -0.0267236 0.997245 0.0511789;
 1.1743 1.16171 8.02888 0.0606531 -0.0710401 0.994269 0.0519927;
 1.14272 1.13088 8.02788 0.0491024 -0.0742769 0.994676 0.0518835;
 1.1007 1.09604 8.02817 0.0221673 -0.0292499 0.997987 0.0517278;
 1.06466 1.06632 8.02959 0.00568894 0.0117035 0.9986 0.0512758;
 0.974014 0.975877 8.0384 0.0609158 -0.0419054 0.996045 0.0492646;
 0.974014 0.975877 8.0384 0.0609158 -0.0419054 0.996045 0.0492646;
 0.937019 0.935385 8.04445 0.0126964 -0.00467391 0.99859 0.0513224;
 0.901361 0.898 8.04942 0.0138055 0.00255212 0.998462 0.0536305;
 0.871968 0.866694 8.04975 0.0170914 -0.0168259 0.998221 0.0545914;
 0.841743 0.836748 8.04953 0.0295779 -0.033982 0.997507 0.0543146;
 0.805803 0.802117 8.04866 0.0485023 -0.0391455 0.996607 0.0537544;
 0.769139 0.76557 8.04712 0.0551762 -0.0348794 0.996472 0.0527486;
 0.727718 0.721819 8.04556 0.0324503 -0.0249208 0.997847 0.0512588;
 0.68946 0.68195 8.04508 0.00499825 -0.000172191 0.99873 0.0501434;
 0.65182 0.643842 8.04539 -0.00361007 0.0145951 0.998682 0.0490719;
 0.621472 0.614147 8.04738 0.00637187 -0.00682675 0.998802 0.0480341;
 0.588641 0.583577 8.04898 0.0317815 -0.0348405 0.997766 0.0473255;
 0.554296 0.552885 8.05067 0.0485387 -0.0429277 0.996799 0.0468332;
 0.514133 0.515959 8.05257 0.0266759 -0.019752 0.998354 0.0467625;
 0.477436 0.482491 8.04696 -0.00161219 -0.00747477 0.998908 0.0460839;
 0.439429 0.450806 7.99078 -0.0299222 -0.00762898 0.9985 0.0452061;
 0.405828 0.434378 8.0015 -0.011363 -0.00870156 0.998931 0.0439643;
 0.371131 0.419968 8.01557 0.0289096 -0.00708854 0.998644 0.0427108;
 0.337113 0.401736 8.01341 0.0540449 -0.0232048 0.997413 0.0413179;
 0.304242 0.37846 8.01436 0.0488135 -0.037445 0.997308 0.0398973;
 0.267747 0.352173 8.01711 -0.00408113 -0.0361589 0.99861 0.0381412;
 0.226409 0.328443 8.01039 -0.0440877 -0.0102933 0.998309 0.0364703;
 0.188882 0.310984 7.94184 -0.043616 0.0214298 0.99823 0.0342741;
 0.155197 0.298304 7.84425 -0.00958764 0.032631 0.998899 0.0323258;
 0.137338 0.291872 7.84246 0.0102572 0.00929153 0.9994 0.0317635;
 0.120566 0.283566 7.86304 0.0442637 -0.0422124 0.997623 0.0317356;
 0.0993873 0.272471 7.85829 0.0261824 -0.0610298 0.997277 0.0320597;
 0.0731314 0.261535 7.7885 -0.0527895 -0.0544313 0.996623 0.0315287;
 0.0426802 0.260492 7.67712 -0.0826524 -0.0157552 0.996003 0.0299695;
 0.0240915 0.26812 7.61143 -0.0508901 0.0365344 0.997678 0.0267317;
 0.000291919 0.292727 7.48276 0.00966229 0.0679689 0.997388 0.0224494;
 0.00384516 0.306887 7.47009 0.0155605 0.0272391 0.99927 0.0218041;
 0.00807226 0.313049 7.48699 0.0138172 -0.0408844 0.998857 0.0205467;
 -6.3098e-05 0.32228 7.49407 -0.0044152 -0.110802 0.99367 0.0180016;
 -0.0258143 0.330682 7.49639 -0.0349423 -0.0840914 0.995737 0.0146585;
 -0.0646061 0.346348 7.50914 -0.0311581 0.0448754 0.998447 0.0109138;
 -0.0833408 0.362615 7.50842 -0.00614468 0.13998 0.990114 0.00651072;
 -0.0891744 0.374151 7.46926 0.0534597 0.239651 0.969371 -0.00537465;
 -0.0770673 0.381615 7.38511 0.126529 0.242599 0.961467 -0.0267762;
 0.147294 0.257236 7.35368 -0.0283958 -0.0696022 0.995842 -0.0514656;
 0.147294 0.257236 7.35368 -0.0283958 -0.0696022 0.995842 -0.0514656;
 0.143059 0.260765 7.35493 0.0165618 0.00137367 0.99844 -0.0533131;
 0.147172 0.257277 7.36048 0.0254879 0.0704598 0.99577 -0.0531838;
 0.161452 0.249456 7.36791 0.0610832 0.10868 0.990646 -0.0554845;
 0.193068 0.23091 7.38211 0.033023 0.019717 0.997354 -0.0616885;
 0.219199 0.211487 7.39476 -0.053201 -0.0950807 0.991608 -0.0695883;
 0.219709 0.207606 7.40235 -0.0771056 -0.130134 0.985646 -0.0749811;
 0.207965 0.212711 7.37259 -0.058257 -0.0929215 0.990728 -0.0801832;
 0.185634 0.226696 7.35053 -0.00499414 -0.0119427 0.996369 -0.0841497;
 0.162934 0.242109 7.37504 0.0631757 0.083005 0.990737 -0.0869469;
 0.146513 0.25247 7.34504 0.12884 0.15329 0.975506 -0.0910489;
 0.149673 0.241303 7.28976 0.119299 0.107131 0.981818 -0.101609;
 0.175347 0.200784 7.29885 0.0159625 0.0103079 0.994078 -0.106993;
 0.167958 0.185823 7.37335 0.063128 0.0785403 0.982825 -0.154598;
 0.167958 0.185823 7.37335 0.063128 0.0785403 0.982825 -0.154598;
 0.168805 0.189202 7.37813 0.0673439 0.0697111 0.982241 -0.160645;
 0.17934 0.17651 7.38127 0.0476517 0.0376359 0.984655 -0.163607;
 0.190757 0.160181 7.39237 -0.0268855 -0.0250308 0.985239 -0.167196;
 0.194489 0.152219 7.40413 -0.100513 -0.0937587 0.975773 -0.170218;
 0.190958 0.155487 7.36934 -0.144287 -0.123192 0.966312 -0.173915;
 0.172891 0.183663 7.31599 -0.102339 -0.0715432 0.975071 -0.183427;
 0.14538 0.236987 7.32733 0.0348438 0.0252884 0.98094 -0.189479;
 0.119945 0.287123 7.3073 0.193777 0.126721 0.953082 -0.195003;
 0.105874 0.306102 7.24996 0.298028 0.117038 0.92241 -0.215963;
 0.102047 0.260042 7.19653 0.196154 0.0609988 0.949868 -0.235696;
 0.0898549 0.0287263 7.22206 -0.346652 -0.139754 0.890997 -0.257731;
 0.0898549 0.0287263 7.22206 -0.346652 -0.139754 0.890997 -0.257731;
 0.079273 0.0272198 7.16412 -0.38053 -0.0771532 0.871535 -0.299453;
 0.122835 0.439941 6.9829 0.0422938 -0.0119266 0.929442 -0.366343;
 0.122835 0.439941 6.9829 0.0422938 -0.0119266 0.929442 -0.366343;
 0.125338 0.452174 6.98783 0.0343144 -0.0104671 0.930882 -0.363554;
 0.122329 0.45895 6.99994 -0.0255621 -0.019467 0.931168 -0.363172;
 0.117926 0.471104 7.00718 -0.0805887 -0.0353264 0.928018 -0.361995;
 0.110849 0.489798 6.96482 -0.10656 -0.0198349 0.925654 -0.362513;
 0.108144 0.520562 6.87208 -0.0405404 0.0230678 0.927892 -0.36992;
