Posicoes do VANT [X Y Z qX qY qZ qW]

[
 5.85468e-321 0 6.94309e-310 -nan -nan -nan -nan;
 1.99702 1.99667 8.02896 -0.0135999 0.0135604 0.999815 0.00109181;
 1.99702 1.99667 8.02896 -0.0135999 0.0135604 0.999815 0.00109181;
 1.99985 1.99697 8.02964 -0.0131235 0.0135827 0.999821 0.00113206;
 2.00102 1.99672 8.03657 0.023472 -0.0187303 0.999545 0.00289819;
 1.99669 1.98918 8.04439 0.0642666 -0.0675396 0.995629 0.00561392;
 1.82226 1.80575 8.05071 -0.0417161 0.0565211 0.997439 0.0134203;
 1.82226 1.80575 8.05071 -0.0417161 0.0565211 0.997439 0.0134203;
 1.82501 1.79581 8.05129 -0.0204408 0.0233907 0.999417 0.014162;
 1.82769 1.78965 8.05646 0.029016 -0.0303809 0.998983 0.0163812;
 1.82134 1.7735 8.06045 0.066324 -0.0774827 0.994607 0.0188069;
 1.68086 1.60495 8.06806 -0.0427716 0.0531782 0.997309 0.0267937;
 1.68086 1.60495 8.06806 -0.0427716 0.0531782 0.997309 0.0267937;
 1.67701 1.59383 8.0675 -0.0311319 0.0374718 0.998454 0.0267648;
 1.67692 1.58178 8.07229 0.0165553 -0.00973585 0.999422 0.0280385;
 1.67218 1.56866 8.07711 0.0634407 -0.0693409 0.995116 0.030183;
 1.567 1.44313 8.0877 -0.0095636 0.01917 0.999212 0.0334208;
 1.567 1.44313 8.0877 -0.0095636 0.01917 0.999212 0.0334208;
 1.54237 1.41116 8.09068 -0.0364342 0.0475305 0.997594 0.0349164;
 1.52738 1.38963 8.09795 -0.000371683 0.0189551 0.999142 0.0368255;
 1.51453 1.36316 8.10316 0.046634 -0.0398423 0.997347 0.0391901;
 1.49517 1.33338 8.10432 0.0574357 -0.0719142 0.994949 0.0400655;
 1.31517 1.14063 8.11126 -0.0391745 0.055969 0.996955 0.0375982;
 1.31517 1.14063 8.11126 -0.0391745 0.055969 0.996955 0.0375982;
 1.29646 1.11824 8.11189 -0.0387029 0.0565988 0.996953 0.0371903;
 1.28864 1.10184 8.11797 0.002454 0.0126099 0.999207 0.037696;
 1.28119 1.08635 8.12405 0.0445686 -0.0592591 0.996472 0.0393184;
 1.26152 1.05881 8.12678 0.0367077 -0.0740913 0.995792 0.0395077;
 1.12665 0.940432 8.13112 -0.00545881 0.019674 0.999066 0.0380714;
 1.12665 0.940432 8.13112 -0.00545881 0.019674 0.999066 0.0380714;
 1.1028 0.913552 8.1326 -0.0282223 0.0427742 0.99793 0.0388631;
 1.08503 0.891302 8.13854 -0.00321859 0.0193794 0.999015 0.0397955;
 1.06885 0.868156 8.14421 0.0248823 -0.0282262 0.99843 0.0414872;
 1.04923 0.843949 8.14523 0.0207694 -0.0418985 0.998042 0.0415367;
 1.01945 0.810851 8.14585 0.00632887 -0.027172 0.998775 0.0408649;
 0.989149 0.781601 8.14632 -0.00750318 -0.0167578 0.999044 0.0396688;
 0.960641 0.754893 8.14654 -0.00930839 -0.0106704 0.999172 0.0381506;
 0.929188 0.728989 8.14788 0.00210098 -0.0139003 0.999225 0.0367595;
 0.899935 0.701889 8.1494 0.0109482 -0.0318906 0.998792 0.0357368;
 0.864216 0.672558 8.15082 0.00749086 -0.0268597 0.999022 0.034327;
 0.825198 0.641702 8.15103 -0.000756565 -0.00516708 0.999441 0.0330234;
 0.790417 0.615189 8.15144 -0.00718702 -0.00586906 0.999447 0.0319314;
 0.757555 0.58882 8.15115 -0.00759203 -0.0129828 0.999418 0.0306241;
 0.721819 0.563275 8.14973 -0.00227275 -0.00631583 0.999554 0.0291056;
 0.688796 0.538253 8.14946 0.00199937 -0.000131655 0.999611 0.0278193;
 0.655638 0.512486 8.14898 0.00148754 0.00133257 0.999644 0.0265969;
 0.624732 0.484817 8.15039 -0.00471791 -0.0169644 0.99952 0.0255067;
 0.594727 0.461514 8.15066 -0.00954211 -0.0380439 0.99893 0.0245037;
 0.554905 0.436597 8.15049 -0.0098338 -0.0451232 0.998662 0.0232747;
 0.513525 0.416133 8.15009 -0.00529111 -0.0364841 0.999073 0.0222213;
 0.465728 0.392342 8.14865 -0.000172425 -0.0221399 0.99953 0.0212039;
 0.421351 0.371459 8.14763 -0.00146659 -0.0139205 0.999695 0.0203665;
 0.374391 0.347826 8.1468 -0.00990852 -0.0161258 0.999632 0.0194532;
 0.331479 0.328617 8.14623 -0.0184907 -0.0230689 0.99939 0.0186128;
 0.28344 0.308659 8.14462 -0.0202597 -0.028028 0.999244 0.0177593;
 0.238062 0.294259 8.1442 -0.013967 -0.0267931 0.999399 0.0170079;
 0.187902 0.277622 8.14486 -0.00575558 -0.0199364 0.99965 0.0164379;
 0.141855 0.26366 8.14491 -0.00811543 -0.0129717 0.999759 0.0157683;
 0.0931086 0.247589 8.1459 -0.0225357 -0.0125115 0.999552 0.0152027;
 0.0494059 0.236785 8.14601 -0.0333185 -0.0163384 0.999205 0.0145365;
 0.0055344 0.228701 8.14523 -0.0311093 -0.0195341 0.999226 0.0140654;
 -0.0419045 0.224752 8.1439 -0.0196108 -0.0184911 0.999545 0.0135652;
 -0.085547 0.219932 8.10815 -0.00762575 -0.00143243 0.999888 0.0127861;
 -0.131387 0.214091 8.00541 -0.0214155 0.0275337 0.999307 0.0129884;
 -0.170972 0.208388 7.89814 -0.0372512 0.0318307 0.998712 0.0131972;
 -0.199712 0.207973 7.80165 -0.0414659 0.0175562 0.998899 0.0131829;
 -0.225764 0.211226 7.70378 -0.0356026 0.000786436 0.999281 0.0129846;
 -0.252286 0.218672 7.59906 -0.0247858 0.0109639 0.99956 0.0120172;
 -0.272814 0.227973 7.55211 -0.0122324 0.0170636 0.999715 0.0113498;
 -0.287526 0.239227 7.57357 -0.0150794 0.0406697 0.998996 0.011227;
 -0.296411 0.248415 7.57363 -0.026214 0.0658703 0.997417 0.0115825;
 -0.300222 0.256493 7.52996 -0.0371838 0.0953058 0.994683 0.0118041;
 -0.29855 0.262874 7.42585 -0.0472957 0.103938 0.993374 0.0129471;
 -0.283269 0.273748 7.32477 -0.0324551 0.0663614 0.997182 0.0130941;
 -0.255053 0.289152 7.27935 -0.0119432 0.0223843 0.999594 0.0129467;
 -0.228009 0.303781 7.29936 -0.00266392 0.0174007 0.999769 0.0123683;
 -0.201257 0.315031 7.29937 -0.00960355 0.041522 0.999015 0.0123179;
 -0.174704 0.32448 7.29732 -0.0214673 0.0442092 0.998716 0.012329;
 -0.146049 0.334973 7.29683 -0.0286034 0.0276346 0.999132 0.0123547;
 -0.117482 0.345654 7.2972 -0.0224667 0.0246715 0.999376 0.0116261;
 -0.0928704 0.355698 7.26266 -0.00333763 0.0455131 0.998909 0.00987855;
 -0.0627592 0.358969 7.23118 0.00864899 0.0462545 0.998857 0.00837517;
 -0.0290685 0.358735 7.24852 -0.000335103 0.034448 0.999375 0.00796618;
 0.00418754 0.35563 7.21699 -0.0302139 0.021141 0.99929 0.00770575;
 0.0339639 0.353724 7.11478 -0.0607539 0.00920188 0.998084 0.00727075;
 0.0564761 0.362771 7.06346 -0.0335131 0.00579692 0.999399 0.00672103;
 0.0754917 0.378999 7.07413 0.017701 0.0288818 0.999413 0.00519355;
 0.0978954 0.387599 7.04653 0.0708811 0.0743717 0.994704 0.00304043;
 0.118778 0.389949 6.95632 0.0968653 0.101396 0.990119 -0.000507659;
 0.151734 0.375674 6.84454 0.0269006 0.0629911 0.997648 -0.00244249;
 0.186683 0.35723 6.7443 -0.0497958 0.00292138 0.998747 -0.00401246;
 0.215173 0.34972 6.63527 -0.0660279 -0.0339472 0.997228 -0.00497278;
 0.230192 0.352179 6.53335 -0.0206367 -0.0248887 0.999458 -0.00624098;
 0.238989 0.353172 6.46614 0.00693254 -0.00166595 0.999944 -0.00778633;
 0.243256 0.350559 6.4777 0.0440717 0.0456715 0.997942 -0.00917271;
 0.254159 0.338586 6.44346 0.0712807 0.112639 0.99103 -0.00949564;
 0.269782 0.320075 6.3485 0.0640564 0.118318 0.990845 -0.0111565;
 0.302958 0.288355 6.29708 0.0170188 0.0501512 0.998504 -0.0135878;
 0.340365 0.254828 6.26208 -0.0373406 -0.0569087 0.997554 -0.0159063;
 0.363646 0.22645 6.16623 -0.0881523 -0.125049 0.987981 -0.0220201;
 0.352041 0.220995 6.10034 -0.0541356 -0.0729533 0.995511 -0.0265471;
 0.326058 0.228604 6.10718 0.0201856 0.0430823 0.998384 -0.0310649;
 0.306634 0.23265 6.11374 0.0730691 0.159139 0.983935 -0.0347515;
 0.309698 0.217473 6.07273 0.0859256 0.206631 0.973959 -0.0363805;
 0.332675 0.191486 5.99615 0.0677261 0.150699 0.985379 -0.0416124;
 0.431299 0.0923709 5.87471 -0.174379 -0.194524 0.962523 -0.0728174;
 0.328492 0.13224 5.83797 -0.0255736 -0.0267182 0.99323 -0.110118;
 0.328492 0.13224 5.83797 -0.0255736 -0.0267182 0.99323 -0.110118;
 0.325971 0.121403 5.82819 -0.00774651 0.00783841 0.993974 -0.109063;
 0.320785 0.116639 5.82216 0.0185848 0.0485114 0.992797 -0.107959;
 0.32327 0.102094 5.77239 0.045812 0.102395 0.987961 -0.10653;
 0.334014 0.0842191 5.71154 0.0326327 0.0838939 0.990291 -0.105925;
 0.368797 0.0482232 5.71614 -0.0207427 -0.00695938 0.994238 -0.104943;
 0.396786 0.0183377 5.68956 -0.0883377 -0.125604 0.982695 -0.103589;
 0.410982 -0.00582404 5.60546 -0.160894 -0.190587 0.962116 -0.110101;
 0.388558 0.00687164 5.52277 -0.127376 -0.121954 0.976912 -0.120602;
 0.294335 0.0614114 5.34056 -0.00502503 0.00750739 0.990139 -0.139795;
 0.294335 0.0614114 5.34056 -0.00502503 0.00750739 0.990139 -0.139795;
 0.294612 0.0434394 5.33542 -0.0214521 -0.00507588 0.990013 -0.139239;
 0.287603 0.0346421 5.32595 -0.0312607 -0.00693144 0.989902 -0.13809;
 0.276799 0.0316107 5.27624 -0.0380651 0.0147493 0.98964 -0.137642;
 0.272588 0.0200868 5.18139 -0.001318 0.0639728 0.988038 -0.140311;
 0.273359 0.0100397 5.07266 0.031492 0.0769231 0.986505 -0.14106;
 0.288411 -0.0142219 4.97948 0.00791977 0.0336716 0.989518 -0.140208;
 0.3015 -0.0360195 4.87585 -0.0346172 -0.0231011 0.989417 -0.139005;
 0.306045 -0.0534779 4.76959 -0.0541047 -0.0443591 0.988013 -0.137606;
 0.298249 -0.055668 4.66951 -0.0461005 -0.0275186 0.989161 -0.136665;
 0.292774 -0.0597629 4.56889 -0.0243425 0.00847882 0.99042 -0.135658;
 0.283066 -0.0559647 4.46099 -0.00810994 0.0298223 0.990508 -0.133935;
 0.283871 -0.0620907 4.36171 -0.00649445 0.0244374 0.990971 -0.131668;
 0.284859 -0.0635249 4.3166 -0.00448517 0.00906102 0.9915 -0.129714;
 0.289955 -0.070796 4.33373 -0.0166599 -0.00986917 0.99161 -0.127808;
 0.287588 -0.0725494 4.29175 -0.0532723 -0.028993 0.990143 -0.126244;
 0.283844 -0.0775335 4.18101 -0.0678066 -0.0278017 0.98939 -0.125449;
