Posicoes do VANT [X Y Z qX qY qZ qW]

[
 5.85468e-321 0 6.91827e-310 -nan -nan -nan -nan;
 1.96491 1.97096 7.95576 -0.0171807 0.0121017 0.999779 0.000301729;
 1.96491 1.97096 7.95576 -0.0171807 0.0121017 0.999779 0.000301729;
 1.96295 1.97111 7.95493 -0.017125 0.0119957 0.999781 0.000283353;
 1.96052 1.96984 7.95723 0.0245374 -0.0260513 0.999356 0.00251448;
 1.7692 1.80796 7.93516 -0.0480644 0.0574197 0.997112 0.0126408;
 1.7692 1.80796 7.93516 -0.0480644 0.0574197 0.997112 0.0126408;
 1.76853 1.80424 7.93212 -0.026015 0.0205045 0.999346 0.0145201;
 1.76494 1.8001 7.93448 0.0259301 -0.040573 0.998681 0.0178051;
 1.75107 1.78737 7.9344 0.0416158 -0.0735143 0.996212 0.0206069;
 1.62096 1.69777 7.92628 -0.0171504 0.0130729 0.999524 0.0220695;
 1.62096 1.69777 7.92628 -0.0171504 0.0130729 0.999524 0.0220695;
 1.59061 1.67495 7.92581 -0.04585 0.0513872 0.997352 0.0233727;
 1.57314 1.66151 7.93015 -0.00958646 0.0248692 0.999322 0.0253876;
 1.55693 1.64421 7.93187 0.0413437 -0.0386914 0.997993 0.0283547;
 1.52985 1.6175 7.9303 0.0563039 -0.0760967 0.995052 0.0301923;
 1.35811 1.46757 7.92047 -0.0385463 0.0331252 0.998243 0.0304718;
 1.35811 1.46757 7.92047 -0.0385463 0.0331252 0.998243 0.0304718;
 1.33047 1.44352 7.9178 -0.0651986 0.0670313 0.995122 0.0314311;
 1.31341 1.4297 7.9201 -0.0248477 0.0321786 0.998617 0.0333406;
 1.2979 1.41365 7.9205 0.0351467 -0.0431433 0.997772 0.0367964;
 1.08023 1.24214 7.90287 -0.0625431 0.0754435 0.994475 0.0376223;
 1.08023 1.24214 7.90287 -0.0625431 0.0754435 0.994475 0.0376223;
 1.07042 1.23556 7.9001 -0.0424162 0.0458058 0.997343 0.0375496;
 1.06474 1.23002 7.89976 0.0225095 -0.0295372 0.998533 0.0393988;
 1.0515 1.22022 7.84544 0.0851394 -0.0881111 0.99156 0.0423864;
 0.948216 1.09781 7.63296 -0.0495836 0.0169597 0.99696 0.0576638;
 0.948216 1.09781 7.63296 -0.0495836 0.0169597 0.99696 0.0576638;
 0.937395 1.09063 7.62614 -0.0486298 0.0140969 0.997132 0.0562518;
 0.926957 1.08559 7.62829 0.00255647 -0.0211112 0.998129 0.0573187;
 0.911046 1.07712 7.62911 0.029581 -0.0522687 0.996474 0.0585868;
 0.885455 1.05917 7.62814 0.00743517 -0.0590139 0.996594 0.0571144;
 0.850343 1.0424 7.62696 -0.0179635 -0.05096 0.997015 0.0551499;
 0.812416 1.0268 7.62592 -0.0268107 -0.0336424 0.997647 0.0533883;
 0.769378 1.01462 7.62615 -0.0139377 -0.00771023 0.99855 0.0514283;
 0.732341 1.00092 7.6272 0.0189267 -0.00268072 0.998571 0.0498978;
 0.693677 0.982454 7.62637 0.0286606 -0.0215815 0.998169 0.0486995;
 0.657539 0.958615 7.6253 0.00687186 -0.0217816 0.998598 0.0477635;
 0.619265 0.937251 7.62473 -0.0153546 -0.00700738 0.998763 0.0467787;
 0.580001 0.913908 7.62573 -0.0131082 -0.0115253 0.998788 0.0460163;
 0.552391 0.899931 7.627 0.00733421 -0.0227715 0.998675 0.0455526;
 0.501865 0.868314 7.62773 0.0278276 -0.0330887 0.998063 0.0447382;
 0.459474 0.840582 7.62874 0.0115891 -0.0326822 0.998451 0.0435163;
 0.412074 0.807392 7.62966 -0.0103113 -0.0270971 0.998693 0.0421012;
 0.366979 0.782274 7.63201 -0.0172355 -0.0210394 0.998796 0.040827;
 0.318947 0.75508 7.63542 0.00362575 -0.0187434 0.999023 0.03986;
 0.270621 0.728168 7.63868 0.0223761 -0.0203307 0.998779 0.0390661;
 0.226767 0.69814 7.64153 0.0123153 -0.0223885 0.998946 0.0381222;
 0.182199 0.66959 7.64498 -0.0117678 -0.00863774 0.999199 0.037261;
 0.136896 0.639297 7.64971 -0.0214997 -0.00479007 0.999083 0.0367224;
 0.0967121 0.616431 7.65393 -0.0102395 -0.0138929 0.999198 0.036129;
