Posicoes do VANT [X Y Z qX qY qZ qW]

[
 5.85468e-321 0 6.92562e-310 -nan -nan -nan -nan;
 1.99412 2.04481 8.02198 0.00587309 0.00633767 0.999963 -4.83846e-05;
 1.99412 2.04481 8.02198 0.00587309 0.00633767 0.999963 -4.83846e-05;
 1.99186 2.04641 8.02067 0.00589952 0.0062491 0.999963 -0.000101363;
 1.99033 2.04562 8.02047 0.0120851 0.000368885 0.999927 4.09246e-05;
 1.98661 2.04599 8.0231 0.0260888 -0.0175182 0.999506 0.000304848;
 1.97994 2.04133 8.0259 0.0301193 -0.0255199 0.99922 0.00060801;
 1.96784 2.03496 8.03005 0.0258517 -0.0210617 0.999443 0.00096727;
 1.95379 2.02489 8.03353 0.0203291 -0.0115871 0.999725 0.00121678;
 1.93763 2.01451 8.03812 0.016467 -0.00432062 0.999854 0.00126133;
 1.92279 2.00265 8.04273 0.0149296 -0.0019761 0.999885 0.00157718;
 1.90626 1.99118 8.04797 0.0150784 -0.00266196 0.99988 0.00228014;
 1.89143 1.97867 8.05206 0.0153028 -0.00425083 0.999869 0.00307929;
 1.87507 1.96731 8.05664 0.0155386 -0.00530596 0.999857 0.00409899;
 1.86007 1.95482 8.06025 0.0154662 -0.00549835 0.999853 0.00504144;
 1.843 1.94139 8.06458 0.0155864 -0.00513641 0.999847 0.00607319;
 1.82737 1.92743 8.06758 0.0156516 -0.00429202 0.999843 0.00712547;
 1.80994 1.91323 8.07149 0.015638 -0.00384593 0.999839 0.00792129;
 1.79404 1.89867 8.0753 0.015687 -0.00378084 0.999835 0.00839696;
 1.77647 1.88482 8.08035 0.0155617 -0.0035676 0.999835 0.00863218;
 1.76066 1.87067 8.08497 0.0155561 -0.0035585 0.999833 0.00887537;
 1.74451 1.85521 8.08979 0.0156284 -0.0038606 0.999828 0.00919294;
 1.72841 1.83825 8.09405 0.0155046 -0.00420327 0.999827 0.00937894;
 1.71315 1.82223 8.09908 0.0151602 -0.00427635 0.999831 0.00947221;
 1.69656 1.80378 8.10449 0.0148365 -0.00413259 0.999835 0.00958748;
 1.68599 1.79279 8.10816 0.0148326 -0.00396322 0.999836 0.00961032;
 1.66383 1.76849 8.11542 0.0150897 -0.00403014 0.999831 0.00974296;
 1.65298 1.75774 8.11896 0.0152622 -0.00408438 0.999826 0.00991066;
 1.63021 1.73392 8.12532 0.0154721 -0.00417051 0.999819 0.0102711;
 1.61993 1.72388 8.128 0.0156892 -0.0041398 0.999815 0.0103505;
 1.60327 1.70656 8.13251 0.0159834 -0.00414252 0.999808 0.010522;
 1.58262 1.68381 8.13643 0.0157278 -0.00411969 0.99981 0.0107882;
 1.5678 1.66796 8.13898 0.0154729 -0.00412919 0.999811 0.0109867;
 1.55646 1.65553 8.14056 0.0154146 -0.00412543 0.999811 0.0111148;
 1.54051 1.63892 8.14344 0.0156169 -0.00406359 0.999806 0.0112983;
 1.52562 1.62338 8.14616 0.0159665 -0.00415559 0.999798 0.0114702;
 1.50946 1.60673 8.14845 0.0162854 -0.00400335 0.999793 0.0115239;
 1.49444 1.59082 8.15124 0.0164184 -0.00366226 0.99979 0.0116725;
 1.47968 1.57596 8.15375 0.0164512 -0.00367073 0.999791 0.0115989;
