Posicoes do VANT [X Y Z qX qY qZ qW]

[
 5.85468e-321 0 6.94192e-310 -nan -nan -nan -nan;
 -1.9915 2.02152 7.98811 -0.0133442 0.0134138 0.999821 0.000174909;
 -1.9915 2.02152 7.98811 -0.0133442 0.0134138 0.999821 0.000174909;
 -1.99078 2.02333 7.98897 -0.0132778 0.0133049 0.999823 0.000240237;
 -1.99048 2.02433 7.96275 -0.013087 0.0289801 0.999494 -5.05341e-05;
 -1.34295 1.50101 7.63954 -0.199805 -0.227746 0.947661 -0.100736;
 -1.34295 1.50101 7.63954 -0.199805 -0.227746 0.947661 -0.100736;
 -1.31636 1.48018 7.63247 -0.140901 -0.149303 0.972428 -0.110632;
 -1.30809 1.4751 7.59203 -0.0429601 -0.0150439 0.991519 -0.121727;
 -1.28863 1.45842 7.5053 0.093423 0.13483 0.97727 -0.134297;
 -1.11438 1.19331 7.19446 -0.229389 -0.0954683 0.942001 -0.22561;
 -1.11438 1.19331 7.19446 -0.229389 -0.0954683 0.942001 -0.22561;
 -1.10212 1.18456 7.12613 -0.200708 -0.0552722 0.946988 -0.244695;
 -1.09118 1.22271 7.08174 -0.0699727 -0.0249145 0.964965 -0.251645;
 -1.08472 1.2611 6.97715 0.00135969 -0.00662014 0.967089 -0.254347;
 -1.08173 1.27781 6.86688 -0.0275374 0.00914735 0.966295 -0.255797;
 -1.0769 1.30386 6.7708 -0.158396 0.0474966 0.953692 -0.25125;
 -1.0576 1.35187 6.69397 -0.260169 0.121359 0.925466 -0.247178;
 -0.387005 1.34555 6.25492 -0.0873992 -0.139479 0.885824 -0.433848;
 -0.387005 1.34555 6.25492 -0.0873992 -0.139479 0.885824 -0.433848;
 -0.363293 1.34048 6.24404 -0.0413787 -0.0683473 0.897139 -0.434464;
 -0.347757 1.33868 6.20715 0.0141482 0.0296908 0.900854 -0.432876;
 -0.333485 1.33291 6.11574 0.114173 0.123612 0.888418 -0.427081;
 -0.352239 0.989228 5.77377 -0.0835177 0.0373968 0.894681 -0.437232;
 -0.352239 0.989228 5.77377 -0.0835177 0.0373968 0.894681 -0.437232;
 -0.352976 0.950071 5.7618 -0.0583184 0.033413 0.89742 -0.436027;
 -0.350962 0.923356 5.71587 -0.0105777 0.0447594 0.898503 -0.43655;
 -0.34561 0.88787 5.63118 0.0458477 0.133923 0.890297 -0.43282;
 0.220412 0.596589 5.24893 0.0613136 -0.150058 0.911902 -0.377039;
 0.220412 0.596589 5.24893 0.0613136 -0.150058 0.911902 -0.377039;
 0.237168 0.572871 5.23413 0.0275213 -0.0703983 0.92238 -0.378817;
 0.253619 0.543104 5.18939 0.00174398 0.0440202 0.925202 -0.37691;
 0.275388 0.515976 5.10638 -0.0406994 0.0971475 0.923793 -0.368119;
 0.29741 0.426392 4.85185 0.232542 -0.252815 0.897529 -0.276499;
 0.29741 0.426392 4.85185 0.232542 -0.252815 0.897529 -0.276499;
 -0.0560838 0.13326 4.48179 -0.0308642 0.0993372 0.971538 -0.212821;
 -0.131306 -0.0265703 4.39843 -0.0465897 -0.0545899 0.976658 -0.202457;
 -0.131306 -0.0265703 4.39843 -0.0465897 -0.0545899 0.976658 -0.202457;
 -0.175921 -0.0569576 4.40169 -0.0268855 0.001888 0.978507 -0.204444;
