Posicoes do VANT [X Y Z qX qY qZ qW]

[
 5.85468e-321 0 6.90101e-310 -nan -nan -nan -nan;
 -1.99907 2.1086 8.06039 -0.00949172 0.0145196 0.99985 6.41054e-05;
 -1.99907 2.1086 8.06039 -0.00949172 0.0145196 0.99985 6.41054e-05;
 -1.99946 2.10777 8.0598 -0.00974681 0.0145669 0.999846 0.00014292;
 -1.99895 2.10673 8.06935 0.0192382 0.0442536 0.998833 -0.00199401;
 -1.99247 2.09919 8.08467 0.0560645 0.093834 0.993994 -0.00526494;
 -1.79877 1.94553 8.1369 -0.0462042 -0.0275554 0.998511 -0.00899098;
 -1.79877 1.94553 8.1369 -0.0462042 -0.0275554 0.998511 -0.00899098;
 -1.7974 1.94691 8.14218 -0.0240973 0.00377477 0.999655 -0.00978009;
 -1.79494 1.94943 8.15275 0.0220436 0.0529171 0.998274 -0.0127543;
 -1.7854 1.94458 8.16395 0.0622907 0.101962 0.992701 -0.0163857;
 -1.7634 1.92879 8.16982 0.0555467 0.110141 0.99222 -0.0168;
 -1.60743 1.8158 8.19418 -0.00522075 0.0130368 0.999771 -0.0161392;
 -1.60743 1.8158 8.19418 -0.00522075 0.0130368 0.999771 -0.0161392;
 -1.57469 1.78883 8.20207 -0.051765 -0.0268476 0.998152 -0.0171022;
 -1.55039 1.77122 8.21413 -0.0283384 -0.0114877 0.999327 -0.0202539;
 -1.53219 1.7574 8.22846 0.0353154 0.0557243 0.997491 -0.0256939;
 -1.5092 1.73837 8.23746 0.0633382 0.0998347 0.992573 -0.0286498;
 -1.47635 1.70947 8.24377 0.0549442 0.0988119 0.993164 -0.029015;
 -1.43117 1.67157 8.24939 0.0290335 0.0675701 0.996891 -0.0282801;
 -1.29946 1.5587 8.2642 0.0237462 0.0385219 0.998615 -0.0268448;
 -1.29946 1.5587 8.2642 0.0237462 0.0385219 0.998615 -0.0268448;
 -1.25595 1.51844 8.2729 0.000250234 0.0291141 0.999215 -0.0268774;
 -1.21527 1.48114 8.28522 -0.0173733 0.011607 0.999358 -0.0291201;
 -1.18181 1.45218 8.29315 0.0147498 0.0379622 0.998643 -0.0324698;
 -1.14558 1.41924 8.2991 0.0363236 0.0639995 0.996708 -0.0340341;
 -1.10786 1.38471 8.30378 0.0394749 0.072454 0.996015 -0.0338485;
 -1.06587 1.34544 8.30683 0.0312823 0.0642673 0.996906 -0.0326931;
 -1.01709 1.30075 8.30986 0.0201993 0.0504563 0.99803 -0.0313338;
 -0.972113 1.25862 8.31321 0.0156913 0.0416539 0.998553 -0.0301891;
 -0.92475 1.21402 8.31663 0.0200363 0.0423565 0.998471 -0.0293247;
 -0.878187 1.16866 8.32068 0.0248758 0.0475357 0.998154 -0.0284507;
 -0.834979 1.12606 8.32508 0.0260705 0.0517771 0.99794 -0.0274665;
 -0.791725 1.08096 8.32904 0.0245512 0.0531288 0.997938 -0.0263547;
 -0.744225 1.03251 8.33392 0.0210993 0.0519518 0.998107 -0.0252663;
 -0.699898 0.989492 8.33825 0.0183806 0.049989 0.998285 -0.0243047;
 -0.651747 0.94331 8.34179 0.0181588 0.0490666 0.998354 -0.0234739;
 -0.60705 0.901972 8.3453 0.0193181 0.0493773 0.998336 -0.0226614;
 -0.558479 0.857345 8.34874 0.0206949 0.0501527 0.998286 -0.0219285;
 -0.513008 0.816562 8.35173 0.0204597 0.050663 0.998282 -0.0211728;
 -0.462837 0.771737 8.35514 0.0191665 0.0504103 0.998336 -0.0204122;
 -0.415597 0.730815 8.35752 0.0180831 0.0498767 0.9984 -0.0195722;
 -0.364527 0.686369 8.36035 0.0181137 0.0494694 0.998433 -0.0188843;
 -0.3174 0.645519 8.36322 0.0182118 0.0495319 0.998441 -0.0182043;
 -0.266289 0.60132 8.36707 0.0181581 0.0497456 0.998442 -0.0176024;
 -0.218765 0.561324 8.36987 0.0182717 0.0499853 0.998438 -0.017016;
 -0.166781 0.517885 8.37238 0.0161425 0.0499519 0.998488 -0.0163331;
 -0.118166 0.478348 8.37574 0.0106009 0.0499104 0.998578 -0.0154765;
