Posicoes do VANT [X Y Z qX qY qZ qW]

[
 5.85468e-321 0 6.8995e-310 -nan -nan -nan -nan;
 2.04955 2.15001 7.98639 -0.00345551 0.0144851 0.999889 1.12532e-05;
 2.04955 2.15001 7.98639 -0.00345551 0.0144851 0.999889 1.12532e-05;
 2.05134 2.1487 7.98705 -0.00373408 0.0144898 0.999888 9.24702e-05;
 2.05225 2.14558 7.99049 0.00336412 0.00837716 0.999959 0.000313109;
 2.04922 2.13666 7.99715 0.0459694 -0.0383942 0.998202 0.00232764;
 2.04204 2.12672 7.99918 0.0622434 -0.0630574 0.996061 0.00344293;
 1.89821 1.99716 8.00209 -0.0229011 0.0313061 0.999222 0.00708185;
 1.89821 1.99716 8.00209 -0.0229011 0.0313061 0.999222 0.00708185;
 1.87563 1.97515 8.00466 -0.0594005 0.073416 0.995487 0.00932019;
 1.86563 1.96713 8.00448 -0.0537629 0.0729112 0.995836 0.0102172;
 1.86408 1.96325 8.01034 0.0140468 0.00726592 0.999794 0.0126864;
 1.85406 1.95202 8.01287 0.0713628 -0.0677055 0.995023 0.0158986;
 1.6548 1.78517 8.01865 -0.0506979 0.0762835 0.995648 0.0172156;
 1.6548 1.78517 8.01865 -0.0506979 0.0762835 0.995648 0.0172156;
 1.64823 1.77984 8.01909 -0.0385866 0.0664276 0.996899 0.0170361;
 1.64405 1.77667 8.02073 -0.017171 0.0331379 0.999158 0.01703;
 1.63869 1.77121 8.02733 0.032952 -0.0435695 0.998339 0.0182786;
 1.6298 1.76621 8.0297 0.0610701 -0.0789097 0.994822 0.0192909;
 1.46359 1.65396 8.04018 -0.0188353 0.0408218 0.998774 0.020713;
 1.46359 1.65396 8.04018 -0.0188353 0.0408218 0.998774 0.020713;
 1.43788 1.63311 8.04407 -0.0456294 0.0681182 0.996389 0.0220466;
 1.42579 1.62348 8.05011 -0.0288678 0.0505864 0.998051 0.0224013;
 1.41803 1.61564 8.05909 0.0336446 -0.0212033 0.998916 0.0241851;
 1.40948 1.60844 8.06267 0.0597794 -0.0578527 0.996217 0.0251327;
 1.37079 1.57306 8.06523 0.0580256 -0.0746119 0.995197 0.0254733;
 1.25659 1.47776 7.87383 -0.019189 0.033429 0.998949 0.0248158;
 1.25659 1.47776 7.87383 -0.019189 0.033429 0.998949 0.0248158;
 1.2482 1.46974 7.90135 -0.0170909 0.0190938 0.999377 0.0242658;
 1.23987 1.46116 7.9051 -0.0173375 0.0138888 0.999474 0.0236369;
 1.23099 1.45577 7.91148 0.0307778 -0.0274153 0.998835 0.0250998;
 1.21273 1.44007 7.91648 0.0553433 -0.0613629 0.996241 0.025983;
 1.18313 1.4199 7.91884 0.0359408 -0.0599235 0.997229 0.0255472;
 1.14627 1.39359 7.91976 0.0151554 -0.0370889 0.998885 0.024984;
 1.12161 1.3787 7.92082 0.0134006 -0.0192809 0.999424 0.0245022;
 1.07978 1.35091 7.92238 0.0220604 -0.0088217 0.999439 0.0236108;
 1.03914 1.32147 7.92394 0.0321863 -0.0115581 0.999155 0.0228196;
