Posicoes do VANT [X Y Z qX qY qZ qW]

[
 5.85468e-321 0 6.9512e-310 -nan -nan -nan -nan;
 2.0627 2.04378 7.96855 -0.00720641 0.0138454 0.999878 2.79434e-05;
 2.0627 2.04378 7.96855 -0.00720641 0.0138454 0.999878 2.79434e-05;
 2.06279 2.04377 7.96805 -0.00713037 0.0138963 0.999878 5.73619e-05;
 2.06401 2.04481 7.96331 -0.00719776 0.0130412 0.999889 0.000125471;
 2.06369 2.04505 7.93382 -0.00758088 -0.00634244 0.999951 0.000319979;
 2.05561 2.04261 7.8548 0.0473228 -0.102227 0.993607 0.00744638;
 2.03969 2.0363 7.79957 0.11729 -0.17189 0.977946 0.0178453;
 1.58243 1.68798 7.43539 -0.119257 0.148 0.980826 0.0430482;
 1.58243 1.68798 7.43539 -0.119257 0.148 0.980826 0.0430482;
 1.56576 1.67362 7.42134 -0.0873147 0.119789 0.988018 0.0429779;
 1.56361 1.67199 7.41116 -0.0472327 0.0682738 0.995609 0.0432379;
 1.55827 1.66598 7.37089 -0.0162083 0.0128359 0.998798 0.0444471;
 1.54723 1.65733 7.27808 0.0377014 -0.0718289 0.995597 0.0469658;
 1.45115 1.61662 6.90474 -0.0473911 0.0868629 0.9939 0.0487053;
 1.45115 1.61662 6.90474 -0.0473911 0.0868629 0.9939 0.0487053;
 1.46758 1.63179 6.90323 -0.0101295 0.0383479 0.998046 0.0482706;
 1.48207 1.64332 6.90633 0.0135094 -3.42344e-05 0.998764 0.0478258;
 1.49543 1.65406 6.84492 0.0463889 -0.0450461 0.996775 0.0475301;
 1.37 1.52514 6.5411 -0.0674523 0.0875062 0.992746 0.0474096;
 1.37 1.52514 6.5411 -0.0674523 0.0875062 0.992746 0.0474096;
 1.36675 1.51677 6.53098 -0.0456053 0.0661622 0.995686 0.0464001;
 1.36866 1.51507 6.5224 -0.0229584 0.032896 0.99815 0.0456885;
 1.36871 1.50937 6.4578 0.00793203 -0.040147 0.998116 0.0457037;
 1.36472 1.50451 6.39256 0.0306208 -0.0765716 0.995533 0.0459796;
 1.19556 1.33507 6.06078 -0.0725778 0.0790076 0.993346 0.0418857;
 1.19556 1.33507 6.06078 -0.0725778 0.0790076 0.993346 0.0418857;
 1.18607 1.32068 6.054 -0.0566451 0.0711342 0.995018 0.0408803;
 1.1852 1.31587 6.04816 -0.0369156 0.0507521 0.997215 0.04029;
 1.18417 1.31139 6.01608 -0.0114255 0.0062518 0.999093 0.0405322;
 1.00214 1.20672 5.68932 -0.0337046 0.0913163 0.994284 0.0438696;
