Posicoes do VANT [X Y Z qX qY qZ qW]

[
 5.85468e-321 0 6.90976e-310 -nan -nan -nan -nan;
 1.98413 2.02057 7.95733 -0.0234663 0.00650555 0.999703 8.12591e-05;
 1.98413 2.02057 7.95733 -0.0234663 0.00650555 0.999703 8.12591e-05;
 1.9823 2.02175 7.95964 -0.0231634 0.00698782 0.999707 4.0756e-05;
 1.9803 2.02204 7.96236 -0.00175194 -0.0117407 0.999929 0.00118045;
 1.97523 2.01818 7.96217 0.0252948 -0.0445053 0.998685 0.00290168;
 1.85221 1.91799 7.95388 -0.0536858 0.0389971 0.997738 -0.0107403;
 1.85221 1.91799 7.95388 -0.0536858 0.0389971 0.997738 -0.0107403;
 1.83443 1.90546 7.95225 -0.0598624 0.0499899 0.996862 -0.0135565;
 1.82464 1.89927 7.95277 -0.0269919 0.0205676 0.999312 -0.0149813;
 1.81644 1.8929 7.95469 0.0188337 -0.0347042 0.999119 -0.0141957;
 1.80246 1.88054 7.95402 0.0286427 -0.059467 0.997716 -0.0143694;
 1.7132 1.8081 7.95063 -0.00776935 -0.0109658 0.99976 -0.0172982;
 1.7132 1.8081 7.95063 -0.00776935 -0.0109658 0.99976 -0.0172982;
 1.68121 1.78228 7.95264 -0.0303793 0.0136363 0.9993 -0.0170529;
 1.65655 1.76182 7.95606 -0.0283448 0.0183726 0.999305 -0.0157759;
 1.63526 1.7439 7.95877 -0.00292232 -0.00992898 0.999844 -0.0142971;
 1.61104 1.7232 7.96133 0.00982153 -0.0331565 0.999308 -0.0136854;
 1.58205 1.69878 7.96405 0.00848033 -0.0383208 0.999131 -0.0140611;
 1.55073 1.67361 7.96638 0.00161815 -0.030052 0.999438 -0.0147358;
 1.51698 1.64688 7.9695 -0.00427327 -0.019025 0.999688 -0.0156359;
 1.47971 1.61734 7.97374 -0.00601025 -0.0125301 0.999772 -0.0162371;
 1.44333 1.58783 7.97892 -0.00470216 -0.0126629 0.999768 -0.0167604;
 1.41026 1.56041 7.98456 -0.00353468 -0.0163289 0.999716 -0.017018;
 1.37705 1.53269 7.9912 -0.00376724 -0.0189931 0.999661 -0.0174012;
 1.34033 1.50265 7.99956 -0.00514116 -0.0192907 0.999639 -0.0179697;
 1.30304 1.4731 8.00809 -0.00544998 -0.0181867 0.999648 -0.018541;
 1.26831 1.44608 8.01519 -0.00506722 -0.0170522 0.999656 -0.0192652;
 1.2343 1.41853 8.02246 -0.00468916 -0.0166135 0.99965 -0.0200607;
 1.198 1.38932 8.03022 -0.00486152 -0.0168255 0.999629 -0.0208757;
 1.16466 1.3632 8.03742 -0.00508081 -0.017145 0.999606 -0.021637;
 1.12847 1.33446 8.04563 -0.00559846 -0.0173276 0.999588 -0.0221841;
 1.09187 1.30598 8.05366 -0.00537403 -0.0175017 0.999574 -0.0227255;
 1.05817 1.28033 8.06083 -0.00498623 -0.0175129 0.999568 -0.023065;
 1.02447 1.25528 8.06902 -0.00452215 -0.017215 0.999565 -0.0234956;
 0.987698 1.22758 8.07793 -0.00462526 -0.0170083 0.999557 -0.0239891;
 0.950466 1.19949 8.08658 -0.00508278 -0.0169953 0.999546 -0.0243474;
 0.916065 1.17378 8.09471 -0.00543293 -0.0171027 0.999534 -0.0246909;
 0.881418 1.14868 8.10279 -0.00531429 -0.0172631 0.999523 -0.0250314;
 0.843373 1.1217 8.11248 -0.00548887 -0.0169859 0.999517 -0.025454;
 0.807887 1.09742 8.12101 -0.00572573 -0.0165027 0.999514 -0.025814;
 0.770189 1.07117 8.1296 -0.00546815 -0.016504 0.999504 -0.0262473;
 0.735611 1.0474 8.13728 -0.00512938 -0.0168971 0.999497 -0.0263521;
 0.697995 1.02103 8.1466 -0.00455852 -0.0171389 0.999491 -0.0265357;
 0.66274 0.996569 8.15691 -0.00446098 -0.0171192 0.99948 -0.0269568;
 0.624508 0.969433 8.16904 -0.0047727 -0.0163034 0.999481 -0.0273657;
 0.589071 0.943975 8.18158 -0.00544625 -0.0153198 0.999477 -0.0279603;
 0.551199 0.916182 8.19653 -0.00571924 -0.0149173 0.999471 -0.0283229;
 0.516336 0.890668 8.21014 -0.00554251 -0.015102 0.999461 -0.0286096;
 0.478431 0.862861 8.22351 -0.00508826 -0.0153164 0.999454 -0.0288235;
 0.440017 0.83476 8.23571 -0.00597861 -0.0155763 0.999441 -0.0289825;
 0.404439 0.809071 8.24642 -0.010072 -0.0149 0.999417 -0.0290218;
 0.368569 0.784303 8.25733 -0.0134105 -0.0137632 0.99939 -0.0291456;
 0.330709 0.758648 8.26984 -0.0131077 -0.0129638 0.999399 -0.0293532;
 0.296651 0.736061 8.28161 -0.0114801 -0.0131365 0.999414 -0.0294474;
 0.260068 0.712231 8.29467 -0.0140028 -0.0130971 0.999375 -0.0296926;
 0.223832 0.688543 8.28415 -0.0252155 -0.00575107 0.999219 -0.0298817;
 0.1917 0.667007 8.23769 -0.0329611 0.00706759 0.998982 -0.0299911;
 0.162954 0.648992 8.18832 -0.0278128 0.0121736 0.999084 -0.0301676;
 0.135887 0.632711 8.13664 -0.0175225 0.00812292 0.999359 -0.0301281;
 0.111562 0.617544 8.08317 -0.012609 0.00099835 0.999468 -0.0300673;
 0.0907486 0.603213 8.02632 -0.0172552 0.00260741 0.999398 -0.0299754;
 0.069948 0.588122 7.95606 -0.0248578 0.0143494 0.999137 -0.030024;
 0.0544507 0.576375 7.89791 -0.0231027 0.0248746 0.998966 -0.0302434;
 0.0434978 0.56578 7.84586 -0.0141192 0.0318733 0.998924 -0.0305781;
 0.0380251 0.555451 7.79958 -0.0086665 0.0164978 0.999362 -0.0304521;
 0.0340538 0.543119 7.7485 -0.00905188 0.00498182 0.999482 -0.0304915;
 0.030334 0.530574 7.70002 -0.0121524 0.0132795 0.999367 -0.0306856;
 0.0278285 0.516566 7.64737 -0.014417 0.0260017 0.999083 -0.0307948;
 0.0288546 0.503757 7.59712 -0.0136354 0.0324837 0.9989 -0.0309609;
 0.0335302 0.491137 7.54603 -0.0112794 0.0296959 0.999016 -0.0309431;
 0.0410555 0.477044 7.48987 -0.010032 0.0195524 0.999281 -0.0308847;
 0.0489928 0.462603 7.43356 -0.0105518 0.0111413 0.999407 -0.0308339;
 0.0566406 0.448182 7.38223 -0.011914 0.011663 0.999383 -0.0309128;
 0.065546 0.431966 7.32677 -0.0129048 0.0169919 0.999286 -0.0311736;
 0.0741052 0.417699 7.27456 -0.0128068 0.0209954 0.999206 -0.0313602;
 0.0837645 0.404201 7.22214 -0.0122803 0.0204246 0.999223 -0.0314025;
 0.0948718 0.389568 7.16628 -0.0119918 0.0153019 0.999315 -0.0314798;
 0.10585 0.375009 7.11021 -0.0121044 0.0109719 0.999368 -0.0315628;
 0.114008 0.361704 7.0595 -0.0116889 0.0107047 0.999371 -0.0317223;
 0.121243 0.348524 7.00932 -0.0115434 0.0142813 0.999324 -0.0318465;
 0.128866 0.334348 6.95393 -0.0116803 0.0183018 0.999252 -0.0319908;
 0.136471 0.321034 6.90106 -0.0119324 0.0189094 0.999233 -0.0321358;
 0.145237 0.306143 6.83975 -0.0132812 0.0144191 0.999293 -0.0320833;
 0.153956 0.291196 6.77469 -0.0148972 0.00856281 0.999338 -0.0320564;
 0.161128 0.277788 6.71541 -0.0149331 0.00597961 0.999353 -0.0321693;
 0.167205 0.264849 6.65867 -0.0137063 0.0099603 0.999334 -0.0323242;
 0.173532 0.250752 6.58983 -0.0167144 0.0133609 0.999249 -0.0323038;
 0.17873 0.237171 6.51209 -0.0219201 0.00774752 0.999216 -0.0320399;
 0.183396 0.22349 6.43489 -0.0222305 -0.00366265 0.99924 -0.031802;
 0.185318 0.211505 6.36542 -0.0191917 -0.0119744 0.99924 -0.0317528;
 0.184885 0.204242 6.31967 -0.0179982 -0.0123415 0.999259 -0.0317204;
 0.180296 0.190624 6.21482 -0.0252411 -3.4455e-06 0.999167 -0.0320705;
 0.176195 0.181812 6.13645 -0.0304032 0.00735144 0.99899 -0.0322454;
 0.173016 0.176662 6.07441 -0.0333182 0.00466129 0.998918 -0.032098;
 0.170436 0.174722 6.02519 -0.0346615 -0.00553499 0.998874 -0.0319274;
 0.165997 0.17414 5.97078 -0.0340706 -0.0110868 0.99885 -0.0318546;
 0.158575 0.174941 5.91165 -0.0316325 -0.00902984 0.998949 -0.0319325;
 0.152003 0.176655 5.8757 -0.0302819 -0.00459785 0.999015 -0.0320928;
 0.139074 0.178472 5.79986 -0.0290937 0.00414167 0.999051 -0.0321451;
 0.130026 0.180807 5.74718 -0.029304 0.00352115 0.999046 -0.0321717;
 0.120974 0.18341 5.69139 -0.0292109 0.00093306 0.999053 -0.0322385;
 0.111415 0.186725 5.63573 -0.0291494 -0.000737595 0.999056 -0.0322127;
 0.105365 0.188933 5.60108 -0.0290015 -0.000815632 0.99906 -0.0322173;
 0.0921057 0.194591 5.53129 -0.027581 0.00290757 0.999088 -0.032453;
 0.0823669 0.199369 5.47376 -0.0267733 0.00579906 0.999092 -0.0326185;
 0.0754463 0.203087 5.43358 -0.0267264 0.00617449 0.999091 -0.0326218;
 0.068203 0.206779 5.37923 -0.0270607 0.0051139 0.999094 -0.0324394;
 0.0595962 0.211728 5.32625 -0.0279241 0.00323473 0.99908 -0.0323893;
 0.0498266 0.218418 5.24983 -0.0274607 0.00243301 0.999094 -0.03242;
 0.0440616 0.222369 5.21158 -0.026635 0.00409574 0.999111 -0.0324042;
 0.0369767 0.227445 5.14696 -0.0250187 0.00823979 0.999129 -0.0323753;
 0.029256 0.232687 5.08123 -0.0241756 0.0107662 0.999124 -0.0324097;
 0.0248452 0.235241 5.02133 -0.0243756 0.0102277 0.999128 -0.0323227;
 0.0192248 0.238756 4.95593 -0.0255767 0.00709426 0.999129 -0.0321905;
 0.0151712 0.240908 4.8932 -0.02643 0.00526298 0.99912 -0.03215;
 0.00924635 0.243641 4.81807 -0.0259351 0.0118381 0.999068 -0.0324034;
 0.00689411 0.244575 4.75051 -0.024793 0.0238099 0.998877 -0.0326168;
 0.00624766 0.246466 4.67877 -0.0243567 0.0306942 0.998701 -0.032571;
 0.010951 0.247458 4.61034 -0.0249136 0.0275519 0.998782 -0.0324615;
 0.0161029 0.24918 4.54167 -0.0257039 0.0184591 0.998979 -0.0322445;
 0.0249447 0.250471 4.47534 -0.0261077 0.0153479 0.99902 -0.032286;
 0.0328689 0.253143 4.41513 -0.0278002 0.0192438 0.998908 -0.0322511;
 0.0435239 0.255504 4.36118 -0.0292418 0.0250864 0.998736 -0.032278;
 0.053981 0.259127 4.30781 -0.0297905 0.0270237 0.998673 -0.0321566;
 0.0688692 0.262847 4.24735 -0.028651 0.023536 0.998798 -0.0320593;
 0.0824149 0.267152 4.1814 -0.026332 0.0163595 0.999011 -0.0318647;
 0.0958936 0.270145 4.12336 -0.0260402 0.0126827 0.999074 -0.0318243;
 0.108267 0.274063 4.06331 -0.0276516 0.0148425 0.999003 -0.0317437;
 0.121619 0.277219 4.00844 -0.0291944 0.0188055 0.998892 -0.0317619;
 0.133388 0.281523 3.95238 -0.0289804 0.02039 0.998868 -0.0317504;
 0.149276 0.285879 3.8808 -0.026333 0.01592 0.999023 -0.0317161;
 0.161312 0.290012 3.79567 -0.0238375 0.00486789 0.999207 -0.0315163;
 0.16863 0.293747 3.71973 -0.0226219 -0.00467607 0.999238 -0.0314541;
 0.175826 0.29632 3.63542 -0.0236239 -0.00319328 0.999218 -0.0315362;
 0.177982 0.298729 3.55825 -0.0250105 0.00485397 0.999174 -0.0316623;
 0.182485 0.301904 3.48564 -0.0254492 0.0103872 0.999119 -0.0317137;
 0.185143 0.30594 3.41774 -0.025204 0.00468185 0.999174 -0.0315285;
 0.188968 0.309673 3.36477 -0.0274894 -0.00658969 0.999108 -0.031382;
 0.187765 0.314276 3.3071 -0.0321292 -0.0131328 0.998906 -0.0313393;
 0.184727 0.31941 3.24475 -0.0325231 -0.00978846 0.998925 -0.0315401;
 0.177802 0.324655 3.18389 -0.0280063 -0.000337706 0.999102 -0.031782;
 0.173774 0.328715 3.1203 -0.0256787 0.00580202 0.999145 -0.0318779;
 0.16827 0.333053 3.06617 -0.0285926 0.00448333 0.999074 -0.0318282;
 0.164873 0.337986 3.00713 -0.0323603 -0.000252108 0.99897 -0.0317924;
 0.158638 0.343495 2.95322 -0.0337064 -0.00288693 0.998922 -0.0317841;
 0.151407 0.348948 2.89454 -0.0317508 -0.0020011 0.998992 -0.0316648;
 0.14213 0.354664 2.8375 -0.0269543 0.00194773 0.999131 -0.031729;
 0.134556 0.358123 2.77773 -0.0222054 0.00605218 0.999225 -0.0319318;
 0.12514 0.361789 2.71628 -0.024375 0.006393 0.999171 -0.0319848;
 0.120068 0.365785 2.65807 -0.03002 0.00376949 0.999035 -0.0318494;
 0.113338 0.370328 2.6034 -0.0308041 0.00134108 0.999022 -0.0316952;
 0.107019 0.374585 2.53929 -0.0242338 0.00141369 0.999201 -0.0317354;
 0.0990731 0.377546 2.47467 -0.0132511 0.00503482 0.999394 -0.031779;
 0.0927537 0.377026 2.40587 -0.00963885 0.00886826 0.999409 -0.0317898;
 0.0850016 0.374039 2.32873 -0.0143616 0.0099522 0.999347 -0.0316404;
 0.0797569 0.370214 2.25147 -0.0207164 0.00816452 0.999255 -0.0315242;
 0.0740552 0.366418 2.18134 -0.0222068 0.00563759 0.999244 -0.0314174;
 0.0701008 0.363106 2.11562 -0.0258366 0.00273597 0.999171 -0.031337;
 0.0639516 0.361017 2.05938 -0.0333729 0.00104654 0.998947 -0.0314804;
 0.0598729 0.360496 1.99187 -0.0209094 0.0171342 0.999107 -0.0324822;
 0.0571266 0.358988 1.93131 -0.018256 0.0227765 0.999031 -0.032936;
 0.0586558 0.356578 1.87595 -0.0315841 0.00878744 0.998918 -0.0329809;
 0.0583728 0.354549 1.79833 -0.034054 0.00626768 0.998844 -0.0333335;
 0.058609 0.356759 1.73019 -0.0368079 0.00175077 0.998762 -0.0334214;
 0.0563003 0.363335 1.70031 -0.0443149 -0.0123745 0.998384 -0.0333481;
 0.0519223 0.375536 1.69921 -0.0561161 -0.0298355 0.997424 -0.0332546;
 0.0424155 0.387207 1.6409 -0.0535892 -0.024735 0.997673 -0.034136;
 0.0322082 0.396915 1.55423 -0.0244325 0.0071226 0.999034 -0.0358296;
 0.0238027 0.404605 1.48925 0.000211514 0.0335497 0.998755 -0.0369029;
 0.0228844 0.407394 1.43189 0.00856212 0.0425456 0.998369 -0.0370921;
 0.0242587 0.404729 1.35672 -0.00662419 0.0260161 0.998962 -0.0367907;
 0.0278648 0.400633 1.28708 -0.0255481 0.00705836 0.998982 -0.0364914;
 0.0301317 0.397912 1.2316 -0.037851 0.00589001 0.998598 -0.036541;
 0.0324988 0.397593 1.16204 -0.0274971 0.0159443 0.998811 -0.0369608;
 0.0347295 0.397765 1.09716 -0.0278275 0.0239627 0.998638 -0.0370558;
 0.0408537 0.401453 1.06282 -0.0402955 0.00883309 0.998484 -0.036453;
 0.0469179 0.410384 1.0655 -0.0600067 -0.0300109 0.997087 -0.0362699;
 0.0497911 0.418485 1.00849 -0.0585897 -0.03434 0.996975 -0.0377879;
