Posicoes do VANT [X Y Z qX qY qZ qW]

[
 5.85468e-321 0 6.91668e-310 -nan -nan -nan -nan;
 1.94651 1.9861 8.04484 -0.0100783 0.0167712 0.999808 0.00104621;
 1.94651 1.9861 8.04484 -0.0100783 0.0167712 0.999808 0.00104621;
 1.94777 1.98532 8.04326 -0.0101168 0.016395 0.999814 0.00081571;
 1.94759 1.98379 8.01527 -0.0101911 -0.00115436 0.999947 0.000890816;
 1.93589 1.97779 7.91569 0.0879689 -0.151065 0.984482 0.0153613;
 1.89407 1.95372 7.83837 0.189727 -0.248401 0.949223 0.0357176;
 1.34776 1.43251 7.51339 -0.131205 0.151059 0.977562 0.06587;
 1.34776 1.43251 7.51339 -0.131205 0.151059 0.977562 0.06587;
 1.31324 1.38528 7.5079 -0.116108 0.139363 0.981162 0.0664597;
 1.28554 1.34282 7.4574 -0.0798394 0.0765858 0.991291 0.0714248;
 1.26392 1.30928 7.38078 0.0530081 -0.0713783 0.992327 0.0859199;
 0.905803 0.797136 7.04405 -0.0867966 0.0684432 0.978341 0.175018;
 0.905803 0.797136 7.04405 -0.0867966 0.0684432 0.978341 0.175018;
 0.874207 0.738792 7.03769 -0.0954768 0.0692007 0.977596 0.174361;
 0.851062 0.692983 6.98155 -0.0919467 0.0869358 0.977253 0.170191;
 0.830163 0.657979 6.89222 -0.124897 0.0539441 0.975995 0.170074;
 0.815887 0.642722 6.78151 -0.131825 -0.0059343 0.97673 0.169072;
 0.791777 0.648049 6.6785 -0.0994982 -0.0308984 0.980527 0.166472;
 0.764526 0.6676 6.58006 -0.0972276 -0.0019248 0.98197 0.162107;
 0.731995 0.700888 6.47394 -0.115903 0.0512106 0.979216 0.158367;
 0.710698 0.747809 6.38087 -0.155989 0.0140472 0.974722 0.159336;
 0.679027 0.820135 6.28257 -0.169301 -0.0736794 0.969569 0.160763;
 0.637513 0.900981 6.18446 -0.141418 -0.131664 0.967743 0.161674;
 0.257292 1.3303 5.7992 0.0328904 0.0367691 0.986008 0.159231;
 0.257292 1.3303 5.7992 0.0328904 0.0367691 0.986008 0.159231;
 -0.084164 1.39098 5.5712 -0.10115 0.111511 0.975736 0.158976;
 -0.084164 1.39098 5.5712 -0.10115 0.111511 0.975736 0.158976;
 -0.101016 1.40643 5.56049 -0.0633102 0.0753821 0.982192 0.160024;
 -0.128555 1.41348 5.49677 0.00340174 -0.010992 0.986544 0.163093;
 -0.151657 1.40986 5.41024 0.152695 -0.0758042 0.970771 0.168942;
 -0.191424 1.36897 5.32323 0.238739 0.00862113 0.952196 0.190399;
 0.0208325 1.14658 5.0079 -0.0406412 -0.144837 0.949942 0.273827;
 0.02238 1.11786 4.88271 -0.0171306 0.0461908 0.966097 0.253436;
 0.02238 1.11786 4.88271 -0.0171306 0.0461908 0.966097 0.253436;
 0.043749 1.12431 4.88846 -0.0156978 -0.0330503 0.967116 0.251689;
 0.138265 1.09158 4.58306 -0.0671678 -0.0669407 0.969549 0.225792;
 0.138265 1.09158 4.58306 -0.0671678 -0.0669407 0.969549 0.225792;
 0.103265 1.09525 4.45469 0.0544862 -0.0301129 0.972289 0.225339;
 0.103265 1.09525 4.45469 0.0544862 -0.0301129 0.972289 0.225339;
 0.0860344 1.08006 4.36822 0.0703822 -0.035593 0.970447 0.228063;
 -0.0818163 0.804918 4.06596 -0.0812967 0.0511635 0.967106 0.23554;
 -0.0818163 0.804918 4.06596 -0.0812967 0.0511635 0.967106 0.23554;
 -0.0931268 0.799246 4.05562 -0.0455934 0.0314937 0.970055 0.236478;
 -0.105844 0.797701 4.01773 -0.00584063 -0.00884274 0.971252 0.237818;
 -0.122462 0.756419 3.5732 -0.0365956 0.0710709 0.962911 0.257707;
 -0.122462 0.756419 3.5732 -0.0365956 0.0710709 0.962911 0.257707;
 -0.0861243 0.782321 3.58043 -0.000957321 -0.0373318 0.965014 0.259524;
 -0.0546818 0.80395 3.5458 0.0233647 -0.123991 0.957954 0.257691;
 -0.0183552 0.796482 3.16668 0.030986 0.194266 0.948969 0.246492;
 -0.0183552 0.796482 3.16668 0.030986 0.194266 0.948969 0.246492;
 0.195269 0.729675 2.89607 0.00129218 -0.0728493 0.966625 0.245616;
 0.144973 0.66666 2.80541 -0.0423146 0.168228 0.954737 0.241631;
 0.144973 0.66666 2.80541 -0.0423146 0.168228 0.954737 0.241631;
 0.179694 0.673628 2.79649 -0.0242342 0.0641939 0.966669 0.246665;
 0.208707 0.680523 2.76996 0.00981278 -0.0792114 0.964967 0.249934;
 0.22112 0.677326 2.68591 0.0811733 -0.190428 0.944941 0.253446;
 0.205232 0.653123 2.59122 0.111582 -0.171185 0.943385 0.261286;
 0.167653 0.447304 2.2485 -0.0267541 0.231823 0.933404 0.27258;
 0.167653 0.447304 2.2485 -0.0267541 0.231823 0.933404 0.27258;
 0.263199 0.44278 2.21657 -0.0210241 0.0780025 0.956533 0.280212;
 0.352234 0.442928 2.20591 -0.0139026 -0.104155 0.953369 0.282924;
 0.416875 0.434815 2.13068 0.037913 -0.272515 0.919265 0.281513;
 0.43877 0.407638 2.03908 0.0680918 -0.272657 0.91683 0.283626;
 0.411329 0.199086 1.72288 -0.0442435 0.0860274 0.950227 0.296159;
 0.411329 0.199086 1.72288 -0.0442435 0.0860274 0.950227 0.296159;
 0.448454 0.189334 1.73286 -0.0448907 -0.0100088 0.953323 0.298429;
 0.473402 0.174299 1.69534 -0.0369422 -0.103308 0.948079 0.298512;
 0.482068 0.154221 1.60063 -0.0192643 -0.206594 0.932485 0.295668;
 0.452585 0.125514 1.49471 -0.0264481 -0.159535 0.942887 0.291226;
 0.400237 0.0966683 1.40465 -0.0919697 -0.00925601 0.953894 0.285554;
 0.352023 0.0849658 1.31247 -0.141715 0.0709407 0.946066 0.282566;
 0.312242 0.0990103 1.20854 -0.139107 0.0368786 0.946778 0.287923;
 0.273834 0.12538 1.10374 -0.0796867 -0.0331212 0.951606 0.294954;
 0.224426 0.15676 0.992239 -0.0179121 -0.0513569 0.952875 0.298446;
 0.173096 0.179748 0.895148 -0.0137824 0.0168159 0.953492 0.300634;
 0.125956 0.201155 0.788614 -0.0441813 0.0932944 0.94771 0.301977;
 0.0956568 0.231653 0.679258 -0.0654574 0.113157 0.943913 0.303213;
 0.0842177 0.270242 0.579301 -0.0772131 0.062669 0.946594 0.306708;
]
