Posicoes do VANT [X Y Z qX qY qZ qW]

[
 5.85468e-321 0 6.90895e-310 -nan -nan -nan -nan;
 2.07511 2.02479 8.02875 -0.00299648 0.00389361 0.999988 -7.45578e-05;
 2.07511 2.02479 8.02875 -0.00299648 0.00389361 0.999988 -7.45578e-05;
 2.07429 2.02448 8.02769 -0.00287824 0.0037506 0.999989 -6.90365e-05;
 2.0748 2.02443 8.0275 0.00043763 0.00166512 0.999999 0.000123153;
 2.07305 2.02254 8.03159 0.0164455 -0.0102131 0.999812 0.000481949;
 2.07009 2.01748 8.03339 0.0237311 -0.0183302 0.99955 0.000718393;
 2.06212 2.00718 8.03423 0.0203125 -0.0174082 0.999642 0.000884114;
 2.05279 1.99532 8.03484 0.0134596 -0.0115071 0.999843 0.00106598;
 2.04186 1.98283 8.03488 0.00847702 -0.00558733 0.999948 0.00102674;
 2.03221 1.97026 8.03489 0.00668492 -0.00285167 0.999973 0.000955343;
 2.02084 1.95609 8.03465 0.00658726 -0.00323251 0.999973 0.000831136;
 2.01099 1.94345 8.03443 0.007313 -0.0047029 0.999962 0.000649104;
 1.99876 1.92888 8.03429 0.00783249 -0.00583426 0.999952 0.000493455;
 1.98725 1.91503 8.03448 0.00732259 -0.0059013 0.999956 0.000308431;
 1.97337 1.8993 8.03493 0.00687491 -0.00552159 0.999961 0.000287104;
 1.96023 1.88412 8.03438 0.0066827 -0.00506576 0.999965 0.000251069;
 1.94735 1.86981 8.03372 0.00699031 -0.00488043 0.999964 0.000271004;
 1.93565 1.85664 8.03255 0.00722814 -0.0052842 0.99996 0.000288158;
 1.92215 1.84188 8.0306 0.00719224 -0.00562176 0.999958 0.000201883;
 1.90972 1.8278 8.02876 0.00712404 -0.00591184 0.999957 0.000207784;
 1.89734 1.81421 8.02773 0.00737307 -0.00606151 0.999954 0.000197753;
 1.8835 1.80028 8.02646 0.00750617 -0.00605304 0.999953 0.00017512;
 1.86984 1.7867 8.02542 0.00757909 -0.00573653 0.999955 0.000179208;
 1.85701 1.77289 8.02532 0.00741724 -0.00585195 0.999955 0.000129686;
 1.8425 1.75719 8.02557 0.00720377 -0.00613028 0.999955 0.000101995;
 1.82804 1.7417 8.02646 0.00698903 -0.00656548 0.999954 0.000127958;
 1.814 1.72662 8.02762 0.00667496 -0.00686989 0.999954 0.000136471;
 1.80033 1.712 8.02835 0.00624013 -0.00694015 0.999956 4.7921e-05;
 1.78486 1.69569 8.02925 0.00619555 -0.00690076 0.999957 3.88594e-05;
 1.76973 1.67966 8.03039 0.00651691 -0.00682207 0.999955 9.3566e-06;
 1.7553 1.66456 8.032 0.00687677 -0.00680623 0.999953 2.28857e-05;
 1.74081 1.6504 8.03187 0.00708666 -0.00696238 0.999951 -1.55943e-06;
 1.72452 1.63451 8.03115 0.00699031 -0.00697567 0.999951 -6.26724e-05;
 1.70938 1.62037 8.03046 0.00695708 -0.00710066 0.999951 -2.76062e-05;
 1.69264 1.60465 8.0289 0.00721958 -0.00714502 0.999948 -6.61705e-05;
 1.6773 1.59138 8.02878 0.00740458 -0.00722313 0.999946 -0.000103808;
 1.66032 1.57623 8.02938 0.00718046 -0.00731128 0.999947 1.26441e-06;
 1.64495 1.56274 8.03039 0.00678486 -0.00722232 0.999951 5.29364e-05;
 1.62801 1.54739 8.03216 0.00694829 -0.00736268 0.999949 5.72354e-05;
 1.612 1.53361 8.03427 0.00690367 -0.0072984 0.99995 -4.8511e-05;
 1.59441 1.51807 8.03734 0.00697634 -0.00717571 0.99995 -7.22818e-05;
 1.57829 1.5049 8.03951 0.0071178 -0.00728835 0.999948 -8.02897e-05;
 1.56058 1.48995 8.04033 0.00704465 -0.0069598 0.999951 -9.06157e-06;
 1.54407 1.47501 8.04079 0.00698592 -0.00683542 0.999952 -7.67494e-05;
 1.52714 1.45993 8.0404 0.00694018 -0.0070764 0.999951 -0.000105409;
 1.51144 1.44536 8.03968 0.00736606 -0.00743131 0.999945 -0.000151476;
 1.49412 1.42926 8.03815 0.00713754 -0.00764118 0.999945 -0.000184477;
 1.47635 1.41247 8.03732 0.00664725 -0.00771989 0.999948 -0.000125471;
 1.45902 1.39904 8.03662 0.00684516 -0.00752288 0.999948 -0.000134322;
 1.44151 1.38508 8.03586 0.0070137 -0.00744402 0.999948 -0.000107938;
 1.42173 1.37143 8.03639 0.00749865 -0.00741515 0.999944 -7.3757e-05;
 1.40355 1.35816 8.03699 0.00775989 -0.00725624 0.999944 -0.000182159;
