Posicoes do VANT [X Y Z qX qY qZ qW]

[
 5.85468e-321 0 6.93528e-310 -nan -nan -nan -nan;
 1.92714 1.84943 7.96405 -0.000547639 0.0231959 0.999731 0.000120709;
 1.92714 1.84943 7.96405 -0.000547639 0.0231959 0.999731 0.000120709;
 1.92783 1.84915 7.96258 -0.00034086 0.0229721 0.999736 0.000146207;
 1.92864 1.84988 7.96188 -0.000404573 0.0230011 0.999735 0.000158346;
 1.92923 1.85054 7.96138 0.000106776 0.0225356 0.999746 0.000121931;
 1.92946 1.85046 7.96066 0.00729062 0.018238 0.999807 0.000145407;
 1.92907 1.84923 7.9593 0.0130888 0.0146401 0.999807 0.000246348;
 1.92873 1.84834 7.95774 0.0254174 0.00593794 0.999659 0.000420836;
 1.9273 1.84595 7.95418 0.0397284 -0.00643037 0.99919 0.000777146;
 1.92636 1.84467 7.95281 0.0453446 -0.0126663 0.998891 0.000922342;
 1.92636 1.84467 7.95281 0.0453446 -0.0126663 0.998891 0.000922342;
 1.88837 1.79396 7.93972 0.0051281 0.0187032 0.999805 0.0035958;
 1.88837 1.79396 7.93972 0.0051281 0.0187032 0.999805 0.0035958;
 1.88378 1.78758 7.93893 -0.003825 0.0290211 0.999563 0.00416322;
 1.87869 1.78055 7.93758 -0.00726199 0.0333654 0.999407 0.00438825;
 1.87227 1.77051 7.93609 -0.0109398 0.041854 0.99905 0.005219;
 1.86963 1.76488 7.93572 -0.00786235 0.0402166 0.999146 0.0053854;
 1.86713 1.7588 7.93537 0.0022838 0.0321304 0.999464 0.00577268;
 1.86592 1.75552 7.93507 0.0112542 0.0230454 0.999652 0.00620659;
 1.86448 1.75144 7.93447 0.0147959 0.0189174 0.999691 0.00639705;
 1.86308 1.74752 7.9338 0.0215003 0.0100077 0.999696 0.00681321;
 1.86308 1.74752 7.9338 0.0215003 0.0100077 0.999696 0.00681321;
 1.86134 1.74301 7.93316 0.0269722 0.00115076 0.999609 0.00726843;
 1.86134 1.74301 7.93316 0.0269722 0.00115076 0.999609 0.00726843;
 1.85871 1.73675 7.93249 0.0283082 -0.00142638 0.999571 0.00739783;
 1.85589 1.73059 7.9315 0.0299202 -0.00623336 0.999503 0.00773154;
 1.8528 1.7245 7.93042 0.0299306 -0.00853386 0.999483 0.00801254;
 1.8528 1.7245 7.93042 0.0299306 -0.00853386 0.999483 0.00801254;
 1.84471 1.71087 7.92733 0.0280514 -0.00821525 0.999537 0.00841866;
 1.83647 1.69831 7.92442 0.0250907 -0.00473787 0.999636 0.00871007;
 1.83647 1.69831 7.92442 0.0250907 -0.00473787 0.999636 0.00871007;
 1.83647 1.69831 7.92442 0.0250907 -0.00473787 0.999636 0.00871007;
 1.83647 1.69831 7.92442 0.0250907 -0.00473787 0.999636 0.00871007;
 1.8313 1.69094 7.92292 0.023956 -0.00307444 0.999669 0.00883693;
 1.82076 1.67694 7.92021 0.0205348 0.00248613 0.999746 0.00895836;
 1.82076 1.67694 7.92021 0.0205348 0.00248613 0.999746 0.00895836;
 1.82076 1.67694 7.92021 0.0205348 0.00248613 0.999746 0.00895836;
 1.81555 1.67026 7.91916 0.01885 0.00599806 0.999763 0.0090893;
 1.81043 1.66381 7.91815 0.0178283 0.00840604 0.999764 0.00909381;
 1.80479 1.65558 7.91725 0.0173343 0.00965192 0.999762 0.00910098;
 1.79934 1.6477 7.91642 0.0168563 0.010823 0.999758 0.00903742;
 1.79411 1.64015 7.91546 0.0165442 0.0114011 0.999758 0.00900164;
 1.78309 1.62428 7.91268 0.0162648 0.0113009 0.999764 0.00894457;
 1.7796 1.6193 7.9117 0.0161785 0.0106367 0.999772 0.00900008;
 1.7796 1.6193 7.9117 0.0161785 0.0106367 0.999772 0.00900008;
 1.77421 1.61052 7.91047 0.0162255 0.01021 0.999776 0.00897243;
 1.76897 1.60221 7.90934 0.0163512 0.00942298 0.999782 0.00897239;
 1.76386 1.5943 7.90824 0.0165665 0.00861636 0.999785 0.00899852;
 1.76386 1.5943 7.90824 0.0165665 0.00861636 0.999785 0.00899852;
 1.75761 1.58488 7.90681 0.0166267 0.00832572 0.999787 0.00900417;
 1.75392 1.57946 7.90593 0.0167305 0.00781117 0.999789 0.00900181;
