Posicoes do VANT [X Y Z qX qY qZ qW]

[
 5.85468e-321 0 6.92597e-310 -nan -nan -nan -nan;
 1.99426 1.96516 8.02121 -0.00916578 0.0108161 0.999899 -0.000423787;
 1.99426 1.96516 8.02121 -0.00916578 0.0108161 0.999899 -0.000423787;
 1.99405 1.96581 8.01951 -0.00895743 0.0107598 0.999902 -0.000752237;
 1.99311 1.96705 8.01839 -0.00458995 0.00798834 0.999957 -0.000915261;
 1.99117 1.96708 8.01923 0.0152115 -0.00810436 0.999851 -0.000701787;
 1.9859 1.96338 8.01939 0.0251534 -0.0200693 0.999482 -0.000386782;
 1.97457 1.95418 8.02011 0.0209835 -0.0188069 0.999603 -0.000166944;
 1.95962 1.9423 8.02213 0.0125285 -0.0103144 0.999868 -0.000185109;
 1.94189 1.92745 8.02262 0.00580758 -0.00123324 0.999982 -0.000376709;
 1.92435 1.9121 8.02215 0.00320962 0.00301541 0.99999 -0.00069812;
 1.90842 1.89767 8.02027 0.00315533 0.00252662 0.999991 -0.000881375;
 1.89247 1.88311 8.0175 0.00357095 -0.000150964 0.999993 -0.000942024;
 1.87469 1.86721 8.01537 0.00386388 -0.00193738 0.99999 -0.000937388;
 1.85721 1.85251 8.01358 0.00374601 -0.00184007 0.999991 -0.0010648;
 1.83836 1.83611 8.01138 0.00344744 -0.000898131 0.999993 -0.00126896;
 1.81946 1.81934 8.00884 0.00293492 0.000261644 0.999994 -0.00159576;
 1.80179 1.80366 8.00552 0.00239235 0.000666469 0.999995 -0.00181092;
 1.78405 1.78817 8.00157 0.00243674 0.000485708 0.999995 -0.00199616;
 1.76589 1.77066 7.99807 0.00255383 -0.000209301 0.999994 -0.00227239;
 1.74739 1.75346 7.99545 0.00246567 -0.000716677 0.999994 -0.00239086;
 1.72973 1.73788 7.99351 0.00226357 -0.000990003 0.999994 -0.002399;
 1.71237 1.72232 7.99108 0.00211763 -0.000619242 0.999995 -0.00236676;
 1.69381 1.7056 7.98861 0.00185563 -0.00042278 0.999996 -0.00226451;
 1.67652 1.69015 7.98666 0.00161736 -0.000548821 0.999996 -0.00222042;
 1.65758 1.6738 7.98422 0.00170224 -0.000932416 0.999996 -0.00220108;
 1.63904 1.65835 7.98082 0.00213184 -0.00137193 0.999994 -0.00218742;
 1.62209 1.64475 7.97679 0.0023476 -0.00160465 0.999994 -0.00215168;
 1.60477 1.63105 7.97275 0.00246643 -0.00157217 0.999994 -0.00207556;
 1.5856 1.6163 7.96905 0.00235557 -0.00134449 0.999994 -0.00203822;
 1.56644 1.60105 7.96599 0.00226618 -0.00112976 0.999995 -0.00204218;
 1.5487 1.58669 7.9632 0.00184095 -0.000994321 0.999996 -0.00203624;
 1.52972 1.57119 7.96024 0.00181576 -0.000874282 0.999996 -0.00194078;
 1.51229 1.55687 7.95767 0.00184939 -0.00112064 0.999996 -0.00199034;
 1.49419 1.54261 7.95478 0.00178863 -0.00127188 0.999995 -0.00209268;
 1.47396 1.52763 7.9509 0.0015468 -0.00119225 0.999996 -0.00209609;
 1.45394 1.51283 7.94619 0.00173106 -0.00137183 0.999995 -0.00214586;
 1.43544 1.49949 7.94277 0.00176791 -0.00122828 0.999995 -0.00221558;
 1.41509 1.4847 7.93965 0.00181462 -0.0010705 0.999995 -0.00232701;
 1.39605 1.47103 7.938 0.00166269 -0.000852101 0.999995 -0.0024948;
 1.37581 1.45651 7.93601 0.00188396 -0.000839112 0.999995 -0.00257534;
 1.3573 1.44327 7.9336 0.0020687 -0.001061 0.999994 -0.00257336;
 1.33843 1.42991 7.93226 0.00204419 -0.00131618 0.999994 -0.00249573;
 1.31728 1.41568 7.93091 0.0017787 -0.00150443 0.999994 -0.00242993;
 1.29672 1.40144 7.92883 0.00158942 -0.00156187 0.999995 -0.00234117;
 1.27817 1.3884 7.92701 0.00154593 -0.00155682 0.999995 -0.00231774;
 1.2573 1.37431 7.92534 0.00163584 -0.0017028 0.999995 -0.002227;
 1.23716 1.36138 7.92412 0.00178949 -0.00185056 0.999994 -0.00220302;
 1.21742 1.3484 7.92283 0.00191614 -0.00147387 0.999995 -0.00215809;
 1.19652 1.33465 7.92152 0.002031 -0.000857802 0.999995 -0.00214308;
 1.17521 1.32074 7.92068 0.00205805 -0.000722735 0.999995 -0.00223366;
 1.15539 1.30772 7.92002 0.00203389 -0.000655112 0.999995 -0.00225962;
 1.13372 1.2937 7.91935 0.00204902 -0.000999917 0.999995 -0.00223673;
 1.11342 1.28068 7.91817 0.00223447 -0.00114312 0.999994 -0.00229144;
 1.09389 1.26757 7.91608 0.00199038 -0.00106809 0.999995 -0.00214195;
 1.07334 1.25364 7.91253 0.00194296 -0.00133553 0.999995 -0.00218072;
 1.05366 1.24067 7.9084 0.00188266 -0.00151491 0.999995 -0.00212382;
 1.03156 1.22708 7.90421 0.00199888 -0.00122045 0.999995 -0.00219775;
