Posicoes do VANT [X Y Z qX qY qZ qW]

[
 5.85468e-321 0 6.91464e-310 -nan -nan -nan -nan;
 -2.05094 2.01631 7.95889 -0.0125718 0.0137756 0.999826 0.000258149;
 -2.05094 2.01631 7.95889 -0.0125718 0.0137756 0.999826 0.000258149;
 -2.05047 2.0182 7.95792 -0.0123202 0.0134624 0.999833 0.000226961;
 -2.05018 2.01977 7.95979 -0.00673495 0.017543 0.999823 -0.000213094;
 -2.04636 2.01797 7.96376 0.0420076 0.0629715 0.997123 -0.0039363;
 -1.86116 1.86032 7.93789 -0.0672169 -0.0533202 0.996264 -0.00982249;
 -1.86116 1.86032 7.93789 -0.0672169 -0.0533202 0.996264 -0.00982249;
 -1.84687 1.84852 7.93102 -0.0572814 -0.0451742 0.997272 -0.0112292;
 -1.84355 1.84572 7.92813 -0.020388 -0.0042465 0.999694 -0.0133629;
 -1.84084 1.84285 7.93067 0.0474487 0.0730596 0.996033 -0.0181658;
 -1.82738 1.83029 7.92977 0.0719115 0.117708 0.990223 -0.0207954;
 -1.62921 1.6891 7.91145 -0.0304943 -0.0238394 0.999 -0.0223969;
 -1.62921 1.6891 7.91145 -0.0304943 -0.0238394 0.999 -0.0223969;
 -1.60282 1.66766 7.90805 -0.0529512 -0.0419965 0.997433 -0.0236778;
 -1.5901 1.65762 7.90566 -0.040259 -0.0263532 0.998537 -0.0246884;
 -1.58312 1.65134 7.90908 0.0279899 0.0455634 0.998149 -0.0289754;
 -1.40772 1.50412 7.8904 -0.0460461 -0.0198443 0.998291 -0.0300247;
 -1.40772 1.50412 7.8904 -0.0460461 -0.0198443 0.998291 -0.0300247;
 -1.38309 1.48642 7.88804 -0.0603878 -0.0533352 0.996308 -0.0296331;
 -1.36955 1.47724 7.88674 -0.0394456 -0.0335258 0.998206 -0.0300716;
 -1.36119 1.47198 7.89023 0.0115443 0.0421803 0.998502 -0.0328973;
 -1.34536 1.46098 7.89132 0.0545872 0.101696 0.992684 -0.0354385;
 -1.18288 1.34457 7.8673 -0.017752 -0.000408244 0.999178 -0.0364366;
 -1.18288 1.34457 7.8673 -0.017752 -0.000408244 0.999178 -0.0364366;
 -1.1612 1.32622 7.86032 -0.0358528 -0.0160436 0.998559 -0.0365667;
 -1.1476 1.31596 7.8559 -0.0288648 -0.0111689 0.998854 -0.0365181;
 -1.1362 1.30716 7.85805 0.0282297 0.04492 0.997808 -0.0395632;
 -1.11635 1.289 7.85532 0.0629543 0.100423 0.992079 -0.0416084;
 -0.957006 1.17003 7.84126 0.0023272 0.0138448 0.99923 -0.0366435;
 -0.957006 1.17003 7.84126 0.0023272 0.0138448 0.99923 -0.0366435;
