Posicoes do VANT [X Y Z qX qY qZ qW]

[
 5.85468e-321 0 6.93919e-310 -nan -nan -nan -nan;
 2.03126 1.89296 7.98817 0.00179749 0.0150265 0.999885 -4.88903e-06;
 2.03126 1.89296 7.98817 0.00179749 0.0150265 0.999885 -4.88903e-06;
 2.0304 1.89356 7.98801 0.00196355 0.0153746 0.99988 -2.28014e-05;
 2.02968 1.89288 7.97763 0.00198096 0.0094896 0.999953 5.54231e-05;
 2.02514 1.89388 7.91296 0.0112604 -0.0512107 0.998624 0.00115251;
 1.34318 1.35984 7.53961 -0.0518831 0.11545 0.989318 0.0723188;
 1.34318 1.35984 7.53961 -0.0518831 0.11545 0.989318 0.0723188;
 1.35209 1.34528 7.53609 -0.00385665 0.0159117 0.997182 0.0732186;
 1.35566 1.32759 7.52596 0.0189117 -0.0420089 0.996326 0.0721943;
 1.35092 1.31185 7.46543 0.0350162 -0.0899791 0.992788 0.071056;
 1.33152 1.29029 7.39443 -0.00424796 0.00560685 0.997143 0.0752105;
 1.31629 1.27684 7.32252 -0.107045 0.172138 0.975548 0.0849496;
 1.33238 1.28627 7.23576 -0.154782 0.275764 0.944309 0.0909822;
 1.39676 1.33411 7.14479 -0.138206 0.205554 0.962681 0.109052;
 1.47616 1.3948 7.06941 0.0266253 0.0461465 0.991487 0.118805;
 1.55486 1.45023 6.98936 0.133586 -0.128495 0.97506 0.122076;
 1.59121 1.46943 6.90844 0.171228 -0.265316 0.941452 0.11814;
 1.44152 1.48474 6.46057 -0.0357162 0.0479977 0.98154 0.181659;
 1.44152 1.48474 6.46057 -0.0357162 0.0479977 0.98154 0.181659;
 1.46483 1.56685 6.47366 0.112654 -0.0432087 0.97568 0.183002;
 1.47923 1.62896 6.46397 0.180915 -0.0942575 0.961575 0.183734;
 1.41551 1.65629 6.13008 0.0239396 0.0237615 0.96613 0.255841;
 1.35701 1.66168 6.02351 -0.00815268 0.0215315 0.972006 0.233824;
 1.35701 1.66168 6.02351 -0.00815268 0.0215315 0.972006 0.233824;
 1.15222 1.63801 5.75594 0.00130502 -0.0150955 0.975253 0.220573;
 1.15222 1.63801 5.75594 0.00130502 -0.0150955 0.975253 0.220573;
 0.99367 1.61943 5.52835 -0.0296392 0.0567504 0.97333 0.220292;
 0.99367 1.61943 5.52835 -0.0296392 0.0567504 0.97333 0.220292;
 0.995563 1.63539 5.52362 -0.00541998 0.0118518 0.975555 0.219369;
 0.85065 1.58545 5.23567 -0.014778 0.031082 0.974304 0.222593;
 0.85065 1.58545 5.23567 -0.014778 0.031082 0.974304 0.222593;
 0.8559 1.60114 5.23187 0.00448419 -0.00257741 0.975075 0.221815;
 0.857488 1.61342 5.21304 0.00912609 -0.0163367 0.97518 0.22062;
 0.855 1.6267 5.12489 0.0233008 -0.047418 0.974262 0.21914;
 0.754157 1.46356 4.69104 -0.0709395 0.0617118 0.971178 0.219028;
 0.754157 1.46356 4.69104 -0.0709395 0.0617118 0.971178 0.219028;
 0.755694 1.4648 4.68714 -0.0258273 0.0350985 0.974748 0.219013;
 0.758651 1.46874 4.6728 0.00611842 0.00305913 0.975812 0.218503;
 0.57271 1.39891 4.24126 -0.00159066 0.00496874 0.977852 0.209233;
 0.57271 1.39891 4.24126 -0.00159066 0.00496874 0.977852 0.209233;
 0.570419 1.40534 4.23489 0.00114262 -0.00210002 0.978133 0.207968;
 0.564172 1.40945 4.21412 0.00189118 -0.000265911 0.978352 0.206937;
 0.372703 1.16928 3.81633 -0.0419281 0.0642049 0.97303 0.217561;
 0.373942 1.1697 3.81381 -0.0215748 0.0388397 0.974966 0.21787;
 0.378203 1.17205 3.80732 0.00711137 -0.00224591 0.97601 0.217598;
 0.268196 0.984023 3.51633 -0.0694907 0.0761464 0.969565 0.222073;
 0.268196 0.984023 3.51633 -0.0694907 0.0761464 0.969565 0.222073;
 0.269532 0.982219 3.50662 -0.021961 0.0353289 0.974093 0.222287;
 0.272286 0.983119 3.49307 0.00708352 0.00141132 0.975067 0.221791;
 0.271575 0.982621 3.42868 0.0409741 -0.0549435 0.972825 0.221164;
 0.2633 0.976098 3.32938 0.054182 -0.064193 0.971219 0.222885;
 0.255669 0.947384 2.87731 0.0216484 0.00727978 0.974026 0.225282;
 0.278956 0.936518 2.88236 -0.0123314 -0.0237355 0.974528 0.222666;
 0.269035 0.928082 2.80491 -0.00207161 -0.0236003 0.975018 0.220859;
 0.248632 0.923085 2.74862 0.00237372 0.0492234 0.975062 0.216394;
 0.248632 0.923085 2.74862 0.00237372 0.0492234 0.975062 0.216394;
 0.233806 0.910768 2.63392 0.0143557 -0.0392567 0.97674 0.210313;
 0.233806 0.910768 2.63392 0.0143557 -0.0392567 0.97674 0.210313;
