Posicoes do VANT [X Y Z qX qY qZ qW]

[
 5.85468e-321 0 6.91723e-310 -nan -nan -nan -nan;
 2.0324 2.05685 7.99312 0.00288964 0.01467 0.999888 -5.00283e-05;
 2.0324 2.05685 7.99312 0.00288964 0.01467 0.999888 -5.00283e-05;
 2.0318 2.05414 7.99447 0.00277124 0.0146163 0.999889 -1.61844e-05;
 2.0306 2.05218 7.9636 0.00244876 4.00193e-05 0.999997 -0.000142878;
 1.33871 1.53616 7.59497 -0.097785 0.182935 0.974955 0.0802194;
 1.33871 1.53616 7.59497 -0.097785 0.182935 0.974955 0.0802194;
 1.34685 1.52317 7.5899 -0.0305485 0.0624694 0.994134 0.0828358;
 1.34584 1.5067 7.56445 0.0149275 -0.0418023 0.995529 0.0833735;
 1.24527 1.45401 7.20112 -0.0290437 0.0473337 0.989306 0.134866;
 1.24527 1.45401 7.20112 -0.0290437 0.0473337 0.989306 0.134866;
 1.27453 1.50027 7.21451 0.0729212 -0.0429885 0.986985 0.136732;
 1.28541 1.52541 7.18631 0.118914 -0.0841257 0.979533 0.138917;
 1.21782 1.60455 6.79595 -0.0493241 0.0404258 0.977011 0.203427;
 1.21782 1.60455 6.79595 -0.0493241 0.0404258 0.977011 0.203427;
 1.22574 1.6855 6.81572 0.0952598 -0.0135232 0.974061 0.204809;
 1.12104 1.77223 6.61656 -0.0105073 0.0524432 0.972589 0.226298;
 1.12104 1.77223 6.61656 -0.0105073 0.0524432 0.972589 0.226298;
 1.11764 1.78239 6.61595 -0.00632491 0.0313965 0.974083 0.223911;
 0.865655 1.68762 6.35574 -0.0714402 0.114812 0.966293 0.219071;
 0.865655 1.68762 6.35574 -0.0714402 0.114812 0.966293 0.219071;
 0.8648 1.70421 6.35378 -0.0290406 0.0452627 0.974324 0.218636;
 0.866219 1.72106 6.31964 0.00766155 -0.0305802 0.975656 0.21703;
 0.771334 1.60668 5.92392 -0.0768124 0.074624 0.956443 0.271565;
 0.771334 1.60668 5.92392 -0.0768124 0.074624 0.956443 0.271565;
 0.782194 1.6148 5.93762 -0.0399735 0.0229572 0.961084 0.272382;
 0.78753 1.62736 5.92121 0.00281092 -0.0352071 0.961848 0.271293;
 0.624329 1.62176 5.58942 -0.0199635 0.0678044 0.962992 0.260097;
 0.624329 1.62176 5.58942 -0.0199635 0.0678044 0.962992 0.260097;
 0.619076 1.62904 5.58202 -0.0180026 0.0425099 0.965013 0.258107;
 0.450628 1.4976 5.27495 -0.123895 0.115543 0.948426 0.267934;
 0.450628 1.4976 5.27495 -0.123895 0.115543 0.948426 0.267934;
 0.447561 1.50811 5.26319 -0.0789388 0.0839927 0.956357 0.268507;
 0.445484 1.52401 5.22186 -0.0128595 0.0140933 0.962762 0.269676;
 0.440576 1.53122 5.13046 0.0730852 -0.0701886 0.957316 0.270699;
 0.422554 1.5233 5.02564 0.0969572 -0.0636611 0.954172 0.275867;
 0.394992 1.50082 4.74403 -0.0881397 0.104718 0.944769 0.297787;
 0.394992 1.50082 4.74403 -0.0881397 0.104718 0.944769 0.297787;
 0.407949 1.53255 4.6707 -0.00153766 0.0170156 0.952096 0.30532;
 0.392049 1.38097 4.34124 -0.0201902 0.0201541 0.94181 0.334933;
 0.392049 1.38097 4.34124 -0.0201902 0.0201541 0.94181 0.334933;
 0.393291 1.39365 4.32897 0.00792882 0.00195708 0.942899 0.332979;
 0.0645506 1.77422 3.45828 -0.00157018 0.0151081 0.960881 0.276546;
 0.0209676 1.79811 3.33015 -0.00509829 0.0311261 0.961746 0.272121;
 -0.0139627 1.79865 3.20614 -0.0145659 0.047732 0.960572 0.273516;
 -0.0139627 1.79865 3.20614 -0.0145659 0.047732 0.960572 0.273516;
 -0.0142821 1.8011 3.19388 -0.00801817 0.0333797 0.961277 0.273437;
 -0.0140273 1.80347 3.15096 0.00406587 0.000506203 0.961923 0.273289;
 -0.0234067 1.80885 2.89342 -0.123959 0.127683 0.940955 0.287983;
 -0.0234067 1.80885 2.89342 -0.123959 0.127683 0.940955 0.287983;
 -0.0054304 1.84846 2.80085 -0.108665 0.119593 0.942698 0.291907;
 0.0233925 1.9061 2.73924 -0.0458736 0.0538593 0.95242 0.296465;
 0.0524096 1.965 2.64375 0.0603222 -0.0217688 0.95123 0.301742;
 0.0711127 1.99901 2.54976 0.181671 -0.0822788 0.931109 0.305387;
 0.135514 1.74367 2.20959 -0.0844184 0.00637153 0.940218 0.329883;
 0.135514 1.74367 2.20959 -0.0844184 0.00637153 0.940218 0.329883;
 0.143793 1.72032 2.1949 -0.0690787 0.0121991 0.941925 0.328416;
