Posicoes do VANT [X Y Z qX qY qZ qW]

[
 5.85468e-321 0 6.90512e-310 -nan -nan -nan -nan;
 -1.78401 1.8109 7.96853 -0.0122849 0.0146672 0.999817 0.000199355;
 -1.78401 1.8109 7.96853 -0.0122849 0.0146672 0.999817 0.000199355;
 -1.78378 1.81126 7.9695 -0.0092056 0.0176889 0.999801 -1.71116e-05;
 -1.78165 1.80949 7.97586 0.0369294 0.064009 0.997259 -0.00371605;
 -1.77008 1.79937 7.97712 0.0669049 0.106767 0.992006 -0.00701543;
 -1.74536 1.77749 7.97499 0.061078 0.108802 0.992154 -0.00787657;
 -1.57383 1.63748 7.9729 -0.0328268 -0.0079693 0.999386 -0.00928246;
 -1.57383 1.63748 7.9729 -0.0328268 -0.0079693 0.999386 -0.00928246;
 -1.5404 1.60792 7.9737 -0.057064 -0.0352148 0.997689 -0.0109916;
 -1.51929 1.59267 7.97827 0.00175007 0.0166906 0.999728 -0.0162092;
 -1.49809 1.57444 7.98007 0.0509707 0.0798 0.995287 -0.020937;
 -1.29102 1.41976 7.97798 -0.0656336 -0.0525016 0.996244 -0.0208221;
 -1.29102 1.41976 7.97798 -0.0656336 -0.0525016 0.996244 -0.0208221;
 -1.27428 1.41001 7.97776 -0.0482995 -0.0434194 0.997658 -0.0214806;
 -1.2638 1.40513 7.98608 0.017867 0.0324825 0.998991 -0.0253499;
 -1.24972 1.3938 7.99153 0.0659788 0.10254 0.992121 -0.0287801;
 -1.22011 1.37122 7.99235 0.0623659 0.116921 0.99075 -0.0292159;
 -1.09487 1.28343 7.93357 -0.018572 -0.00594449 0.999323 -0.0311994;
 -1.09487 1.28343 7.93357 -0.018572 -0.00594449 0.999323 -0.0311994;
 -1.08259 1.27749 7.93873 -0.0157802 0.00162498 0.999388 -0.0311881;
 -1.06905 1.2701 7.94835 0.0308197 0.04889 0.997763 -0.0335877;
 -1.05188 1.25706 7.95381 0.0509556 0.0947772 0.993588 -0.0346881;
 -1.02125 1.23457 7.95556 0.0285877 0.0842018 0.995454 -0.0341297;
 -0.90848 1.15443 7.95589 0.0359709 0.0440314 0.997823 -0.0334124;
 -0.90848 1.15443 7.95589 0.0359709 0.0440314 0.997823 -0.0334124;
 -0.86989 1.12256 7.95991 -0.00643844 0.00889092 0.999355 -0.034195;
