Posicoes do VANT [X Y Z qX qY qZ qW]

[
 5.85468e-321 0 6.92092e-310 -nan -nan -nan -nan;
 -2.05401 1.98477 8.04902 -0.0109355 0.0160462 0.999811 0.000359681;
 -2.05401 1.98477 8.04902 -0.0109355 0.0160462 0.999811 0.000359681;
 -2.0539 1.98293 8.04925 -0.00921905 0.0174959 0.999804 3.33382e-05;
 -2.05143 1.97999 8.05999 0.0376796 0.0582312 0.997585 -0.00362825;
 -2.04123 1.96993 8.06967 0.0707271 0.097678 0.992678 -0.00683529;
 -1.85997 1.77488 8.10531 -0.0348472 -0.0190757 0.999097 -0.0150678;
 -1.85997 1.77488 8.10531 -0.0348472 -0.0190757 0.999097 -0.0150678;
 -1.8614 1.7695 8.10959 -0.0108569 0.014306 0.999698 -0.0167645;
 -1.85906 1.76042 8.12199 0.0443649 0.0708925 0.996279 -0.020815;
 -1.84743 1.74489 8.12905 0.0717414 0.112802 0.990738 -0.0238209;
 -1.82298 1.71758 8.13355 0.0406898 0.0925574 0.994583 -0.0241459;
 -1.71118 1.61568 8.14623 0.0304783 0.0385792 0.99844 -0.026463;
 -1.71118 1.61568 8.14623 0.0304783 0.0385792 0.99844 -0.026463;
 -1.67642 1.58029 8.15396 -0.00958733 0.00481392 0.999549 -0.0280486;
 -1.64413 1.54536 8.16392 -0.000691072 0.00827088 0.999473 -0.0313792;
 -1.61821 1.51316 8.16923 0.032916 0.0493127 0.99764 -0.0346375;
 -1.5877 1.47543 8.17258 0.0460545 0.0752894 0.995449 -0.0359514;
 -1.55243 1.4339 8.17554 0.0426376 0.0766761 0.995499 -0.0358314;
 -1.41747 1.28548 8.17814 0.0133389 0.0367816 0.998705 -0.0325108;
 -1.41747 1.28548 8.17814 0.0133389 0.0367816 0.998705 -0.0325108;
 -1.3763 1.23984 8.18339 -0.0263504 0.000417193 0.999119 -0.0326535;
 -1.33872 1.1987 8.19223 -0.0096753 0.00550225 0.999313 -0.0353439;
 -1.30802 1.16286 8.19545 0.02816 0.04463 0.997873 -0.0382653;
 -1.27369 1.12262 8.19759 0.0441675 0.073086 0.995568 -0.0393941;
 -1.23209 1.07486 8.19983 0.0376784 0.075055 0.995708 -0.038883;
 -1.09678 0.939185 8.20536 0.00773717 0.0363087 0.99864 -0.036605;
 -1.09678 0.939185 8.20536 0.00773717 0.0363087 0.99864 -0.036605;
 -1.05354 0.898352 8.21229 -0.0216397 -0.00258433 0.999077 -0.0370099;
 -1.02091 0.863075 8.22028 0.00333504 0.00866209 0.999165 -0.0398013;
 -0.98991 0.82745 8.22422 0.0337789 0.0487723 0.997348 -0.0421627;
 -0.957542 0.789311 8.22562 0.0239227 0.0745988 0.996038 -0.0420776;
 -0.916214 0.74753 8.22655 -0.0021997 0.060212 0.997345 -0.0408977;
 -0.874916 0.712821 8.22667 -0.021122 0.0431652 0.998053 -0.0397668;
 -0.833841 0.684154 8.22631 -0.0148197 0.025553 0.998811 -0.0387703;
 -0.795055 0.655364 8.22689 0.0173487 0.0321453 0.99857 -0.0390394;
 -0.757402 0.625717 8.22649 0.0345187 0.0515105 0.99731 -0.0390894;
 -0.719367 0.591251 8.22371 0.0230144 0.0645913 0.996928 -0.0378646;
 -0.677501 0.556172 8.22105 -0.00226989 0.0639797 0.9973 -0.0359842;
 -0.629564 0.521361 8.21752 -0.0222804 0.0555865 0.997622 -0.0341138;
 -0.583382 0.495028 8.21584 -0.00539294 0.0470268 0.998312 -0.0336624;
 -0.535453 0.467151 8.21343 0.0152398 0.0444593 0.998328 -0.0336585;
 -0.49124 0.441264 8.21122 0.0113064 0.0465706 0.998312 -0.0328036;
 -0.442776 0.409964 8.20826 -0.00256341 0.0498929 0.998257 -0.0314048;
 -0.393523 0.38207 8.20599 -0.0247664 0.0521986 0.997898 -0.0293414;
 -0.347107 0.360483 8.20397 -0.0206041 0.0503054 0.998121 -0.0282735;
 -0.300403 0.343317 8.20202 0.000223368 0.0309754 0.999145 -0.0273884;
 -0.253407 0.322403 8.19974 0.0127892 0.0145957 0.999466 -0.0262881;
 -0.211622 0.300713 8.19864 0.00117497 0.0333996 0.999137 -0.0246752;
 -0.172725 0.279846 8.19592 -0.024538 0.0591324 0.997693 -0.0225955;
 -0.127259 0.262609 8.1924 -0.0372824 0.0712823 0.996543 -0.0207664;
 -0.0803152 0.251332 8.18894 -0.0192367 0.0659683 0.997428 -0.0204019;
 -0.0302567 0.243024 8.18556 0.00575683 0.0533291 0.998357 -0.0201397;
 0.0249779 0.231492 8.18166 0.00676175 0.0418952 0.998911 -0.019369;
 0.0742885 0.220142 8.17914 -0.0246459 0.0227363 0.999263 -0.0186888;
 0.122978 0.211432 8.17558 -0.0478457 0.0114286 0.998622 -0.0182602;
 0.166034 0.210687 8.17371 -0.0424721 0.0316268 0.998417 -0.0189367;
 0.205777 0.212935 8.17073 -0.0114902 0.0604793 0.997898 -0.0202597;
 0.252199 0.215058 8.16652 0.00694485 0.0730147 0.997088 -0.0208722;
 0.300601 0.21267 8.16323 -0.0206752 0.0666446 0.997379 -0.0191359;
 0.355877 0.212302 8.15796 -0.0464206 0.0536025 0.997325 -0.0177557;
 0.405914 0.217646 8.15149 -0.044813 0.0451431 0.997822 -0.0174728;
 0.45568 0.227544 8.14496 -0.0249935 0.044212 0.998553 -0.0176736;
 0.5099 0.238718 8.13718 -0.0117094 0.04616 0.998706 -0.0178228;
 0.563015 0.248843 8.13059 -0.013699 0.0331686 0.999201 -0.0175982;
 0.610136 0.25698 8.12527 -0.0254266 0.0361862 0.998879 -0.0168612;
 0.659479 0.267339 8.11871 -0.0329332 0.0511604 0.998016 -0.0162148;
 0.707089 0.279648 8.11087 -0.0314874 0.059206 0.997623 -0.0158526;
 0.760364 0.294524 8.1028 -0.0211775 0.0432119 0.998723 -0.0154142;
 0.808839 0.307937 8.0967 -0.00778965 0.0372973 0.999158 -0.0151847;
 0.855664 0.319004 8.09052 -0.00818178 0.0443297 0.998875 -0.0147322;
 0.906746 0.329541 8.08284 -0.0191816 0.0347812 0.999111 -0.0141261;
 0.955381 0.339443 8.07415 -0.0252996 0.0237694 0.999302 -0.0137687;
 0.996242 0.35013 8.06706 -0.0200694 0.0389542 0.998943 -0.0138755;
 1.0366 0.360175 8.05959 -0.00467391 0.0595726 0.99811 -0.0143203;
 1.08464 0.369465 8.04911 0.00417675 0.0679184 0.997577 -0.014488;
 1.13282 0.373805 8.04 -0.00394429 0.0630588 0.997905 -0.0139135;
 1.18779 0.37579 8.03044 -0.0182574 0.0531118 0.998335 -0.0131754;
 1.23947 0.380943 8.02073 -0.0220739 0.0458803 0.99862 -0.0129057;
 1.28742 0.385802 8.01221 -0.0100521 0.0453554 0.998835 -0.0130668;
 1.33357 0.389859 8.00327 0.00859838 0.0485456 0.998691 -0.0136037;
 1.38468 0.389161 7.99407 0.0146634 0.0517669 0.998461 -0.0134746;
 1.43335 0.385674 7.98536 0.00109477 0.0521245 0.998556 -0.0129363;
 1.48703 0.379027 7.97611 -0.0197204 0.0509236 0.998438 -0.0118443;
 1.53518 0.377603 7.96758 -0.0233717 0.0471433 0.99855 -0.0113295;
 1.58737 0.376542 7.9594 0.00173762 0.0272965 0.999568 -0.0107784;
 1.63197 0.374394 7.9518 0.0195293 0.012743 0.999676 -0.0101595;
 1.67481 0.365964 7.94361 0.0177761 0.0149524 0.999684 -0.00964889;
 1.7111 0.355908 7.93664 -0.00252203 0.0425575 0.999056 -0.00838356;
 1.75127 0.343697 7.92878 -0.025431 0.0698072 0.997212 -0.00691234;
 1.79469 0.338526 7.92008 -0.0128884 0.0719851 0.997299 -0.00679626;
 1.84633 0.332801 7.91124 0.00856294 0.0406899 0.999112 -0.00674337;
 1.8911 0.325581 7.90336 0.0169168 0.0140526 0.999737 -0.00642706;
 1.93482 0.312718 7.89825 0.00544073 0.0254336 0.999646 -0.00566441;
 1.97532 0.300506 7.89184 -0.0251175 0.0555299 0.998132 -0.00423551;
 2.01569 0.291594 7.88517 -0.0332809 0.0738428 0.996709 -0.00335944;
 2.06163 0.288166 7.87802 -0.00971578 0.0689113 0.997568 -0.00379279;
 2.11522 0.283569 7.87092 0.0132135 0.0380331 0.999182 -0.00385125;
 2.16201 0.275902 7.86344 0.0117372 0.0282591 0.999526 -0.00328657;
 2.20987 0.263911 7.85497 -0.0215543 0.0404388 0.998948 -0.00200058;
 2.25668 0.257969 7.8454 -0.049107 0.0399227 0.997995 -0.00095568;
 2.29981 0.25781 7.83699 -0.0407381 0.0483242 0.997999 -0.00169679;
 2.34351 0.261764 7.82764 -0.00568334 0.0576908 0.998312 -0.00351509;
 2.3934 0.263798 7.81793 0.0116119 0.0586266 0.998202 -0.00448641;
 2.4406 0.262266 7.8092 -0.00350754 0.053768 0.998539 -0.0041258;
 2.48925 0.259167 7.80222 -0.0364244 0.0480306 0.998177 -0.00300355;
 2.54187 0.262369 7.79448 -0.0500031 0.0308139 0.998271 -0.00225207;
 2.5882 0.269709 7.78761 -0.0287554 0.0352821 0.998957 -0.00349853;
 2.63624 0.278771 7.7804 0.00702222 0.0505136 0.998685 -0.0053215;
 2.68551 0.282723 7.77309 0.0163549 0.0599453 0.998049 -0.00615373;
 2.73327 0.283289 7.76744 -0.016014 0.0430945 0.998923 -0.00620583;
 2.78459 0.283613 7.76219 -0.0464659 0.0337783 0.998329 -0.00621143;
 2.82992 0.292227 7.75608 -0.0508686 0.0246561 0.998383 -0.00596243;
 2.87572 0.30581 7.74914 -0.0302605 0.0340376 0.998938 -0.00694205;
 2.91685 0.319605 7.74158 0.0153778 0.0376634 0.999142 -0.00770596;
 2.96092 0.326785 7.73373 0.0273492 0.0509705 0.9983 -0.00715257;
 3.00356 0.328772 7.72748 -0.0102829 0.045286 0.998901 -0.00639401;
 3.04942 0.32925 7.72089 -0.0468284 0.0285181 0.998478 -0.00592033;
 3.08877 0.337423 7.71629 -0.0459359 0.0331023 0.998373 -0.00680731;
 3.12663 0.347506 7.7117 0.00286407 0.0339466 0.999391 -0.00760995;
 3.16737 0.355362 7.70517 0.0296135 0.03282 0.998992 -0.00779742;
 3.2074 0.35386 7.70107 0.00162203 0.0467911 0.998887 -0.00571794;
 3.24605 0.353127 7.6961 -0.0383701 0.0453645 0.998226 -0.00372009;
 3.28851 0.355463 7.68897 -0.0535008 0.0334963 0.998001 -0.00308089;
 3.32671 0.366081 7.68514 -0.0261184 0.0383077 0.998914 -0.00458393;
 3.36739 0.376078 7.68118 0.0143267 0.0387668 0.999129 -0.00578225;
 3.40472 0.381789 7.67849 0.0071033 0.0503357 0.998696 -0.00476668;
 3.44362 0.382276 7.67665 -0.0257307 0.0446248 0.998666 -0.00363281;
 3.48649 0.383053 7.6733 -0.0492678 0.0294864 0.998345 -0.00320767;
